"","beta","r","logm1","logm2","sensrate","prop"
"895",0.281574,0.398394,0.406102,5.62072,0.141056,0.277978
"896",0.284467,0.466742,0.835237,4.60982,0.16946,0.279595
"897",0.337791,0.280721,0.361396,2.73417,0.160371,0.261519
"898",0.314579,0.389495,0.912218,3.84018,0.171883,0.294959
"899",0.311828,0.414557,0.170762,2.56056,0.178681,0.289196
"900",0.293232,0.334647,0.110514,1.8815,0.173635,0.309071
"901",0.333551,0.360941,0.200858,2.28129,0.127767,0.304399
"902",0.293644,0.294738,0.670395,4.41713,0.127532,0.349988
"903",0.301798,0.274952,1.1109,4.24588,0.1212,0.369528
"904",0.298598,0.292622,1.13784,4.2002,0.128428,0.37288
"905",0.282704,0.279271,0.913668,4.45122,0.120438,0.360681
"906",0.316544,0.371929,0.90117,2.46676,0.122365,0.346321
"907",0.321787,0.34448,0.712981,3.06071,0.0955558,0.333097
"908",0.369899,0.128211,0.575816,3.45182,0.127217,0.394643
"909",0.330677,0.14009,0.267932,2.43301,0.106456,0.356522
"910",0.314488,0.175578,0.166514,1.89623,0.116843,0.356624
"911",0.342816,0.178199,0.14494,2.30259,0.142064,0.307853
"912",0.303173,0.45574,0.546251,3.9545,0.16278,0.267853
"913",0.315209,0.40433,0.564746,3.28208,0.145458,0.260413
"914",0.285732,0.470671,0.410533,4.61938,0.15295,0.272568
"915",0.308819,0.46235,1.42413,3.99615,0.169814,0.285514
"916",0.303145,0.369986,0.0621676,2.27032,0.152774,0.270232
"917",0.321298,0.296129,0.916253,3.72067,0.170756,0.315696
"918",0.269898,0.587925,0.318411,7.22577,0.146193,0.258849
"919",0.278467,0.437522,0.0831425,2.16113,0.168049,0.31945
"920",0.319373,0.536009,1.47015,2.08967,0.131085,0.324442
"921",0.329641,0.125672,0.488942,5.08061,0.160474,0.305952
"922",0.34821,0.244505,0.555225,2.84016,0.169177,0.291906
"923",0.316562,0.307414,0.826131,9.48669,0.167707,0.282627
"924",0.310087,0.410346,0.766087,5.9744,0.165178,0.285207
"925",0.349183,0.218677,0.0935463,1.75071,0.151828,0.319132
"926",0.332929,0.303122,0.520168,5.55855,0.1657,0.273389
"927",0.339847,0.220423,0.601581,2.64755,0.129246,0.3538
"928",0.353133,0.27118,0.804007,2.86284,0.135067,0.334378
"929",0.308706,0.299985,0.639318,3.04752,0.140543,0.281737
"930",0.322368,0.244281,0.922065,3.39416,0.16466,0.282746
"931",0.316123,0.326352,0.323501,2.61767,0.135897,0.331433
"932",0.359359,0.173638,0.490491,5.25477,0.172272,0.301224
"933",0.325759,0.185732,0.70169,2.73861,0.157765,0.285773
"934",0.330184,0.364569,1.25943,4.08303,0.152839,0.293313
"935",0.318916,0.265159,0.777005,2.00278,0.190564,0.252759
"936",0.310126,0.251692,0.98897,1.93346,0.187492,0.242861
"937",0.372336,0.210661,0.517217,2.09431,0.140268,0.320487
"938",0.281737,0.569307,0.694386,4.35698,0.19596,0.213144
"939",0.270435,0.502273,0.645629,2.96689,0.161829,0.282193
"940",0.297064,0.477466,0.298804,2.80478,0.160538,0.278855
"941",0.305676,0.39556,0.177812,2.59626,0.143297,0.263202
"942",0.285688,0.426526,0.227712,6.13419,0.152361,0.368716
"943",0.314935,0.561109,0.128219,4.89542,0.145137,0.365564
"944",0.330227,0.14838,0.200225,4.44346,0.160683,0.249068
"945",0.309748,0.163568,0.285336,4.27086,0.167673,0.264021
"946",0.328694,0.472769,0.670861,2.39928,0.129079,0.310959
"947",0.330083,0.290756,0.320492,4.00769,0.164084,0.284515
"948",0.323189,0.269572,0.812538,3.9967,0.171636,0.285397
"949",0.312998,0.500581,0.833831,2.68293,0.115813,0.291143
"950",0.367648,0.178662,1.24596,2.60693,0.143812,0.299184
"951",0.367018,0.156617,1.05424,3.2665,0.16052,0.281749
"952",0.323948,0.278393,0.221692,2.83928,0.168612,0.311845
"953",0.312377,0.337184,0.722432,4.65355,0.16054,0.29992
"954",0.321198,0.269657,0.582794,4.13754,0.166427,0.28197
"955",0.315927,0.331289,0.633492,3.08449,0.152369,0.278104
"956",0.302912,0.420486,0.54814,3.01608,0.15024,0.264691
"957",0.292401,0.359891,0.976603,3.03919,0.144696,0.254424
"958",0.330669,0.362718,0.738378,2.85796,0.195816,0.250116
"959",0.343159,0.22674,1.80115,4.96764,0.151044,0.235595
"960",0.327978,0.304138,0.719538,2.68879,0.179372,0.299437
"961",0.310898,0.575122,0.161113,2.3399,0.152245,0.340449
"962",0.325569,0.622331,0.292843,2.58559,0.15479,0.336759
"963",0.322221,0.582728,0.407917,2.80939,0.140363,0.349313
"964",0.313163,0.311945,0.914742,4.59052,0.107208,0.340069
"965",0.311913,0.2767,1.25027,5.45755,0.11185,0.355649
"966",0.323509,0.416741,0.228339,8.14919,0.10453,0.383524
"967",0.321541,0.208819,0.159811,8.3771,0.109779,0.335519
"968",0.33813,0.176018,0.0695581,5.99854,0.125238,0.328142
"969",0.291395,0.274608,0.0309172,1.75844,0.127538,0.345629
"970",0.344919,0.371674,0.0423673,2.40855,0.181457,0.303636
"971",0.32791,0.545794,0.110065,1.81835,0.170693,0.274325
"972",0.299071,0.19152,0.999888,3.89376,0.181373,0.258415
"973",0.301811,0.144266,0.374951,3.97483,0.177868,0.23927
"974",0.316596,0.523203,1.41109,2.60952,0.172791,0.271687
"975",0.326739,0.475838,0.880703,3.14167,0.158536,0.275575
"976",0.307513,0.300747,0.420795,5.27909,0.143439,0.330104
"977",0.298796,0.423288,0.236138,5.05895,0.166466,0.348397
"978",0.359706,0.260601,0.557424,2.26278,0.182946,0.257174
"979",0.329967,0.364427,0.838042,2.97989,0.151135,0.305338
"980",0.29869,0.379886,0.536262,5.76285,0.131002,0.289435
"981",0.321048,0.265635,0.432411,4.25548,0.156202,0.287006
"982",0.307022,0.48178,0.891166,3.54238,0.144047,0.290911
"983",0.314558,0.316415,0.484188,1.70062,0.125628,0.303653
"984",0.343498,0.180711,0.64828,4.26091,0.189904,0.272223
"985",0.321271,0.345353,0.903986,4.58591,0.17936,0.255386
"986",0.273792,0.568696,0.427712,2.67021,0.139108,0.320441
"987",0.313487,0.435046,0.433484,2.3237,0.143003,0.294276
"988",0.325458,0.314401,0.91733,2.61623,0.158552,0.296832
"989",0.328364,0.257378,0.806927,2.7838,0.163524,0.305372
"990",0.318843,0.252523,0.751317,3.19867,0.166889,0.223044
"991",0.337711,0.246532,1.303,2.67829,0.196108,0.250372
"992",0.289503,0.385154,0.625999,4.90603,0.140897,0.294273
"993",0.327166,0.281901,0.443013,4.93658,0.169262,0.290166
"994",0.263603,0.361472,0.399112,4.53699,0.154562,0.312398
"995",0.30416,0.494272,0.141265,5.13931,0.172578,0.319038
"996",0.333102,0.281198,0.633098,2.58931,0.174338,0.294006
"997",0.334058,0.285698,0.806617,2.76947,0.18458,0.306172
"998",0.359087,0.276344,0.738564,2.77003,0.169708,0.258756
"999",0.301044,0.388704,0.697262,2.90762,0.164749,0.23601
"1000",0.297843,0.463469,1.20385,3.70692,0.145396,0.24421
"1001",0.290835,0.420664,0.644583,2.16056,0.155065,0.272094
"1002",0.35267,0.433751,0.592402,1.79884,0.150933,0.294363
"1003",0.343654,0.432342,0.663229,1.96642,0.154599,0.29538
"1004",0.279489,0.436239,0.187494,3.87654,0.152186,0.267752
"1005",0.344326,0.403841,0.103477,2.82689,0.146362,0.34421
"1006",0.345625,0.43504,0.123274,3.60727,0.16585,0.317085
"1007",0.312571,0.32727,0.380703,2.75166,0.137435,0.267847
"1008",0.323668,0.343733,1.33263,2.71725,0.134743,0.323139
"1009",0.296485,0.391015,0.104155,3.48441,0.132577,0.363599
"1010",0.325008,0.259846,0.0920234,2.24825,0.148828,0.333109
"1011",0.322861,0.340493,0.0598059,2.91505,0.177479,0.333569
"1012",0.297377,0.305136,0.0401128,2.81607,0.175323,0.302775
"1013",0.279365,0.322016,0.135563,2.84068,0.124833,0.315265
"1014",0.292789,0.417436,0.143825,3.56241,0.13527,0.335726
"1015",0.295056,0.341285,0.0162912,4.09971,0.174223,0.29796
"1016",0.357426,0.562901,1.18902,1.88876,0.123314,0.28121
"1017",0.353682,0.134891,0.573737,2.38238,0.179484,0.282406
"1018",0.345695,0.524405,1.22368,1.97555,0.143159,0.251275
"1019",0.298124,0.3863,1.07951,2.23407,0.148321,0.249876
"1020",0.304286,0.495267,0.911958,5.33855,0.174919,0.276456
"1021",0.311371,0.382141,0.739275,2.12731,0.166079,0.249081
"1022",0.298091,0.523601,0.336754,2.17012,0.165449,0.286772
"1023",0.310653,0.312992,0.677939,4.07801,0.135595,0.315673
"1024",0.34571,0.232124,0.186233,2.8517,0.131622,0.421034
"1025",0.329035,0.431518,0.232849,2.86081,0.0978449,0.418465
"1026",0.338066,0.434611,0.377641,2.77535,0.118001,0.435125
"1027",0.296154,0.268054,0.147377,3.60336,0.166411,0.246737
"1028",0.287298,0.327174,0.0170287,2.16598,0.164602,0.258223
"1029",0.32864,0.29819,0.181961,3.11131,0.170389,0.326361
"1030",0.301263,0.415897,1.11604,2.96137,0.170765,0.251269
"1031",0.32298,0.181346,0.153064,2.89601,0.145769,0.320856
"1032",0.298366,0.360262,0.0481619,5.15334,0.146438,0.304687
"1033",0.298366,0.360262,0.0481619,5.15334,0.146438,0.304687
"1034",0.295502,0.355169,0.0620274,6.45971,0.147802,0.284423
"1035",0.296286,0.379811,0.341626,6.65594,0.165608,0.333953
"1036",0.34635,0.571585,0.276755,2.15345,0.167104,0.307807
"1037",0.337367,0.583088,0.287636,2.04021,0.157172,0.310196
"1038",0.300669,0.396353,0.340792,2.51188,0.160502,0.345802
"1039",0.294189,0.466394,0.242148,2.48239,0.14874,0.328912
"1040",0.272159,0.642848,0.432141,3.398,0.148678,0.279571
"1041",0.344691,0.212239,0.385401,2.90356,0.16381,0.314108
"1042",0.355999,0.153511,1.21931,1.68101,0.16326,0.270602
"1043",0.30696,0.440981,0.32238,5.57063,0.172252,0.307173
"1044",0.283726,0.356533,0.294325,3.89051,0.139099,0.335777
"1045",0.290175,0.456639,0.973324,2.99375,0.169309,0.308038
"1046",0.318049,0.368219,0.397933,3.71424,0.183405,0.280641
"1047",0.311239,0.365487,0.220284,1.79648,0.166468,0.290835
"1048",0.354007,0.24377,1.1777,2.29306,0.175525,0.250591
"1049",0.332904,0.335961,0.566295,3.1058,0.131633,0.336527
"1050",0.332904,0.335961,0.566295,3.1058,0.131633,0.336527
"1051",0.314024,0.252542,0.206297,2.44155,0.198324,0.233454
"1052",0.351033,0.233704,1.82173,3.30958,0.172625,0.251881
"1053",0.369156,0.213923,1.49817,2.42998,0.156565,0.266388
"1054",0.339505,0.260385,2.0042,2.79826,0.163983,0.250479
"1055",0.298768,0.391007,1.01198,1.93657,0.200921,0.23116
"1056",0.316883,0.328879,1.39132,2.20802,0.199995,0.223529
"1057",0.339502,0.287392,1.02473,3.53007,0.150557,0.293143
"1058",0.32678,0.398987,0.902105,5.50592,0.146624,0.286675
"1059",0.298463,0.439856,0.497904,3.69111,0.124353,0.329947
"1060",0.334199,0.347819,0.344564,5.71296,0.145955,0.341042
"1061",0.285325,0.43563,0.879756,2.77672,0.153944,0.247592
"1062",0.293888,0.448442,0.164475,4.09053,0.17811,0.292639
"1063",0.284067,0.508117,0.517724,3.31024,0.151381,0.325017
"1064",0.279664,0.294495,0.585513,4.02481,0.158494,0.279612
"1065",0.290143,0.41711,0.558739,2.44025,0.138789,0.264143
"1066",0.303251,0.55493,1.29186,2.02071,0.137362,0.255596
"1067",0.344841,0.158068,0.617926,5.29864,0.181548,0.275282
"1068",0.32431,0.210888,0.21188,4.00053,0.184434,0.299564
"1069",0.325294,0.259541,0.211923,3.87503,0.192458,0.271151
"1070",0.297472,0.298372,0.433231,2.55574,0.157246,0.271637
"1071",0.313311,0.388728,0.443154,2.71872,0.172853,0.263066
"1072",0.331084,0.336369,0.204291,2.29947,0.12146,0.357418
"1073",0.314798,0.349227,0.188632,2.62911,0.138997,0.354015
"1074",0.318862,0.299107,0.41527,4.10644,0.129405,0.319472
"1075",0.343179,0.304292,1.18222,3.38953,0.124916,0.352939
"1076",0.356777,0.180169,0.574964,3.218,0.0941025,0.387996
"1077",0.31262,0.463481,0.0648367,3.00886,0.204809,0.259886
"1078",0.310785,0.483711,0.0777305,2.66914,0.217283,0.268705
"1079",0.316744,0.443038,0.0630001,2.66778,0.208582,0.283704
"1080",0.328057,0.317171,0.0803758,2.4691,0.179298,0.301253
"1081",0.31708,0.367692,0.161852,2.29589,0.185432,0.301316
"1082",0.317632,0.434539,0.276454,2.3047,0.16872,0.249062
"1083",0.309442,0.36515,0.218268,2.15028,0.175685,0.248429
"1084",0.302253,0.423042,0.307628,2.74287,0.190636,0.263695
"1085",0.302352,0.37574,0.289432,3.00852,0.181275,0.255221
"1086",0.274469,0.339973,0.225808,2.39278,0.166749,0.274477
"1087",0.291385,0.706847,1.84453,5.08564,0.168319,0.242115
"1088",0.341055,0.133229,0.503441,1.89774,0.177623,0.282477
"1089",0.349239,0.189359,0.654801,4.59165,0.164955,0.283624
"1090",0.327915,0.256035,0.964099,3.35656,0.14542,0.275885
"1091",0.327915,0.256035,0.964099,3.35656,0.14542,0.275885
"1092",0.315818,0.433162,0.73365,3.25016,0.172793,0.259732
"1093",0.311761,0.456758,1.25248,3.15721,0.161353,0.263184
"1094",0.301436,0.267287,0.485183,4.36804,0.17671,0.261745
"1095",0.35705,0.256977,0.604135,2.554,0.14424,0.34584
"1096",0.339219,0.290633,0.634351,3.01433,0.139394,0.344352
"1097",0.313537,0.385123,0.487425,3.06532,0.174967,0.264649
"1098",0.318904,0.326939,1.09366,2.90866,0.20783,0.263063
"1099",0.323917,0.346368,0.927284,3.46577,0.201815,0.256104
"1100",0.275245,0.421934,0.826835,4.21578,0.148742,0.235213
"1101",0.318611,0.573357,1.11914,2.9456,0.134758,0.277084
"1102",0.293833,0.343914,0.53429,2.27903,0.159256,0.303779
"1103",0.315152,0.328397,0.9789,3.07998,0.149916,0.239485
"1104",0.306201,0.310647,1.43647,3.16953,0.150983,0.254078
"1105",0.349271,0.282338,0.322591,2.93099,0.164873,0.298436
"1106",0.36008,0.269654,1.44498,2.79211,0.129714,0.299955
"1107",0.367301,0.228723,0.912023,3.03377,0.12804,0.311426
"1108",0.346738,0.302353,1.22379,7.07447,0.127549,0.33457
"1109",0.29622,0.349086,0.109435,4.77631,0.120731,0.355199
"1110",0.307833,0.353828,0.101678,4.65198,0.137124,0.357461
"1111",0.299576,0.317435,0.479854,1.49467,0.187586,0.270481
"1112",0.332941,0.373885,0.0818618,2.52073,0.147449,0.292364
"1113",0.287557,0.415062,0.705498,1.98036,0.153188,0.311482
"1114",0.268851,0.691653,1.21508,5.08103,0.156084,0.297013
"1115",0.289132,0.42814,0.114416,2.40965,0.183129,0.270863
"1116",0.281288,0.341714,0.0816174,3.23391,0.17166,0.265962
"1117",0.303243,0.322655,0.0922911,2.56682,0.155739,0.291937
"1118",0.307229,0.247511,0.157307,2.59047,0.160488,0.279405
"1119",0.321184,0.222788,0.106275,3.50059,0.184999,0.283851
"1120",0.333328,0.194295,0.269356,3.6162,0.159597,0.269718
"1121",0.31357,0.322541,1.5188,1.9695,0.169524,0.257264
"1122",0.337207,0.312808,0.367366,2.7828,0.173303,0.277595
"1123",0.328861,0.279193,0.412597,2.4458,0.16387,0.292304
"1124",0.315264,0.270319,0.183151,3.12355,0.172635,0.321448
"1125",0.335307,0.415744,1.51493,1.96259,0.130043,0.293467
"1126",0.324863,0.236094,1.50258,3.84134,0.157331,0.237425
"1127",0.318151,0.415878,0.671056,5.39178,0.164214,0.282909
"1128",0.375154,0.350969,0.859969,0.924752,0.146784,0.274311
"1129",0.318294,0.258632,0.885497,4.87699,0.138119,0.279699
"1130",0.325835,0.409909,0.756319,1.99707,0.182846,0.275605
"1131",0.30717,0.317589,1.13928,3.76889,0.144882,0.263166
"1132",0.343451,0.169382,0.996911,3.08989,0.156072,0.246459
"1133",0.289915,0.443651,0.603374,5.2153,0.159618,0.27977
"1134",0.317557,0.256564,0.97591,3.09341,0.150026,0.26914
"1135",0.333974,0.274459,0.834752,2.76877,0.145321,0.266698
"1136",0.344222,0.242464,1.46982,2.84338,0.149291,0.26695
"1137",0.35826,0.303431,0.8487,1.72891,0.169301,0.259107
"1138",0.301702,0.36816,0.662862,2.87983,0.147801,0.270541
"1139",0.342592,0.431419,0.178408,4.36465,0.131352,0.386006
"1140",0.325543,0.173579,0.171183,3.23583,0.141315,0.350367
"1141",0.300337,0.339329,0.275965,4.74642,0.149122,0.321883
"1142",0.368479,0.140324,0.894285,5.70891,0.165292,0.287778
"1143",0.335771,0.115596,0.595116,4.42677,0.172855,0.247436
"1144",0.35659,0.608198,0.865522,1.87578,0.135294,0.317228
"1145",0.364006,0.240457,0.788558,1.70665,0.140862,0.330207
"1146",0.37643,0.325108,0.323161,1.19321,0.13796,0.386472
"1147",0.273406,0.458636,0.950102,5.95926,0.176929,0.24617
"1148",0.282313,0.457833,0.909957,5.1558,0.178023,0.237126
"1149",0.309977,0.260604,0.435622,2.01096,0.152023,0.279758
"1150",0.314308,0.449491,1.33594,3.86276,0.170552,0.274778
"1151",0.32736,0.228458,0.650518,2.77624,0.148621,0.25279
"1152",0.326363,0.420891,1.60674,2.72824,0.136218,0.263734
"1153",0.290738,0.340442,0.393535,4.07444,0.158813,0.295925
"1154",0.302106,0.53651,0.196645,3.1707,0.142416,0.31153
"1155",0.334768,0.199435,0.897543,3.68721,0.137055,0.334195
"1156",0.326792,0.324847,0.479624,3.92591,0.188409,0.21907
"1157",0.35418,0.21465,0.476198,2.36496,0.147989,0.280442
"1158",0.332687,0.165115,0.346077,2.30335,0.208516,0.27105
"1159",0.34241,0.177483,0.552795,2.58167,0.172721,0.255865
"1160",0.32886,0.186148,0.398477,3.6806,0.173606,0.300463
"1161",0.332296,0.33865,1.03973,4.403,0.175435,0.234635
"1162",0.327967,0.284814,0.29315,1.96223,0.142447,0.306924
"1163",0.328532,0.44265,0.690819,2.16187,0.152652,0.311394
"1164",0.359424,0.155201,0.757671,2.81884,0.160894,0.280343
"1165",0.321314,0.498222,0.388297,2.44703,0.125503,0.339179
"1166",0.29675,0.305844,0.928285,2.67094,0.123664,0.293489
"1167",0.332276,0.347482,0.218561,2.40188,0.147337,0.330339
"1168",0.307491,0.239236,0.167997,2.09193,0.130241,0.332851
"1169",0.36608,0.250977,0.950153,2.68908,0.218302,0.277045
"1170",0.365088,0.260805,0.709566,2.35598,0.229315,0.277051
"1171",0.339871,0.274869,0.879501,2.23493,0.197893,0.238348
"1172",0.326455,0.474737,1.08729,3.72076,0.201673,0.258289
"1173",0.302264,0.204524,0.15723,2.39639,0.115413,0.347425
"1174",0.338956,0.264696,0.433666,2.39992,0.127106,0.331854
"1175",0.332469,0.292854,0.396825,4.56855,0.146522,0.319524
"1176",0.34551,0.352921,1.79563,1.9052,0.181344,0.224294
"1177",0.297451,0.472448,0.687805,3.04156,0.180259,0.240534
"1178",0.285957,0.546768,0.617903,3.26695,0.193231,0.272066
"1179",0.34179,0.0927657,1.41453,2.34752,0.167929,0.257935
"1180",0.315701,0.415741,0.460736,2.20133,0.174738,0.296854
"1181",0.318086,0.413594,0.312892,1.5303,0.184309,0.283361
"1182",0.384887,0.133713,0.831733,2.85553,0.156105,0.32465
"1183",0.344567,0.173886,2.05377,4.85564,0.116069,0.274905
"1184",0.347071,0.381304,0.856361,4.55988,0.20244,0.283559
"1185",0.324193,0.265177,0.19063,3.37589,0.181292,0.286056
"1186",0.32842,0.361834,0.619516,3.2224,0.171018,0.285204
"1187",0.352471,0.279174,0.72764,3.49,0.168614,0.305427
"1188",0.342254,0.348507,0.59871,3.41882,0.160984,0.321778
"1189",0.334015,0.192598,0.358158,3.08009,0.1499,0.304391
"1190",0.331914,0.134215,0.234518,2.02919,0.131475,0.30541
"1191",0.315923,0.314671,0.323987,1.7278,0.13894,0.292951
"1192",0.309685,0.451014,0.519402,2.44298,0.137681,0.323291
"1193",0.314298,0.573212,0.133542,3.09472,0.132391,0.325094
"1194",0.278137,0.394055,0.994907,3.11263,0.169795,0.288915
"1195",0.322321,0.438961,0.890285,2.8489,0.167786,0.258785
"1196",0.295279,0.402342,0.803194,4.65277,0.154741,0.253115
"1197",0.287304,0.566108,0.491296,3.03291,0.15154,0.294327
"1198",0.288683,0.578199,0.706079,3.45569,0.145702,0.312711
"1199",0.296722,0.510954,0.834404,4.01169,0.128948,0.307843
"1200",0.32778,0.18436,0.817094,2.86427,0.159672,0.283312
"1201",0.340759,0.321669,0.995953,3.21071,0.143894,0.314416
"1202",0.340759,0.321669,0.995953,3.21071,0.143894,0.314416
"1203",0.32963,0.333579,1.65586,3.57845,0.140339,0.334083
"1204",0.332373,0.311533,1.38697,3.95509,0.143227,0.326664
"1205",0.324799,0.479773,1.0278,3.80649,0.171813,0.259213
"1206",0.315604,0.241581,0.922799,3.43914,0.150485,0.269796
"1207",0.303496,0.487901,0.81946,2.85874,0.196751,0.232801
"1208",0.326307,0.17894,0.234974,3.60921,0.146584,0.292309
"1209",0.273217,0.609224,0.733678,3.15006,0.179047,0.273993
"1210",0.279107,0.758403,0.792978,3.63994,0.120366,0.35875
"1211",0.326162,0.217242,1.12429,4.27345,0.223574,0.210541
"1212",0.314406,0.453488,0.221033,2.62192,0.112435,0.353794
"1213",0.309939,0.395318,0.302391,2.20409,0.122492,0.367231
"1214",0.328041,0.452671,1.19137,2.84659,0.114213,0.331526
"1215",0.320371,0.247124,0.192408,6.30952,0.141605,0.351585
"1216",0.355048,0.234083,0.165119,3.03153,0.166825,0.322885
"1217",0.335334,0.223638,0.159326,2.36255,0.188196,0.329785
"1218",0.320676,0.17677,0.288538,3.29162,0.172316,0.342088
"1219",0.303296,0.387305,0.12823,3.33577,0.192355,0.301874
"1220",0.264603,0.711342,0.194522,2.39277,0.16417,0.268656
"1221",0.307524,0.395051,0.586156,2.47783,0.143752,0.311612
"1222",0.304221,0.436659,0.423844,2.61316,0.13915,0.310674
"1223",0.342041,0.293941,0.923545,3.8201,0.152457,0.267116
"1224",0.342041,0.293941,0.923545,3.8201,0.152457,0.267116
"1225",0.337926,0.295032,0.887293,4.05127,0.149994,0.255362
"1226",0.327306,0.274983,0.217113,2.26441,0.137626,0.309934
"1227",0.313175,0.386912,0.514031,5.04606,0.169613,0.274098
"1228",0.333324,0.238071,0.66513,2.92641,0.163579,0.302605
"1229",0.33436,0.285185,0.959818,2.41251,0.164694,0.313762
"1230",0.35328,0.317242,0.635703,2.22784,0.146042,0.270169
"1231",0.340595,0.2267,0.770761,2.1885,0.150716,0.285724
"1232",0.318467,0.421277,0.149536,3.14295,0.160843,0.277917
"1233",0.310507,0.2951,0.130318,3.58981,0.169632,0.27921
"1234",0.296587,0.536875,1.03208,3.76898,0.143779,0.289957
"1235",0.285144,0.642448,0.863451,5.79941,0.135571,0.283343
"1236",0.377519,0.0919784,1.08865,2.62656,0.194018,0.259641
"1237",0.291715,0.569062,0.717567,2.91413,0.117908,0.310687
"1238",0.28022,0.594268,1.02248,3.33598,0.121487,0.316017
"1239",0.315574,0.593118,0.86751,4.03885,0.112111,0.329061
"1240",0.334045,0.163467,0.666193,3.08981,0.155397,0.29582
"1241",0.316743,0.286592,0.677048,1.94801,0.14416,0.255325
"1242",0.339724,0.395936,0.712947,6.08148,0.170708,0.286487
"1243",0.354363,0.441096,0.868833,5.49153,0.177434,0.291393
"1244",0.290163,0.525424,0.809652,2.00616,0.131499,0.275372
"1245",0.274367,0.508534,0.842852,2.70121,0.119929,0.288209
"1246",0.309137,0.700252,1.1335,2.32503,0.132001,0.302176
"1247",0.284229,0.414344,0.403463,5.22013,0.174622,0.261813
"1248",0.2894,0.409088,0.381077,4.86734,0.176677,0.269521
"1249",0.358081,0.257797,1.33049,4.27956,0.141001,0.282057
"1250",0.273915,0.538879,0.218604,2.0871,0.150071,0.307374
"1251",0.321471,0.224707,0.446636,4.43867,0.180089,0.265351
"1252",0.306482,0.619269,0.82795,2.75944,0.122234,0.305878
"1253",0.319637,0.241006,0.973247,2.44874,0.142716,0.303431
"1254",0.330325,0.334722,1.52016,2.26253,0.212816,0.225022
"1255",0.332458,0.358743,1.34742,2.3049,0.218245,0.224968
"1256",0.33993,0.303898,1.04918,2.56851,0.189185,0.235371
"1257",0.324906,0.27671,0.456185,2.20115,0.149463,0.286639
"1258",0.319607,0.29496,0.45338,1.45734,0.146744,0.294981
"1259",0.341383,0.257603,0.270094,2.09692,0.161591,0.300107
"1260",0.320943,0.25735,0.185998,2.33495,0.130997,0.315669
"1261",0.334153,0.105668,0.344218,2.80928,0.156093,0.274947
"1262",0.314204,0.775933,0.973935,2.9426,0.145625,0.278425
"1263",0.317953,0.817226,1.3101,3.60114,0.179425,0.282727
"1264",0.317085,0.123195,0.554751,3.16661,0.119376,0.277608
"1265",0.316497,0.133122,0.301985,3.4156,0.118054,0.258239
"1266",0.30635,0.281345,0.484881,5.4531,0.122821,0.310786
"1267",0.318647,0.352082,0.82192,4.11642,0.140215,0.309337
"1268",0.336222,0.269065,0.417801,2.63111,0.146543,0.301314
"1269",0.345328,0.264631,0.751971,5.06069,0.13199,0.302192
"1270",0.309593,0.23389,0.164283,4.32929,0.169354,0.330852
"1271",0.328606,0.253204,0.040004,4.38072,0.160172,0.28623
"1272",0.290526,0.511316,0.0120595,2.55714,0.166573,0.280661
"1273",0.277792,0.394655,0.00495644,3.49752,0.170271,0.300031
"1274",0.295036,0.370636,0.0641016,1.9524,0.150101,0.333624
"1275",0.347762,0.23069,0.239108,4.09783,0.143811,0.323422
"1276",0.339732,0.454533,0.876089,2.90279,0.130497,0.286149
"1277",0.307593,0.259656,0.275381,3.90535,0.189581,0.257244
"1278",0.307593,0.259656,0.275381,3.90535,0.189581,0.257244
"1279",0.340372,0.220623,0.27671,3.35191,0.146778,0.331499
"1280",0.332592,0.308285,1.53397,3.10329,0.166222,0.244968
"1281",0.322577,0.254026,0.577951,2.8976,0.192967,0.246657
"1282",0.372131,0.156238,0.971401,2.45388,0.159613,0.26662
"1283",0.373009,0.177371,1.32808,1.30662,0.163421,0.244407
"1284",0.339535,0.116167,0.800715,3.37445,0.200604,0.229699
"1285",0.35137,0.167943,1.61587,2.85648,0.161956,0.25793
"1286",0.293667,0.491546,0.395505,3.24518,0.140356,0.310605
"1287",0.330173,0.299757,0.593032,3.89079,0.176324,0.275839
"1288",0.336945,0.311935,0.622367,4.27527,0.183895,0.279454
"1289",0.328894,0.273239,0.549217,2.44376,0.15736,0.256953
"1290",0.330116,0.231182,1.37589,2.36331,0.192231,0.240794
"1291",0.337359,0.200968,0.929092,2.07918,0.186818,0.234876
"1292",0.319424,0.527652,0.535968,1.19831,0.151602,0.277473
"1293",0.313525,0.325865,0.187732,5.82142,0.159295,0.290714
"1294",0.257311,0.599452,0.117884,3.23916,0.143688,0.315606
"1295",0.273634,0.604142,0.0596123,5.6905,0.122228,0.315489
"1296",0.295063,0.301808,0.0812295,2.69818,0.116741,0.38372
"1297",0.336632,0.710699,0.646279,6.98614,0.130174,0.385533
"1298",0.323567,0.219241,0.339636,2.34463,0.106039,0.361787
"1299",0.364009,0.218533,0.658399,3.44991,0.143466,0.363162
"1300",0.326155,0.295129,0.373132,3.46588,0.124935,0.349549
"1301",0.302901,0.254988,0.551628,2.52538,0.10857,0.360465
"1302",0.324854,0.40576,0.544647,2.58687,0.118745,0.344496
"1303",0.328043,0.222265,0.447225,2.07826,0.111711,0.362492
"1304",0.345033,0.167797,0.389871,3.02587,0.136512,0.305524
"1305",0.31826,0.483087,0.203901,3.18022,0.16371,0.304665
"1306",0.30243,0.429931,0.206123,2.74714,0.151084,0.313149
"1307",0.287186,0.26954,0.187156,2.102,0.163929,0.316594
