# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454491356
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,prop
# Adaptation terminated
# Step size = 0.418136
# Diagonal elements of inverse mass matrix:
# 0.0133717, 0.611689, 0.105808, 0.014638, 0.0164187, 0.28856
159.135,0.791502,0.418136,4,11,0,0.326059,0.868336,2.54621,0.163173,0.298104,0.284946,0.13683,0.300503,0.326059,0.326059,0.326059,0.326059,0.326059,0.284946,0.278444,0.278444,0.769742,0.769742,0.769742,0.769742,0.769742,0.257776
158.593,0.921986,0.418136,3,7,0,0.298538,0.714965,3.6618,0.15668,0.324548,0.324205,0.146047,0.29087,0.298538,0.298538,0.298538,0.298538,0.298538,0.324205,0.269013,0.269013,0.755886,0.755886,0.755886,0.755886,0.755886,0.277146
157.801,0.891343,0.418136,3,7,0,0.343841,0.887607,2.82368,0.156466,0.368802,0.446512,0.141539,0.323421,0.343841,0.343841,0.343841,0.343841,0.343841,0.446512,0.268701,0.268701,0.755416,0.755416,0.755416,0.755416,0.755416,0.308437
158.805,0.88435,0.418136,2,3,0,0.344621,1.02617,3.19575,0.148094,0.323067,0.33187,0.123504,0.330514,0.344621,0.344621,0.344621,0.344621,0.344621,0.33187,0.256352,0.256352,0.736275,0.736275,0.736275,0.736275,0.736275,0.276074
158.454,0.967886,0.418136,3,7,0,0.301155,0.280969,3.0424,0.161661,0.360665,0.393829,0.227388,0.286784,0.301155,0.301155,0.301155,0.301155,0.301155,0.393829,0.27626,0.27626,0.766589,0.766589,0.766589,0.766589,0.766589,0.302788
158.167,0.939221,0.418136,3,7,0,0.308743,0.723828,4.53854,0.133592,0.363717,0.323651,0.149707,0.305443,0.308743,0.308743,0.308743,0.308743,0.308743,0.323651,0.234467,0.234467,0.699505,0.699505,0.699505,0.699505,0.699505,0.304912
151.98,0.920769,0.418136,4,15,0,0.257393,0.31843,2.53248,0.143529,0.385888,0.902107,0.1872,0.236941,0.257393,0.257393,0.257393,0.257393,0.257393,0.902107,0.249531,0.249531,0.725213,0.725213,0.725213,0.725213,0.725213,0.320153
154.027,0.997908,0.418136,4,15,0,0.26832,0.936471,3.19725,0.182874,0.28539,0.811891,0.105184,0.257352,0.26832,0.26832,0.26832,0.26832,0.26832,0.811891,0.306323,0.306323,0.807155,0.807155,0.807155,0.807155,0.807155,0.248279
151.414,0.811032,0.418136,3,7,0,0.23281,0.539053,2.10824,0.163796,0.268416,0.686214,0.135798,0.204535,0.23281,0.23281,0.23281,0.23281,0.23281,0.686214,0.279343,0.279343,0.77103,0.77103,0.77103,0.77103,0.77103,0.23541
155.498,0.988049,0.418136,3,7,0,0.319089,0.142252,3.70298,0.183731,0.391404,0.43735,0.276778,0.311223,0.319089,0.319089,0.319089,0.319089,0.319089,0.43735,0.30751,0.30751,0.808636,0.808636,0.808636,0.808636,0.808636,0.323893
156.369,0.950646,0.418136,3,5,0,0.288271,0.0722956,3.62323,0.160053,0.323506,0.413824,0.268166,0.280575,0.288271,0.288271,0.288271,0.288271,0.288271,0.413824,0.273928,0.273928,0.763185,0.763185,0.763185,0.763185,0.763185,0.276392
155.431,0.970089,0.418136,3,7,0,0.263769,0.48743,4.05778,0.178618,0.334765,0.609348,0.162007,0.259209,0.263769,0.263769,0.263769,0.263769,0.263769,0.609348,0.300393,0.300393,0.799624,0.799624,0.799624,0.799624,0.799624,0.284494
153.669,0.986852,0.418136,3,7,0,0.257821,1.10192,3.0082,0.164445,0.259874,0.765633,0.0856563,0.24509,0.257821,0.257821,0.257821,0.257821,0.257821,0.765633,0.280277,0.280277,0.772363,0.772363,0.772363,0.772363,0.772363,0.228852
158.729,0.998885,0.418136,4,15,0,0.304198,0.891696,2.96301,0.174196,0.290663,0.416864,0.124709,0.288482,0.304198,0.304198,0.304198,0.304198,0.304198,0.416864,0.294177,0.294177,0.791489,0.791489,0.791489,0.791489,0.791489,0.252233
158.188,0.917708,0.418136,3,7,0,0.308859,1.36029,2.84424,0.163018,0.29729,0.473832,0.0792488,0.29089,0.308859,0.308859,0.308859,0.308859,0.308859,0.473832,0.278221,0.278221,0.769422,0.769422,0.769422,0.769422,0.769422,0.257172
154.72,0.74954,0.418136,3,7,0,0.33835,0.223463,2.37261,0.176441,0.338079,0.102864,0.270594,0.306804,0.33835,0.33835,0.33835,0.33835,0.33835,0.102864,0.29734,0.29734,0.79566,0.79566,0.79566,0.79566,0.79566,0.286861
156.721,0.973794,0.418136,3,7,0,0.335623,0.207774,4.42559,0.176123,0.355795,0.251701,0.272657,0.331606,0.335623,0.335623,0.335623,0.335623,0.335623,0.251701,0.296892,0.296892,0.795074,0.795074,0.795074,0.795074,0.795074,0.299384
158.446,0.993072,0.418136,3,7,0,0.31996,0.888978,4.35037,0.149164,0.334547,0.238887,0.131528,0.315832,0.31996,0.31996,0.31996,0.31996,0.31996,0.238887,0.257942,0.257942,0.738802,0.738802,0.738802,0.738802,0.738802,0.284337
155.685,0.760704,0.418136,3,7,0,0.340895,0.532033,5.2144,0.143587,0.313766,0.314516,0.200245,0.339041,0.340895,0.340895,0.340895,0.340895,0.340895,0.314516,0.249618,0.249618,0.725356,0.725356,0.725356,0.725356,0.725356,0.26931
154.976,0.993134,0.418136,4,15,0,0.312917,0.936545,2.3534,0.140475,0.436868,0.380113,0.122657,0.283175,0.312917,0.312917,0.312917,0.312917,0.312917,0.380113,0.244933,0.244933,0.717555,0.717555,0.717555,0.717555,0.717555,0.353943
157.168,0.974722,0.418136,4,15,0,0.339804,1.06102,3.33223,0.168522,0.295614,0.483231,0.117607,0.327668,0.339804,0.339804,0.339804,0.339804,0.339804,0.483231,0.286122,0.286122,0.780564,0.780564,0.780564,0.780564,0.780564,0.255926
158.347,0.840183,0.418136,3,7,0,0.30448,0.542653,2.58419,0.161409,0.335368,0.28433,0.176965,0.281505,0.30448,0.30448,0.30448,0.30448,0.30448,0.28433,0.275895,0.275895,0.766059,0.766059,0.766059,0.766059,0.766059,0.284925
154.552,0.93928,0.418136,4,11,0,0.295004,0.0153384,4.42152,0.151655,0.40657,0.476182,0.290514,0.291459,0.295004,0.295004,0.295004,0.295004,0.295004,0.476182,0.261629,0.261629,0.744592,0.744592,0.744592,0.744592,0.744592,0.33407
154.795,0.907735,0.418136,4,15,0,0.271485,0.128898,2.68947,0.133567,0.359241,0.617301,0.238652,0.253046,0.271485,0.271485,0.271485,0.271485,0.271485,0.617301,0.234429,0.234429,0.699438,0.699438,0.699438,0.699438,0.699438,0.301794
157.853,0.950082,0.418136,3,7,0,0.335467,0.995733,4.95317,0.144061,0.310999,0.305254,0.123939,0.333098,0.335467,0.335467,0.335467,0.335467,0.335467,0.305254,0.25033,0.25033,0.726526,0.726526,0.726526,0.726526,0.726526,0.267285
157.977,0.976862,0.418136,4,15,0,0.315232,0.231434,3.03769,0.141211,0.416389,0.41288,0.250103,0.300118,0.315232,0.315232,0.315232,0.315232,0.315232,0.41288,0.246045,0.246045,0.719422,0.719422,0.719422,0.719422,0.719422,0.340576
158.27,0.99798,0.418136,3,7,0,0.31929,0.260364,3.18802,0.134572,0.412867,0.300032,0.2461,0.306119,0.31929,0.31929,0.31929,0.31929,0.31929,0.300032,0.235966,0.235966,0.702144,0.702144,0.702144,0.702144,0.702144,0.33825
155.513,0.907104,0.418136,4,15,0,0.30993,0.0718632,2.30636,0.128313,0.375578,0.257494,0.288438,0.279053,0.30993,0.30993,0.30993,0.30993,0.30993,0.257494,0.226342,0.226342,0.684884,0.684884,0.684884,0.684884,0.684884,0.313108
157.069,0.979612,0.418136,3,7,0,0.357428,1.21283,4.14458,0.146085,0.372343,0.397461,0.106283,0.351763,0.357428,0.357428,0.357428,0.357428,0.357428,0.397461,0.253358,0.253358,0.731462,0.731462,0.731462,0.731462,0.731462,0.310882
155.841,0.886492,0.418136,3,7,0,0.34549,0.831336,1.78069,0.141698,0.333378,0.135354,0.150449,0.287267,0.34549,0.34549,0.34549,0.34549,0.34549,0.135354,0.246779,0.246779,0.720649,0.720649,0.720649,0.720649,0.720649,0.283501
156.086,0.888267,0.418136,4,15,0,0.314284,0.421424,4.59414,0.133308,0.481955,0.349811,0.206206,0.311107,0.314284,0.314284,0.314284,0.314284,0.314284,0.349811,0.234034,0.234034,0.698738,0.698738,0.698738,0.698738,0.698738,0.382425
156.614,0.970222,0.418136,4,15,0,0.333615,1.60032,1.91178,0.182608,0.258486,0.260533,0.0673342,0.284302,0.333615,0.333615,0.333615,0.333615,0.333615,0.260533,0.305953,0.305953,0.806692,0.806692,0.806692,0.806692,0.806692,0.22778
156.072,0.995351,0.418136,4,11,0,0.314138,0.227132,5.23314,0.124654,0.478783,0.325044,0.25031,0.312462,0.314138,0.314138,0.314138,0.314138,0.314138,0.325044,0.220659,0.220659,0.674334,0.674334,0.674334,0.674334,0.674334,0.380463
156.482,0.986113,0.418136,3,7,0,0.309132,0.291377,5.18498,0.131198,0.452663,0.311797,0.230994,0.3074,0.309132,0.309132,0.309132,0.309132,0.309132,0.311797,0.230793,0.230793,0.69296,0.69296,0.69296,0.69296,0.69296,0.364068
153.629,0.968679,0.418136,4,15,0,0.292098,0.0374913,4.94595,0.117385,0.439633,0.467411,0.28135,0.29002,0.292098,0.292098,0.292098,0.292098,0.292098,0.467411,0.209248,0.209248,0.652318,0.652318,0.652318,0.652318,0.652318,0.355727
151.16,0.916187,0.418136,3,7,0,0.284543,0.0147053,2.62846,0.13242,0.528166,0.528781,0.280389,0.264002,0.284543,0.284543,0.284543,0.284543,0.284543,0.528781,0.232672,0.232672,0.696321,0.696321,0.696321,0.696321,0.696321,0.410315
152.855,0.997563,0.418136,4,15,0,0.280476,0.0148392,3.12031,0.131441,0.47921,0.562412,0.276344,0.268095,0.280476,0.280476,0.280476,0.280476,0.280476,0.562412,0.231168,0.231168,0.693633,0.693633,0.693633,0.693633,0.693633,0.380727
153.198,0.976148,0.418136,3,7,0,0.270771,0.0421234,3.32123,0.122398,0.370663,0.524593,0.259602,0.260994,0.270771,0.270771,0.270771,0.270771,0.270771,0.524593,0.217136,0.217136,0.667656,0.667656,0.667656,0.667656,0.667656,0.309723
154.455,0.955428,0.418136,3,7,0,0.302993,0.158048,2.75131,0.152793,0.444983,0.656813,0.258698,0.283649,0.302993,0.302993,0.302993,0.302993,0.302993,0.656813,0.263308,0.263308,0.747194,0.747194,0.747194,0.747194,0.747194,0.359165
155.889,0.995071,0.418136,4,15,0,0.281559,1.68843,3.52624,0.163023,0.273624,0.558813,0.0520349,0.273277,0.281559,0.281559,0.281559,0.281559,0.281559,0.558813,0.278229,0.278229,0.769432,0.769432,0.769432,0.769432,0.769432,0.239382
157.805,0.982222,0.418136,3,7,0,0.303607,0.368684,2.84537,0.142594,0.354256,0.515211,0.209988,0.285963,0.303607,0.303607,0.303607,0.303607,0.303607,0.515211,0.248127,0.248127,0.722891,0.722891,0.722891,0.722891,0.722891,0.298305
158.17,0.935955,0.418136,3,7,0,0.299964,0.55095,4.99521,0.149426,0.344061,0.360446,0.1729,0.297933,0.299964,0.299964,0.299964,0.299964,0.299964,0.360446,0.258331,0.258331,0.739418,0.739418,0.739418,0.739418,0.739418,0.291115
157.921,0.67403,0.418136,2,3,0,0.306466,0.657426,3.96081,0.133637,0.409006,0.375526,0.158806,0.300629,0.306466,0.306466,0.306466,0.306466,0.306466,0.375526,0.234537,0.234537,0.699629,0.699629,0.699629,0.699629,0.699629,0.33569
155.821,0.829195,0.418136,4,15,0,0.351735,1.48464,1.87872,0.174536,0.332501,0.281849,0.0796975,0.297995,0.351735,0.351735,0.351735,0.351735,0.351735,0.281849,0.294658,0.294658,0.792126,0.792126,0.792126,0.792126,0.792126,0.282872
154.334,0.957016,0.418136,3,7,0,0.312391,0.125612,5.72909,0.174279,0.295359,0.184206,0.275515,0.311375,0.312391,0.312391,0.312391,0.312391,0.312391,0.184206,0.294295,0.294295,0.791644,0.791644,0.791644,0.791644,0.791644,0.255736
156.927,0.964326,0.418136,3,7,0,0.299019,0.51041,4.24436,0.1545,0.407818,0.393925,0.179486,0.29473,0.299019,0.299019,0.299019,0.299019,0.299019,0.393925,0.265819,0.265819,0.751048,0.751048,0.751048,0.751048,0.751048,0.3349
154.477,0.981441,0.418136,4,15,0,0.318282,0.147589,2.52675,0.183513,0.261119,0.22055,0.274609,0.292846,0.318282,0.318282,0.318282,0.318282,0.318282,0.22055,0.307208,0.307208,0.80826,0.80826,0.80826,0.80826,0.80826,0.229811
155.51,0.807457,0.418136,2,3,0,0.30756,0.182325,2.2456,0.195438,0.268504,0.287562,0.256299,0.275,0.30756,0.30756,0.30756,0.30756,0.30756,0.287562,0.323535,0.323535,0.827772,0.827772,0.827772,0.827772,0.827772,0.235478
157.92,0.99104,0.418136,3,7,0,0.325509,1.19631,2.16208,0.175676,0.287873,0.26177,0.0984036,0.288048,0.325509,0.325509,0.325509,0.325509,0.325509,0.26177,0.296264,0.296264,0.794248,0.794248,0.794248,0.794248,0.794248,0.250143
157.704,0.71575,0.418136,4,11,0,0.30097,0.301008,4.46363,0.152862,0.330645,0.273914,0.22274,0.297503,0.30097,0.30097,0.30097,0.30097,0.30097,0.273914,0.26341,0.26341,0.747351,0.747351,0.747351,0.747351,0.747351,0.28154
158.907,0.93645,0.418136,3,7,0,0.30943,0.465541,3.5018,0.165952,0.321952,0.288557,0.194258,0.300102,0.30943,0.30943,0.30943,0.30943,0.30943,0.288557,0.282444,0.282444,0.775431,0.775431,0.775431,0.775431,0.775431,0.275267
156.687,0.969502,0.418136,3,7,0,0.296464,0.538118,3.15784,0.131414,0.424296,0.588834,0.173089,0.283859,0.296464,0.296464,0.296464,0.296464,0.296464,0.588834,0.231126,0.231126,0.693558,0.693558,0.693558,0.693558,0.693558,0.34577
156.209,0.924272,0.418136,3,7,0,0.299113,0.376989,4.67513,0.129739,0.394148,0.576931,0.205169,0.296324,0.299113,0.299113,0.299113,0.299113,0.299113,0.576931,0.228546,0.228546,0.688904,0.688904,0.688904,0.688904,0.688904,0.325746
154.895,0.941277,0.418136,3,7,0,0.308847,0.20093,1.73747,0.187535,0.362576,0.39144,0.252628,0.254501,0.308847,0.308847,0.308847,0.308847,0.308847,0.39144,0.312759,0.312759,0.815077,0.815077,0.815077,0.815077,0.815077,0.304118
156.087,0.982516,0.418136,3,7,0,0.309254,1.08,5.0072,0.185236,0.246014,0.262753,0.105021,0.307185,0.309254,0.309254,0.309254,0.309254,0.309254,0.262753,0.309591,0.309591,0.81121,0.81121,0.81121,0.81121,0.81121,0.218088
156.691,0.987755,0.418136,3,7,0,0.346006,1.45973,3.7916,0.194811,0.25854,0.287877,0.0803766,0.3382,0.346006,0.346006,0.346006,0.346006,0.346006,0.287877,0.322687,0.322687,0.826798,0.826798,0.826798,0.826798,0.826798,0.227822
156.691,0.732103,0.418136,3,7,0,0.346006,1.45973,3.7916,0.194811,0.25854,0.287877,0.0803766,0.3382,0.346006,0.346006,0.346006,0.346006,0.346006,0.287877,0.322687,0.322687,0.826798,0.826798,0.826798,0.826798,0.826798,0.227822
155.834,0.860697,0.418136,4,15,0,0.272391,0.493111,2.14014,0.136037,0.354687,0.540278,0.166356,0.240347,0.272391,0.272391,0.272391,0.272391,0.272391,0.540278,0.238201,0.238201,0.706045,0.706045,0.706045,0.706045,0.706045,0.298607
156.796,1,0.418136,2,3,0,0.288087,0.618765,2.12068,0.141142,0.347736,0.580498,0.155167,0.253531,0.288087,0.288087,0.288087,0.288087,0.288087,0.580498,0.24594,0.24594,0.719246,0.719246,0.719246,0.719246,0.719246,0.293714
158.387,0.99522,0.418136,4,15,0,0.334202,0.335051,2.51123,0.140972,0.384395,0.262858,0.239055,0.307076,0.334202,0.334202,0.334202,0.334202,0.334202,0.262858,0.245685,0.245685,0.718817,0.718817,0.718817,0.718817,0.718817,0.319138
158.148,0.945072,0.418136,4,15,0,0.316708,0.383384,2.79991,0.177422,0.295749,0.251537,0.215853,0.297447,0.316708,0.316708,0.316708,0.316708,0.316708,0.251537,0.298716,0.298716,0.797455,0.797455,0.797455,0.797455,0.797455,0.256026
158.674,0.999364,0.418136,3,7,0,0.320759,0.400955,3.61923,0.172809,0.327241,0.271925,0.214806,0.312162,0.320759,0.320759,0.320759,0.320759,0.320759,0.271925,0.292217,0.292217,0.78887,0.78887,0.78887,0.78887,0.78887,0.27909
158.982,0.990032,0.418136,3,7,0,0.316118,0.765239,2.56214,0.157756,0.299738,0.295746,0.147065,0.291733,0.316118,0.316118,0.316118,0.316118,0.316118,0.295746,0.270585,0.270585,0.758239,0.758239,0.758239,0.758239,0.758239,0.258988
158.837,0.978782,0.418136,3,7,0,0.345162,1.11602,2.49977,0.165326,0.304965,0.279763,0.113069,0.316823,0.345162,0.345162,0.345162,0.345162,0.345162,0.279763,0.281544,0.281544,0.77416,0.77416,0.77416,0.77416,0.77416,0.262851
158.194,0.961911,0.418136,2,3,0,0.342972,1.29113,2.30757,0.166296,0.285375,0.362595,0.0943039,0.308845,0.342972,0.342972,0.342972,0.342972,0.342972,0.362595,0.282938,0.282938,0.776125,0.776125,0.776125,0.776125,0.776125,0.248268
155.88,0.564104,0.418136,2,3,0,0.368023,1.81561,2.94324,0.188226,0.288605,0.226531,0.0598914,0.34863,0.368023,0.368023,0.368023,0.368023,0.368023,0.226531,0.313708,0.313708,0.816223,0.816223,0.816223,0.816223,0.816223,0.250692
155.319,0.983936,0.418136,4,15,0,0.288416,0.155815,2.8741,0.125605,0.423363,0.614349,0.246803,0.27213,0.288416,0.288416,0.288416,0.288416,0.288416,0.614349,0.222142,0.222142,0.677112,0.677112,0.677112,0.677112,0.677112,0.345159
156.288,0.977159,0.418136,3,7,0,0.296634,0.605404,5.40594,0.143061,0.414439,0.464724,0.161919,0.295302,0.296634,0.296634,0.296634,0.296634,0.296634,0.464724,0.248829,0.248829,0.724053,0.724053,0.724053,0.724053,0.724053,0.339289
154.912,0.95299,0.418136,2,3,0,0.286658,0.681563,5.7623,0.145992,0.414044,0.506495,0.144999,0.285756,0.286658,0.286658,0.286658,0.286658,0.286658,0.506495,0.25322,0.25322,0.731238,0.731238,0.731238,0.731238,0.731238,0.339028
153.819,0.978154,0.418136,4,15,0,0.283808,0.469466,5.23505,0.131875,0.296356,0.517691,0.177475,0.282296,0.283808,0.283808,0.283808,0.283808,0.283808,0.517691,0.231835,0.231835,0.694827,0.694827,0.694827,0.694827,0.694827,0.256477
155.554,0.906751,0.418136,2,3,0,0.301002,0.786732,4.76825,0.148194,0.287776,0.588595,0.137055,0.298445,0.301002,0.301002,0.301002,0.301002,0.301002,0.588595,0.256501,0.256501,0.736511,0.736511,0.736511,0.736511,0.736511,0.25007
155.795,1,0.418136,2,3,0,0.296152,0.90765,4.89133,0.151148,0.294794,0.632904,0.119489,0.293927,0.296152,0.296152,0.296152,0.296152,0.296152,0.632904,0.260881,0.260881,0.743424,0.743424,0.743424,0.743424,0.743424,0.255315
156.449,0.923447,0.418136,3,7,0,0.285108,0.168565,2.40765,0.157911,0.32277,0.535206,0.240881,0.259441,0.285108,0.285108,0.285108,0.285108,0.285108,0.535206,0.270811,0.270811,0.758577,0.758577,0.758577,0.758577,0.758577,0.27586
155.681,0.917544,0.418136,4,15,0,0.351466,0.19757,2.07459,0.180373,0.357745,0.221631,0.288456,0.30732,0.351466,0.351466,0.351466,0.351466,0.351466,0.221631,0.302844,0.302844,0.802764,0.802764,0.802764,0.802764,0.802764,0.300749
158.41,1,0.418136,4,15,0,0.303926,0.534693,3.14582,0.139879,0.356102,0.286961,0.178055,0.290848,0.303926,0.303926,0.303926,0.303926,0.303926,0.286961,0.244034,0.244034,0.716038,0.716038,0.716038,0.716038,0.716038,0.299599
158.531,0.999754,0.418136,4,11,0,0.304051,0.469818,3.28214,0.143505,0.338868,0.288749,0.190067,0.292635,0.304051,0.304051,0.304051,0.304051,0.304051,0.288749,0.249495,0.249495,0.725153,0.725153,0.725153,0.725153,0.725153,0.287424
156.449,0.872732,0.418136,4,15,0,0.335209,0.734159,3.39029,0.180252,0.287835,0.476786,0.16087,0.323913,0.335209,0.335209,0.335209,0.335209,0.335209,0.476786,0.302676,0.302676,0.80255,0.80255,0.80255,0.80255,0.80255,0.250115
157.811,0.944539,0.418136,2,3,0,0.314484,0.463968,2.83056,0.183336,0.300571,0.442948,0.197743,0.295936,0.314484,0.314484,0.314484,0.314484,0.314484,0.442948,0.306964,0.306964,0.807955,0.807955,0.807955,0.807955,0.807955,0.259605
157.882,0.980402,0.418136,3,7,0,0.30398,0.526157,2.88589,0.144464,0.30191,0.400833,0.179613,0.287016,0.30398,0.30398,0.30398,0.30398,0.30398,0.400833,0.250934,0.250934,0.727516,0.727516,0.727516,0.727516,0.727516,0.260595
156.824,0.974654,0.418136,3,7,0,0.28546,0.973512,2.73327,0.154884,0.274152,0.371494,0.107834,0.266904,0.28546,0.28546,0.28546,0.28546,0.28546,0.371494,0.266382,0.266382,0.751908,0.751908,0.751908,0.751908,0.751908,0.239784
157.091,1,0.418136,3,7,0,0.316208,0.474808,4.30444,0.163719,0.386636,0.506063,0.196683,0.311936,0.316208,0.316208,0.316208,0.316208,0.316208,0.506063,0.279232,0.279232,0.770872,0.770872,0.770872,0.770872,0.770872,0.320661
154.219,0.955623,0.418136,3,7,0,0.32578,0.460343,6.91814,0.176344,0.390227,0.465981,0.205589,0.325457,0.32578,0.32578,0.32578,0.32578,0.32578,0.465981,0.297203,0.297203,0.795481,0.795481,0.795481,0.795481,0.795481,0.323097
156.151,1,0.418136,3,7,0,0.285662,1.13422,2.83852,0.132263,0.307137,0.391935,0.0918895,0.268947,0.285662,0.285662,0.285662,0.285662,0.285662,0.391935,0.232431,0.232431,0.695891,0.695891,0.695891,0.695891,0.695891,0.26445
154.734,0.975686,0.418136,3,7,0,0.356659,0.744675,1.64309,0.184264,0.343769,0.438166,0.169373,0.287688,0.356659,0.356659,0.356659,0.356659,0.356659,0.438166,0.308248,0.308248,0.809552,0.809552,0.809552,0.809552,0.809552,0.290907
155.119,0.805954,0.418136,2,3,0,0.35833,1.51033,2.07713,0.182053,0.33336,0.396034,0.0791329,0.313435,0.35833,0.35833,0.35833,0.35833,0.35833,0.396034,0.305183,0.305183,0.805724,0.805724,0.805724,0.805724,0.805724,0.283488
155.799,0.97087,0.418136,3,7,0,0.383274,1.52908,2.12311,0.150362,0.292897,0.247967,0.0830693,0.337412,0.383274,0.383274,0.383274,0.383274,0.383274,0.247967,0.259718,0.259718,0.741603,0.741603,0.741603,0.741603,0.741603,0.253901
151.596,0.914612,0.418136,3,7,0,0.413169,2.30995,2.77712,0.155971,0.283142,0.219422,0.0410139,0.387463,0.413169,0.413169,0.413169,0.413169,0.413169,0.219422,0.267975,0.267975,0.754322,0.754322,0.754322,0.754322,0.754322,0.246587
155.397,1,0.418136,4,15,0,0.310354,0.138704,2.36412,0.13014,0.46186,0.242872,0.270158,0.28117,0.310354,0.310354,0.310354,0.310354,0.310354,0.242872,0.229164,0.229164,0.690023,0.690023,0.690023,0.690023,0.690023,0.369889
155.166,0.895935,0.418136,3,7,0,0.314698,0.262043,5.32087,0.139083,0.355157,0.502092,0.242154,0.31316,0.314698,0.314698,0.314698,0.314698,0.314698,0.502092,0.242829,0.242829,0.713996,0.713996,0.713996,0.713996,0.713996,0.298937
156.825,0.802057,0.418136,3,7,0,0.310583,0.383284,4.25813,0.175415,0.282198,0.404145,0.2117,0.306189,0.310583,0.310583,0.310583,0.310583,0.310583,0.404145,0.295896,0.295896,0.793764,0.793764,0.793764,0.793764,0.793764,0.245876
157.124,0.981862,0.418136,3,7,0,0.3155,0.475191,2.42446,0.175617,0.270882,0.403272,0.196167,0.28757,0.3155,0.3155,0.3155,0.3155,0.3155,0.403272,0.29618,0.29618,0.794138,0.794138,0.794138,0.794138,0.794138,0.237294
155.96,0.91502,0.418136,3,7,0,0.298759,0.411565,3.84157,0.153575,0.306645,0.597446,0.197961,0.292348,0.298759,0.298759,0.298759,0.298759,0.298759,0.597446,0.26446,0.26446,0.748968,0.748968,0.748968,0.748968,0.748968,0.264088
152.993,0.973185,0.418136,3,7,0,0.27586,2.09555,5.55326,0.144157,0.307626,0.501398,0.0339315,0.274791,0.27586,0.27586,0.27586,0.27586,0.27586,0.501398,0.250474,0.250474,0.726763,0.726763,0.726763,0.726763,0.726763,0.26481
152.794,1,0.418136,4,15,0,0.341984,0.687683,2.83531,0.198095,0.365282,0.126551,0.171929,0.32191,0.341984,0.341984,0.341984,0.341984,0.341984,0.126551,0.327121,0.327121,0.831843,0.831843,0.831843,0.831843,0.831843,0.305999
151.67,1,0.418136,3,7,0,0.309862,0.306421,3.14644,0.215744,0.224065,0.38776,0.228082,0.296536,0.309862,0.309862,0.309862,0.309862,0.309862,0.38776,0.350458,0.350458,0.85654,0.85654,0.85654,0.85654,0.85654,0.200737
156.168,1,0.418136,3,7,0,0.275645,0.537194,4.72029,0.161224,0.365492,0.469474,0.161083,0.273188,0.275645,0.275645,0.275645,0.275645,0.275645,0.469474,0.275627,0.275627,0.765668,0.765668,0.765668,0.765668,0.765668,0.306145
156.79,1,0.418136,3,7,0,0.319786,0.632001,5.783,0.161209,0.290013,0.371899,0.169975,0.318801,0.319786,0.319786,0.319786,0.319786,0.319786,0.371899,0.275605,0.275605,0.765637,0.765637,0.765637,0.765637,0.765637,0.251746
155.229,0.931468,0.418136,3,7,0,0.348694,0.516855,1.66834,0.161054,0.346377,0.503374,0.207959,0.282944,0.348694,0.348694,0.348694,0.348694,0.348694,0.503374,0.27538,0.27538,0.76531,0.76531,0.76531,0.76531,0.76531,0.292754
155.428,0.962577,0.418136,4,15,0,0.338456,0.827934,6.00637,0.158536,0.269145,0.238511,0.147889,0.337622,0.338456,0.338456,0.338456,0.338456,0.338456,0.238511,0.271721,0.271721,0.759929,0.759929,0.759929,0.759929,0.759929,0.235967
156.258,0.990429,0.418136,4,15,0,0.358068,0.358546,1.65833,0.1468,0.37483,0.26435,0.250179,0.289872,0.358068,0.358068,0.358068,0.358068,0.358068,0.26435,0.254426,0.254426,0.733186,0.733186,0.733186,0.733186,0.733186,0.312594
154.532,0.97088,0.418136,3,7,0,0.352318,0.155146,1.89677,0.150505,0.380946,0.123188,0.301687,0.299452,0.352318,0.352318,0.352318,0.352318,0.352318,0.123188,0.25993,0.25993,0.741936,0.741936,0.741936,0.741936,0.741936,0.316785
158.603,0.957464,0.418136,3,7,0,0.328946,0.577714,2.94135,0.171064,0.293763,0.307249,0.184598,0.311579,0.328946,0.328946,0.328946,0.328946,0.328946,0.307249,0.289742,0.289742,0.785527,0.785527,0.785527,0.785527,0.785527,0.254547
