"","beta","r","logm1","logm2","sensrate","prop"
"843",0.320091,0.297692,1.09881,3.97576,0.146443,0.239061
"844",0.312165,0.275746,0.765599,2.98804,0.146907,0.23961
"845",0.346218,0.334694,1.5111,2.67556,0.169275,0.287024
"846",0.362836,0.293758,1.07308,3.00503,0.146159,0.282541
"847",0.332185,0.223793,0.96255,3.06679,0.165718,0.274481
"848",0.329691,0.221934,0.40044,4.1606,0.180297,0.266281
"849",0.348576,0.149549,1.44296,1.68097,0.156978,0.267649
"850",0.34435,0.154375,0.901083,1.53705,0.160966,0.23714
"851",0.325894,0.233386,0.170787,3.39269,0.201053,0.302647
"852",0.309012,0.280324,0.0908769,2.975,0.146895,0.290476
"853",0.32175,0.262639,0.0532633,2.16755,0.178195,0.293641
"854",0.322617,0.316808,0.0303857,2.39951,0.155482,0.300984
"855",0.330437,0.26871,0.0929382,2.0048,0.152562,0.317971
"856",0.32261,0.404406,1.15734,5.28036,0.16693,0.247036
"857",0.324966,0.374146,1.11253,4.87534,0.179103,0.246186
"858",0.277825,0.404727,0.0946194,2.74707,0.209603,0.2792
"859",0.272573,0.397271,0.0429503,6.8681,0.167582,0.2852
"860",0.352069,0.555003,0.87755,2.77668,0.121199,0.315678
"861",0.316096,0.431602,0.700167,2.41684,0.158048,0.332125
"862",0.305365,0.598073,0.411274,4.36513,0.152635,0.28249
"863",0.304406,0.628342,0.67676,4.69153,0.152637,0.286166
"864",0.248382,0.61257,0.412009,1.8903,0.146417,0.268671
"865",0.273324,0.660489,1.44955,1.85565,0.147721,0.260935
"866",0.270317,0.696308,1.01139,1.65193,0.154719,0.279083
"867",0.29421,0.525342,0.473423,2.42671,0.156036,0.241687
"868",0.315858,0.423928,0.359077,4.07264,0.140646,0.317075
"869",0.311141,0.355274,0.466842,3.85321,0.144412,0.295538
"870",0.297976,0.363797,0.515834,5.05778,0.138735,0.273554
"871",0.273232,0.435188,1.12994,4.27397,0.138099,0.268226
"872",0.277249,0.462955,1.17849,4.47927,0.134494,0.271501
"873",0.296126,0.428301,0.388373,4.15455,0.121237,0.303908
"874",0.267914,0.480706,0.753708,4.13847,0.188161,0.256153
"875",0.268292,0.500045,1.10597,4.53166,0.189348,0.252939
"876",0.327941,0.348935,0.769228,2.30088,0.15276,0.311205
"877",0.309588,0.351243,0.386585,3.45844,0.153132,0.273619
"878",0.340073,0.242601,0.120041,2.69938,0.150812,0.35581
"879",0.302093,0.424818,0.311323,4.64872,0.123519,0.375329
"880",0.277379,0.673426,0.282964,6.49799,0.135823,0.334378
"881",0.288543,0.564386,0.133729,4.68101,0.140679,0.351723
"882",0.284583,0.481073,0.529121,2.30569,0.163356,0.274174
"883",0.296454,0.464771,0.60381,2.95289,0.157108,0.261586
"884",0.315733,0.488764,1.50756,2.79641,0.171736,0.248817
"885",0.308513,0.210075,0.463758,2.93351,0.1584,0.257151
"886",0.28625,0.482034,1.33952,2.78729,0.139946,0.245828
"887",0.29025,0.542059,0.177752,2.2653,0.153089,0.316915
"888",0.349653,0.285296,0.993673,3.51775,0.132408,0.326693
"889",0.328136,0.17119,0.950305,2.98559,0.184958,0.222973
"890",0.335269,0.147697,0.911119,2.76721,0.18284,0.221233
"891",0.326057,0.250979,0.632063,1.55223,0.164641,0.262886
"892",0.281283,0.479447,0.511192,2.61878,0.142844,0.31938
"893",0.286378,0.427905,0.0408231,3.7392,0.152967,0.287212
"894",0.29885,0.291163,0.074333,3.53495,0.158339,0.292773
"895",0.32148,0.344426,0.0803187,6.40275,0.162718,0.29986
"896",0.256904,0.621914,0.796542,1.6846,0.161707,0.25227
"897",0.258408,0.653746,0.887363,1.57315,0.161814,0.243172
"898",0.268959,0.701468,0.795498,4.39376,0.178003,0.234536
"899",0.259385,0.840666,1.26241,4.88031,0.183797,0.237604
"900",0.291907,0.716235,1.17907,2.88598,0.16692,0.24229
"901",0.294874,0.526203,0.733822,2.72767,0.147308,0.282966
"902",0.345968,0.154691,0.621875,3.71508,0.124591,0.3603
"903",0.345021,0.242072,1.48582,2.86631,0.164319,0.241237
"904",0.297687,0.195404,0.482651,3.86428,0.158564,0.265107
"905",0.319244,0.178601,0.190327,4.52452,0.162959,0.287726
"906",0.353248,0.302418,0.79683,2.49562,0.109765,0.375808
"907",0.332367,0.39495,0.234388,2.80927,0.123072,0.431154
"908",0.306256,0.434997,0.409723,5.03026,0.138161,0.348877
"909",0.285608,0.418201,0.104784,6.37793,0.125571,0.33624
"910",0.350218,0.556961,0.919683,3.34352,0.156213,0.305601
"911",0.355359,0.491694,1.08484,2.65041,0.146879,0.29228
"912",0.355359,0.491694,1.08484,2.65041,0.146879,0.29228
"913",0.304635,0.20171,0.0779498,3.7777,0.127884,0.343764
"914",0.346936,0.420446,1.75495,2.62718,0.186434,0.247151
"915",0.302536,0.230956,0.493116,3.57548,0.143718,0.291624
"916",0.357527,0.320758,0.639158,1.82133,0.167155,0.262352
"917",0.332316,0.179726,0.585654,2.05048,0.170948,0.294699
"918",0.342451,0.250011,0.875884,3.04493,0.170202,0.311884
"919",0.316719,0.219192,1.16534,3.26194,0.14446,0.282211
"920",0.304525,0.325774,0.859389,3.78016,0.152563,0.250463
"921",0.310743,0.405664,1.15998,4.13966,0.155837,0.243484
"922",0.323481,0.329365,0.508347,5.87991,0.155897,0.293895
"923",0.300625,0.382823,0.375179,2.21345,0.155208,0.267683
"924",0.345769,0.275909,1.55746,1.81434,0.140677,0.282559
"925",0.333918,0.281864,0.833872,2.25458,0.132741,0.257013
"926",0.325402,0.224417,0.812393,2.91056,0.168197,0.287682
"927",0.345002,0.294816,0.28424,2.94625,0.153365,0.346106
"928",0.312794,0.376651,1.02193,3.29116,0.12347,0.302102
"929",0.312794,0.376651,1.02193,3.29116,0.12347,0.302102
"930",0.319147,0.414836,0.797572,3.21065,0.119872,0.326932
"931",0.348268,0.305857,0.264475,1.34556,0.150798,0.319546
"932",0.34948,0.413868,0.230473,1.40739,0.159446,0.32449
"933",0.352613,0.244289,0.818733,2.31393,0.173308,0.311702
"934",0.352613,0.244289,0.818733,2.31393,0.173308,0.311702
"935",0.348824,0.284556,1.72766,7.18842,0.128175,0.291994
"936",0.343539,0.0662292,0.632351,2.93518,0.146094,0.323191
"937",0.327809,0.278685,0.237659,3.61227,0.144933,0.300003
"938",0.319954,0.30758,0.529275,3.5403,0.148397,0.287597
"939",0.336165,0.279851,1.68196,3.13906,0.140497,0.29703
"940",0.31847,0.343548,0.297715,1.93049,0.171725,0.267471
"941",0.329305,0.210362,0.0393577,2.5964,0.174144,0.350448
"942",0.321492,0.22151,0.0379853,2.29507,0.160584,0.346962
"943",0.327805,0.340304,0.215154,4.3848,0.160866,0.317214
"944",0.315329,0.326288,0.385696,4.19675,0.128437,0.281194
"945",0.307979,0.485418,0.124311,2.8798,0.16794,0.314261
"946",0.320347,0.314423,1.27545,3.46068,0.159431,0.201305
"947",0.307577,0.2521,1.79246,3.48627,0.171768,0.209691
"948",0.327614,0.352467,0.376794,5.23597,0.200858,0.272355
"949",0.303036,0.368711,0.861478,3.64942,0.137963,0.256282
"950",0.302541,0.469496,0.491804,1.88738,0.160391,0.303384
"951",0.315474,0.377575,0.115679,2.78991,0.172967,0.288062
"952",0.321771,0.403594,0.234093,1.65527,0.162082,0.30661
"953",0.334679,0.4023,1.69272,4.09783,0.122245,0.300651
"954",0.34941,0.377121,1.33623,4.24655,0.115068,0.304582
"955",0.319561,0.393055,0.641239,2.90308,0.147234,0.309817
"956",0.340673,0.391546,1.43888,3.07726,0.161906,0.302334
"957",0.330319,0.161951,0.284635,2.82786,0.187248,0.281508
"958",0.292753,0.368352,0.929384,3.78971,0.152873,0.303825
"959",0.328258,0.502832,1.39886,1.77213,0.151428,0.263349
"960",0.322436,0.460716,0.479916,2.03884,0.151134,0.321066
"961",0.363965,0.163716,1.29562,3.84311,0.145841,0.275639
"962",0.309765,0.438878,0.32133,4.40264,0.133434,0.323175
"963",0.34622,0.169447,0.263271,2.1649,0.143285,0.300441
"964",0.328423,0.582623,0.617243,3.91471,0.129943,0.3458
"965",0.300994,0.47274,0.756938,5.41262,0.143406,0.279671
"966",0.315073,0.385409,1.29724,6.0551,0.120594,0.297186
"967",0.317159,0.246084,0.159388,2.08933,0.176299,0.291556
"968",0.322624,0.446575,1.60349,4.40012,0.166756,0.231523
"969",0.281402,0.38626,0.198845,2.15124,0.191192,0.250645
"970",0.338601,0.413519,1.11833,5.47451,0.159997,0.236679
"971",0.297928,0.379847,0.307912,2.02465,0.168166,0.281703
"972",0.308962,0.50536,0.520981,4.05701,0.121887,0.354263
"973",0.308201,0.465289,0.720324,3.03422,0.125238,0.323569
"974",0.288354,0.430701,0.163295,2.90663,0.142376,0.309513
"975",0.347705,0.282034,1.58058,4.5229,0.126561,0.3316
"976",0.324132,0.22282,0.128574,1.6371,0.180818,0.273911
"977",0.339134,0.212528,0.300664,1.74141,0.164023,0.251713
"978",0.340854,0.164712,1.07106,2.48417,0.180081,0.27088
"979",0.334793,0.221958,0.594176,3.93512,0.166794,0.262968
"980",0.316974,0.218365,0.680281,3.16387,0.159107,0.280347
"981",0.322496,0.25395,0.398739,4.53929,0.186102,0.2652
"982",0.339034,0.261019,0.24205,2.6005,0.159615,0.254747
"983",0.296123,0.28016,0.0170172,2.51459,0.168146,0.32924
"984",0.337162,0.360794,0.109188,2.25997,0.171279,0.259051
"985",0.328531,0.336411,0.0416792,1.8684,0.192836,0.276127
"986",0.309286,0.324588,1.61575,5.63414,0.160805,0.247729
"987",0.339804,0.260348,0.632247,3.27534,0.161026,0.261617
"988",0.326466,0.399158,0.492295,2.70098,0.171151,0.249475
"989",0.298969,0.253594,0.612571,1.97167,0.152006,0.299412
"990",0.298806,0.239879,0.697315,2.12522,0.152262,0.295805
"991",0.335703,0.341852,0.596934,4.08535,0.137253,0.274433
"992",0.350848,0.139168,0.932591,6.2528,0.153317,0.277287
"993",0.329864,0.40028,0.723941,1.41382,0.197045,0.229762
"994",0.307902,0.323084,1.09259,1.98552,0.202413,0.240005
"995",0.346649,0.431702,0.703345,2.74044,0.155858,0.274557
"996",0.302441,0.400821,1.26027,3.60135,0.168215,0.295625
"997",0.291018,0.396943,0.95046,3.33841,0.189862,0.277695
"998",0.308898,0.489607,0.342975,2.39554,0.162046,0.262124
"999",0.271952,0.544925,0.326959,2.1313,0.149202,0.28187
"1000",0.289861,0.451306,0.240361,2.22145,0.122471,0.326571
