# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1596552506
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,prop
# Adaptation terminated
# Step size = 0.354679
# Diagonal elements of inverse mass matrix:
# 0.00953172, 0.987204, 0.157232, 0.0161353, 0.0169729, 0.192843
155.879,0.931313,0.354679,3,7,0,0.32374,0.229407,4.31597,0.145418,0.313409,0.201231,0.257374,0.319416,0.32374,0.32374,0.32374,0.32374,0.32374,0.201231,0.252362,0.252362,0.729846,0.729846,0.729846,0.729846,0.729846,0.269049
156.813,0.988995,0.354679,3,7,0,0.330706,0.541303,2.57306,0.173188,0.29873,0.476278,0.192468,0.305473,0.330706,0.330706,0.330706,0.330706,0.330706,0.476278,0.292753,0.292753,0.789588,0.789588,0.789588,0.789588,0.789588,0.25824
157.906,0.993522,0.354679,3,7,0,0.319103,1.12954,3.59085,0.185743,0.311635,0.357952,0.103128,0.310304,0.319103,0.319103,0.319103,0.319103,0.319103,0.357952,0.310292,0.310292,0.812071,0.812071,0.812071,0.812071,0.812071,0.267751
156.469,0.889398,0.354679,3,7,0,0.30252,0.255238,4.43243,0.146402,0.310966,0.24872,0.234372,0.298925,0.30252,0.30252,0.30252,0.30252,0.30252,0.24872,0.253831,0.253831,0.732227,0.732227,0.732227,0.732227,0.732227,0.267262
155.081,0.853457,0.354679,3,7,0,0.327739,0.250276,2.02557,0.148622,0.405549,0.582258,0.255173,0.284504,0.327739,0.327739,0.327739,0.327739,0.327739,0.582258,0.257138,0.257138,0.737525,0.737525,0.737525,0.737525,0.737525,0.333389
157.313,1,0.354679,4,15,0,0.305587,0.779122,4.18669,0.14032,0.308259,0.251906,0.140206,0.300944,0.305587,0.305587,0.305587,0.305587,0.305587,0.251906,0.2447,0.2447,0.717161,0.717161,0.717161,0.717161,0.717161,0.265275
158.356,0.980956,0.354679,4,15,0,0.320324,0.901975,3.29279,0.134175,0.317334,0.334363,0.129977,0.308424,0.320324,0.320324,0.320324,0.320324,0.320324,0.334363,0.23536,0.23536,0.70108,0.70108,0.70108,0.70108,0.70108,0.271913
158.298,0.984151,0.354679,4,15,0,0.295876,0.687853,3.78403,0.136745,0.356658,0.426376,0.148723,0.28915,0.295876,0.295876,0.295876,0.295876,0.295876,0.426376,0.239279,0.239279,0.707912,0.707912,0.707912,0.707912,0.707912,0.299988
157.351,0.959905,0.354679,2,3,0,0.285012,0.638917,4.44879,0.1376,0.36442,0.491313,0.150447,0.281679,0.285012,0.285012,0.285012,0.285012,0.285012,0.491313,0.24058,0.24058,0.710152,0.710152,0.710152,0.710152,0.710152,0.305401
158.475,0.996439,0.354679,4,15,0,0.306058,0.330544,4.06487,0.144415,0.360965,0.317168,0.219912,0.300804,0.306058,0.306058,0.306058,0.306058,0.306058,0.317168,0.25086,0.25086,0.727395,0.727395,0.727395,0.727395,0.727395,0.302996
158.141,0.966232,0.354679,3,7,0,0.31741,0.839285,2.63832,0.160051,0.283565,0.450983,0.137127,0.294721,0.31741,0.31741,0.31741,0.31741,0.31741,0.450983,0.273925,0.273925,0.76318,0.76318,0.76318,0.76318,0.76318,0.246906
151.912,0.935422,0.354679,4,15,0,0.283661,0.642055,1.33739,0.215202,0.25003,0.518269,0.149265,0.209191,0.283661,0.283661,0.283661,0.283661,0.283661,0.518269,0.349754,0.349754,0.855839,0.855839,0.855839,0.855839,0.855839,0.221223
154.868,0.996769,0.354679,3,7,0,0.282827,1.48423,5.95504,0.160096,0.312015,0.581878,0.0641104,0.282094,0.282827,0.282827,0.282827,0.282827,0.282827,0.581878,0.273991,0.273991,0.763277,0.763277,0.763277,0.763277,0.763277,0.268029
154.371,0.884318,0.354679,2,3,0,0.297998,1.2419,8.1069,0.151772,0.305223,0.544051,0.0860724,0.297908,0.297998,0.297998,0.297998,0.297998,0.297998,0.544051,0.261803,0.261803,0.744861,0.744861,0.744861,0.744861,0.744861,0.263041
153.539,0.960077,0.354679,3,7,0,0.280341,1.44171,5.69983,0.139796,0.269922,0.551209,0.0663069,0.279403,0.280341,0.280341,0.280341,0.280341,0.280341,0.551209,0.243908,0.243908,0.715826,0.715826,0.715826,0.715826,0.715826,0.236561
153.988,0.97798,0.354679,2,3,0,0.286036,1.24498,6.19737,0.139004,0.273563,0.479162,0.082363,0.285454,0.286036,0.286036,0.286036,0.286036,0.286036,0.479162,0.24271,0.24271,0.713793,0.713793,0.713793,0.713793,0.713793,0.239336
155.03,0.833902,0.354679,3,7,0,0.257014,0.408233,3.28075,0.176876,0.278934,0.64692,0.170869,0.24735,0.257014,0.257014,0.257014,0.257014,0.257014,0.64692,0.297951,0.297951,0.796458,0.796458,0.796458,0.796458,0.796458,0.24341
154.455,0.979685,0.354679,3,7,0,0.25588,0.333602,3.69999,0.190012,0.279025,0.637275,0.183296,0.249553,0.25588,0.25588,0.25588,0.25588,0.25588,0.637275,0.316154,0.316154,0.819153,0.819153,0.819153,0.819153,0.819153,0.243479
155.859,0.988915,0.354679,4,15,0,0.310814,0.74762,3.77587,0.14571,0.362664,0.69627,0.147168,0.303691,0.310814,0.310814,0.310814,0.310814,0.310814,0.69627,0.252799,0.252799,0.730556,0.730556,0.730556,0.730556,0.730556,0.30418
154.159,0.860665,0.354679,4,15,0,0.250218,0.31798,2.4505,0.153256,0.353439,0.702963,0.182063,0.228637,0.250218,0.250218,0.250218,0.250218,0.250218,0.702963,0.26399,0.26399,0.748246,0.748246,0.748246,0.748246,0.748246,0.297731
157.378,0.957784,0.354679,4,15,0,0.357889,0.486201,3.82239,0.141494,0.410057,0.26137,0.220087,0.35006,0.357889,0.357889,0.357889,0.357889,0.357889,0.26137,0.246471,0.246471,0.720134,0.720134,0.720134,0.720134,0.720134,0.336387
155.834,0.938149,0.354679,3,7,0,0.36806,0.618356,4.66915,0.145909,0.419507,0.326223,0.198322,0.364608,0.36806,0.36806,0.36806,0.36806,0.36806,0.326223,0.253095,0.253095,0.731037,0.731037,0.731037,0.731037,0.731037,0.342629
156.681,1,0.354679,2,3,0,0.364337,0.67757,4.20226,0.144302,0.412255,0.328779,0.185028,0.358886,0.364337,0.364337,0.364337,0.364337,0.364337,0.328779,0.25069,0.25069,0.727117,0.727117,0.727117,0.727117,0.727117,0.337845
158.097,0.972715,0.354679,3,7,0,0.337304,0.956678,5.17576,0.145378,0.343858,0.239857,0.129581,0.335398,0.337304,0.337304,0.337304,0.337304,0.337304,0.239857,0.252302,0.252302,0.729749,0.729749,0.729749,0.729749,0.729749,0.290971
158.074,0.948511,0.354679,3,7,0,0.348101,0.649769,4.04919,0.156859,0.369817,0.332658,0.181767,0.342032,0.348101,0.348101,0.348101,0.348101,0.348101,0.332658,0.269276,0.269276,0.75628,0.75628,0.75628,0.75628,0.75628,0.309139
157.49,0.876889,0.354679,3,7,0,0.329344,1.52154,3.87223,0.14257,0.345584,0.242499,0.0719206,0.32249,0.329344,0.329344,0.329344,0.329344,0.329344,0.242499,0.248092,0.248092,0.722833,0.722833,0.722833,0.722833,0.722833,0.292193
154.596,0.938267,0.354679,4,15,0,0.353067,0.512706,1.52957,0.13032,0.362944,0.428338,0.211442,0.276582,0.353067,0.353067,0.353067,0.353067,0.353067,0.428338,0.229442,0.229442,0.690527,0.690527,0.690527,0.690527,0.690527,0.304374
155.919,1,0.354679,2,3,0,0.345848,0.672942,1.74434,0.128274,0.362822,0.438312,0.176454,0.285408,0.345848,0.345848,0.345848,0.345848,0.345848,0.438312,0.226283,0.226283,0.684775,0.684775,0.684775,0.684775,0.684775,0.30429
156.08,1,0.354679,3,7,0,0.344397,0.614089,1.72334,0.132235,0.393191,0.461477,0.186365,0.282933,0.344397,0.344397,0.344397,0.344397,0.344397,0.461477,0.232387,0.232387,0.695813,0.695813,0.695813,0.695813,0.695813,0.3251
157.202,0.887309,0.354679,3,7,0,0.320003,0.303401,3.7783,0.179968,0.379313,0.318997,0.23626,0.312688,0.320003,0.320003,0.320003,0.320003,0.320003,0.318997,0.30228,0.30228,0.802045,0.802045,0.802045,0.802045,0.802045,0.315668
157.31,0.850591,0.354679,3,7,0,0.323758,0.175508,3.25831,0.173338,0.355444,0.373347,0.271642,0.311308,0.323758,0.323758,0.323758,0.323758,0.323758,0.373347,0.292965,0.292965,0.789872,0.789872,0.789872,0.789872,0.789872,0.299138
154.937,0.882273,0.354679,3,7,0,0.258151,0.938696,2.94095,0.172114,0.257491,0.578374,0.100973,0.244517,0.258151,0.258151,0.258151,0.258151,0.258151,0.578374,0.291233,0.291233,0.787546,0.787546,0.787546,0.787546,0.787546,0.227011
154.652,0.988466,0.354679,4,15,0,0.260351,0.499486,3.27163,0.194227,0.257934,0.455846,0.157992,0.250472,0.260351,0.260351,0.260351,0.260351,0.260351,0.455846,0.321895,0.321895,0.825885,0.825885,0.825885,0.825885,0.825885,0.227354
156.661,0.996464,0.354679,3,7,0,0.283236,1.37019,2.94301,0.163734,0.277618,0.574405,0.0719589,0.268308,0.283236,0.283236,0.283236,0.283236,0.283236,0.574405,0.279253,0.279253,0.770901,0.770901,0.770901,0.770901,0.770901,0.242414
156.198,0.800005,0.354679,4,15,0,0.340666,1.03649,3.60719,0.134157,0.420923,0.176951,0.120833,0.331424,0.340666,0.340666,0.340666,0.340666,0.340666,0.176951,0.235332,0.235332,0.701029,0.701029,0.701029,0.701029,0.701029,0.34356
156.929,0.888703,0.354679,2,3,0,0.336557,0.230324,3.59075,0.130653,0.396053,0.194032,0.267319,0.327276,0.336557,0.336557,0.336557,0.336557,0.336557,0.194032,0.229954,0.229954,0.691451,0.691451,0.691451,0.691451,0.691451,0.327029
156.143,0.957942,0.354679,3,7,0,0.322855,0.554993,2.1691,0.123102,0.435941,0.231104,0.185344,0.285959,0.322855,0.322855,0.322855,0.322855,0.322855,0.231104,0.218238,0.218238,0.669755,0.669755,0.669755,0.669755,0.669755,0.353344
158.174,0.996202,0.354679,4,15,0,0.358601,1.2133,3.35836,0.140425,0.362331,0.24753,0.106581,0.346124,0.358601,0.358601,0.358601,0.358601,0.358601,0.24753,0.244858,0.244858,0.717428,0.717428,0.717428,0.717428,0.717428,0.303948
158.108,0.923973,0.354679,4,15,0,0.321147,0.448808,4.96636,0.145562,0.393409,0.292963,0.205016,0.318909,0.321147,0.321147,0.321147,0.321147,0.321147,0.292963,0.252577,0.252577,0.730196,0.730196,0.730196,0.730196,0.730196,0.325247
158.379,0.996959,0.354679,4,15,0,0.317776,0.254104,4.07013,0.151518,0.375529,0.33242,0.24647,0.31235,0.317776,0.317776,0.317776,0.317776,0.317776,0.33242,0.261428,0.261428,0.744278,0.744278,0.744278,0.744278,0.744278,0.313074
158.708,0.995548,0.354679,4,15,0,0.315618,1.24849,3.66396,0.167307,0.299018,0.387596,0.0905625,0.307529,0.315618,0.315618,0.315618,0.315618,0.315618,0.387596,0.284386,0.284386,0.778153,0.778153,0.778153,0.778153,0.778153,0.258454
157.981,0.949727,0.354679,4,15,0,0.299898,0.247044,3.1069,0.167818,0.361908,0.337199,0.234252,0.286481,0.299898,0.299898,0.299898,0.299898,0.299898,0.337199,0.285116,0.285116,0.779169,0.779169,0.779169,0.779169,0.779169,0.303653
158.101,0.957684,0.354679,4,15,0,0.31219,1.12419,4.0615,0.168464,0.271785,0.406023,0.101436,0.306813,0.31219,0.31219,0.31219,0.31219,0.31219,0.406023,0.286039,0.286039,0.78045,0.78045,0.78045,0.78045,0.78045,0.237982
156.466,0.889461,0.354679,3,7,0,0.299256,0.652332,4.49208,0.177109,0.284014,0.570375,0.155861,0.295905,0.299256,0.299256,0.299256,0.299256,0.299256,0.570375,0.298277,0.298277,0.796884,0.796884,0.796884,0.796884,0.796884,0.247244
156.719,0.991496,0.354679,4,15,0,0.334881,0.19887,2.01248,0.155175,0.412045,0.356022,0.274488,0.290122,0.334881,0.334881,0.334881,0.334881,0.334881,0.356022,0.26681,0.26681,0.752557,0.752557,0.752557,0.752557,0.752557,0.337705
158.286,0.987189,0.354679,3,7,0,0.33665,1.34506,2.81183,0.140484,0.35841,0.287139,0.0877055,0.316419,0.33665,0.33665,0.33665,0.33665,0.33665,0.287139,0.244948,0.244948,0.71758,0.71758,0.71758,0.71758,0.71758,0.301213
158.433,0.999029,0.354679,4,15,0,0.336837,1.13817,2.78992,0.150625,0.359641,0.261828,0.107924,0.316147,0.336837,0.336837,0.336837,0.336837,0.336837,0.261828,0.260107,0.260107,0.742213,0.742213,0.742213,0.742213,0.742213,0.302073
157.138,0.78284,0.354679,2,3,0,0.353857,0.737267,3.32487,0.141864,0.317363,0.274958,0.169292,0.341126,0.353857,0.353857,0.353857,0.353857,0.353857,0.274958,0.247029,0.247029,0.721065,0.721065,0.721065,0.721065,0.721065,0.271933
156.763,0.978426,0.354679,3,7,0,0.357071,0.588513,3.38677,0.144724,0.33836,0.313659,0.198229,0.344996,0.357071,0.357071,0.357071,0.357071,0.357071,0.313659,0.251323,0.251323,0.728152,0.728152,0.728152,0.728152,0.728152,0.287061
155.822,0.998504,0.354679,4,15,0,0.310469,1.11307,1.631,0.147642,0.345333,0.383998,0.102004,0.2497,0.310469,0.310469,0.310469,0.310469,0.310469,0.383998,0.255679,0.255679,0.735198,0.735198,0.735198,0.735198,0.735198,0.292016
156.021,1,0.354679,3,7,0,0.293154,0.220818,5.44636,0.135553,0.344215,0.34561,0.235069,0.29189,0.293154,0.293154,0.293154,0.293154,0.293154,0.34561,0.237465,0.237465,0.704764,0.704764,0.704764,0.704764,0.704764,0.291224
153.302,0.863136,0.354679,3,7,0,0.269122,0.15947,1.88182,0.136551,0.421595,0.606836,0.229452,0.228131,0.269122,0.269122,0.269122,0.269122,0.269122,0.606836,0.238985,0.238985,0.707403,0.707403,0.707403,0.707403,0.707403,0.344
154.364,0.979517,0.354679,4,15,0,0.313478,1.74988,6.02956,0.192434,0.253034,0.488763,0.0544811,0.312724,0.313478,0.313478,0.313478,0.313478,0.313478,0.488763,0.319459,0.319459,0.823052,0.823052,0.823052,0.823052,0.823052,0.223558
157.031,1,0.354679,3,7,0,0.317068,0.72049,5.33023,0.182342,0.305672,0.451372,0.154258,0.315533,0.317068,0.317068,0.317068,0.317068,0.317068,0.451372,0.305584,0.305584,0.80623,0.80623,0.80623,0.80623,0.80623,0.263372
156.155,0.934536,0.354679,3,7,0,0.302813,1.07675,6.33418,0.176671,0.303213,0.310181,0.103169,0.302276,0.302813,0.302813,0.302813,0.302813,0.302813,0.310181,0.297663,0.297663,0.796082,0.796082,0.796082,0.796082,0.796082,0.261558
157.906,0.952138,0.354679,2,3,0,0.308254,0.631054,4.72872,0.169816,0.29767,0.435745,0.164001,0.30553,0.308254,0.308254,0.308254,0.308254,0.308254,0.435745,0.287968,0.287968,0.783106,0.783106,0.783106,0.783106,0.783106,0.257454
157.14,0.928073,0.354679,3,7,0,0.301063,1.04224,1.96785,0.152434,0.327165,0.38676,0.106174,0.258987,0.301063,0.301063,0.301063,0.301063,0.301063,0.38676,0.26278,0.26278,0.746377,0.746377,0.746377,0.746377,0.746377,0.279035
155.446,0.991001,0.354679,4,15,0,0.29643,0.363209,1.98272,0.15367,0.322341,0.654355,0.20615,0.255614,0.29643,0.29643,0.29643,0.29643,0.29643,0.654355,0.264599,0.264599,0.749183,0.749183,0.749183,0.749183,0.749183,0.275549
157.958,0.988156,0.354679,3,7,0,0.304327,0.819775,3.58161,0.178165,0.269826,0.441346,0.134065,0.295857,0.304327,0.304327,0.304327,0.304327,0.304327,0.441346,0.299759,0.299759,0.798806,0.798806,0.798806,0.798806,0.798806,0.236488
157.694,0.947991,0.354679,4,11,0,0.308044,1.17846,4.58619,0.173672,0.302132,0.309671,0.0948015,0.304905,0.308044,0.308044,0.308044,0.308044,0.308044,0.309671,0.293437,0.293437,0.790503,0.790503,0.790503,0.790503,0.790503,0.26076
158.247,0.995514,0.354679,4,15,0,0.328772,0.376539,3.29389,0.16124,0.344384,0.388789,0.225614,0.316571,0.328772,0.328772,0.328772,0.328772,0.328772,0.388789,0.27565,0.27565,0.765702,0.765702,0.765702,0.765702,0.765702,0.291343
158.566,0.962014,0.354679,3,7,0,0.33393,0.54092,2.82771,0.148754,0.329625,0.345184,0.194418,0.314179,0.33393,0.33393,0.33393,0.33393,0.33393,0.345184,0.257334,0.257334,0.737837,0.737837,0.737837,0.737837,0.737837,0.280807
154.928,0.964594,0.354679,3,7,0,0.351224,0.784955,1.6021,0.171419,0.254832,0.351879,0.160207,0.280462,0.351224,0.351224,0.351224,0.351224,0.351224,0.351879,0.290248,0.290248,0.786213,0.786213,0.786213,0.786213,0.786213,0.224953
153.042,0.915654,0.354679,2,3,0,0.363601,2.25601,1.71513,0.19337,0.283257,0.380371,0.0380937,0.298175,0.363601,0.363601,0.363601,0.363601,0.363601,0.380371,0.320732,0.320732,0.824537,0.824537,0.824537,0.824537,0.824537,0.246674
151.359,1,0.354679,3,7,0,0.397088,0.799976,1.34487,0.19191,0.271829,0.248025,0.178427,0.293617,0.397088,0.397088,0.397088,0.397088,0.397088,0.248025,0.318746,0.318746,0.822216,0.822216,0.822216,0.822216,0.822216,0.238016
151.014,0.981873,0.354679,4,15,0,0.394242,0.749115,1.39129,0.200186,0.269104,0.251334,0.186392,0.296173,0.394242,0.394242,0.394242,0.394242,0.394242,0.251334,0.329929,0.329929,0.834978,0.834978,0.834978,0.834978,0.834978,0.235936
153.81,0.960754,0.354679,3,7,0,0.367799,0.881146,1.89338,0.142783,0.288998,0.386264,0.152382,0.312423,0.367799,0.367799,0.367799,0.367799,0.367799,0.386264,0.248412,0.248412,0.723363,0.723363,0.723363,0.723363,0.723363,0.250987
156.506,0.973299,0.354679,3,7,0,0.334462,0.369274,1.81464,0.132845,0.344416,0.31386,0.231192,0.279979,0.334462,0.334462,0.334462,0.334462,0.334462,0.31386,0.233323,0.233323,0.697479,0.697479,0.697479,0.697479,0.697479,0.291366
156.282,0.989518,0.354679,4,15,0,0.33879,0.476069,4.18886,0.14508,0.395458,0.502822,0.210463,0.333653,0.33879,0.33879,0.33879,0.33879,0.33879,0.502822,0.251856,0.251856,0.729023,0.729023,0.729023,0.729023,0.729023,0.326628
156.331,0.984641,0.354679,4,15,0,0.30921,0.740042,5.34089,0.135225,0.431647,0.438314,0.147522,0.307728,0.30921,0.30921,0.30921,0.30921,0.30921,0.438314,0.236964,0.236964,0.703891,0.703891,0.703891,0.703891,0.703891,0.350561
154.975,0.911439,0.354679,3,7,0,0.30398,0.193303,4.35076,0.117195,0.470954,0.55361,0.25055,0.30006,0.30398,0.30398,0.30398,0.30398,0.30398,0.55361,0.208946,0.208946,0.651722,0.651722,0.651722,0.651722,0.651722,0.375594
157.062,0.968137,0.354679,4,15,0,0.30366,0.203954,3.41783,0.144911,0.439696,0.344298,0.247635,0.293705,0.30366,0.30366,0.30366,0.30366,0.30366,0.344298,0.251603,0.251603,0.728609,0.728609,0.728609,0.728609,0.728609,0.355768
157.38,0.999856,0.354679,2,3,0,0.310661,0.152042,3.75016,0.146395,0.431761,0.340714,0.266843,0.303356,0.310661,0.310661,0.310661,0.310661,0.310661,0.340714,0.253822,0.253822,0.732211,0.732211,0.732211,0.732211,0.732211,0.350635
156.336,0.963818,0.354679,4,15,0,0.269623,0.43575,2.54529,0.161995,0.345997,0.589837,0.174387,0.248471,0.269623,0.269623,0.269623,0.269623,0.269623,0.589837,0.276742,0.276742,0.767287,0.767287,0.767287,0.767287,0.767287,0.292486
155.237,0.942027,0.354679,4,15,0,0.308296,0.836938,4.57685,0.19015,0.232112,0.390915,0.133503,0.305125,0.308296,0.308296,0.308296,0.308296,0.308296,0.390915,0.316344,0.316344,0.819379,0.819379,0.819379,0.819379,0.819379,0.207142
157.681,1,0.354679,3,7,0,0.343886,0.378674,2.10552,0.166277,0.343098,0.217125,0.235482,0.302007,0.343886,0.343886,0.343886,0.343886,0.343886,0.217125,0.28291,0.28291,0.776087,0.776087,0.776087,0.776087,0.776087,0.290431
156.259,0.954533,0.354679,3,7,0,0.378504,0.962757,2.52912,0.174668,0.341714,0.195567,0.144528,0.348326,0.378504,0.378504,0.378504,0.378504,0.378504,0.195567,0.294844,0.294844,0.792373,0.792373,0.792373,0.792373,0.792373,0.289449
157.736,0.998545,0.354679,4,15,0,0.321921,0.685158,3.30507,0.176595,0.284897,0.183659,0.162252,0.310108,0.321921,0.321921,0.321921,0.321921,0.321921,0.183659,0.297556,0.297556,0.795943,0.795943,0.795943,0.795943,0.795943,0.247909
156.582,0.948702,0.354679,4,11,0,0.350858,1.04085,4.4881,0.129254,0.39689,0.431989,0.123907,0.346914,0.350858,0.350858,0.350858,0.350858,0.350858,0.431989,0.227797,0.227797,0.687542,0.687542,0.687542,0.687542,0.687542,0.327592
158.312,1,0.354679,3,7,0,0.352543,1.18871,3.43275,0.135853,0.351041,0.290828,0.107389,0.341157,0.352543,0.352543,0.352543,0.352543,0.352543,0.290828,0.237921,0.237921,0.705559,0.705559,0.705559,0.705559,0.705559,0.296045
155.622,0.850788,0.354679,4,15,0,0.312608,0.145709,2.60731,0.178745,0.299296,0.167597,0.270222,0.289559,0.312608,0.312608,0.312608,0.312608,0.312608,0.167597,0.30057,0.30057,0.799853,0.799853,0.799853,0.799853,0.799853,0.25866
157.821,0.937516,0.354679,4,15,0,0.323692,0.826367,3.72002,0.129724,0.423431,0.408765,0.141659,0.315848,0.323692,0.323692,0.323692,0.323692,0.323692,0.408765,0.228523,0.228523,0.688862,0.688862,0.688862,0.688862,0.688862,0.345204
155.666,0.955939,0.354679,3,7,0,0.342618,0.594914,2.24478,0.111224,0.43493,0.18232,0.188992,0.306317,0.342618,0.342618,0.342618,0.342618,0.342618,0.18232,0.199444,0.199444,0.632495,0.632495,0.632495,0.632495,0.632495,0.35269
158.168,0.983478,0.354679,4,15,0,0.310936,0.287608,3.43817,0.143027,0.408912,0.426311,0.233219,0.300948,0.310936,0.310936,0.310936,0.310936,0.310936,0.426311,0.248778,0.248778,0.72397,0.72397,0.72397,0.72397,0.72397,0.335627
155.297,0.888097,0.354679,4,15,0,0.325479,1.20253,2.6395,0.207127,0.224033,0.373786,0.0977852,0.302241,0.325479,0.325479,0.325479,0.325479,0.325479,0.373786,0.339167,0.339167,0.844971,0.844971,0.844971,0.844971,0.844971,0.200711
152.667,0.733868,0.354679,4,15,0,0.286452,0.955052,2.53728,0.229605,0.217453,0.522655,0.110224,0.263799,0.286452,0.286452,0.286452,0.286452,0.286452,0.522655,0.368218,0.368218,0.873365,0.873365,0.873365,0.873365,0.873365,0.195435
158.504,0.998428,0.354679,3,7,0,0.328445,0.992604,2.77898,0.156242,0.329472,0.473437,0.121725,0.308048,0.328445,0.328445,0.328445,0.328445,0.328445,0.473437,0.268373,0.268373,0.754922,0.754922,0.754922,0.754922,0.754922,0.280697
157.727,0.958422,0.354679,4,15,0,0.337231,0.873439,2.98228,0.18781,0.308131,0.399873,0.140799,0.320141,0.337231,0.337231,0.337231,0.337231,0.337231,0.399873,0.313136,0.313136,0.815533,0.815533,0.815533,0.815533,0.815533,0.265181
156.754,0.990235,0.354679,3,7,0,0.336711,1.13317,4.42372,0.198045,0.29115,0.355249,0.108425,0.332674,0.336711,0.336711,0.336711,0.336711,0.336711,0.355249,0.327054,0.327054,0.831767,0.831767,0.831767,0.831767,0.831767,0.252596
156.65,0.709964,0.354679,3,7,0,0.318392,0.256293,2.89921,0.184853,0.318917,0.173732,0.246408,0.300859,0.318392,0.318392,0.318392,0.318392,0.318392,0.173732,0.309062,0.309062,0.810559,0.810559,0.810559,0.810559,0.810559,0.273064
157.823,1,0.354679,3,7,0,0.31858,0.366254,3.79891,0.172798,0.336428,0.202712,0.22088,0.311445,0.31858,0.31858,0.31858,0.31858,0.31858,0.202712,0.292202,0.292202,0.788849,0.788849,0.788849,0.788849,0.788849,0.285683
157.66,0.999271,0.354679,4,15,0,0.330264,1.11953,2.43742,0.145263,0.307377,0.485629,0.107809,0.301404,0.330264,0.330264,0.330264,0.330264,0.330264,0.485629,0.25213,0.25213,0.729469,0.729469,0.729469,0.729469,0.729469,0.264627
156.277,0.974591,0.354679,4,15,0,0.347459,1.22555,3.10317,0.167647,0.303902,0.113462,0.102013,0.331856,0.347459,0.347459,0.347459,0.347459,0.347459,0.113462,0.284872,0.284872,0.778829,0.778829,0.778829,0.778829,0.778829,0.262067
156.785,0.971156,0.354679,3,7,0,0.342604,1.20203,2.97003,0.131617,0.298044,0.203353,0.102981,0.325028,0.342604,0.342604,0.342604,0.342604,0.342604,0.203353,0.231437,0.231437,0.694116,0.694116,0.694116,0.694116,0.694116,0.257731
155.796,0.852226,0.354679,4,11,0,0.329534,1.9825,2.83309,0.132667,0.290532,0.248404,0.0453849,0.310147,0.329534,0.329534,0.329534,0.329534,0.329534,0.248404,0.23305,0.23305,0.696994,0.696994,0.696994,0.696994,0.696994,0.252135
153.268,0.890027,0.354679,3,7,0,0.365249,0.326374,2.94867,0.193351,0.347976,0.111296,0.26354,0.346106,0.365249,0.365249,0.365249,0.365249,0.365249,0.111296,0.320706,0.320706,0.824507,0.824507,0.824507,0.824507,0.824507,0.293884
157.79,0.924246,0.354679,3,7,0,0.362021,0.700942,3.12745,0.159516,0.340589,0.200178,0.179605,0.346154,0.362021,0.362021,0.362021,0.362021,0.362021,0.200178,0.273148,0.273148,0.762038,0.762038,0.762038,0.762038,0.762038,0.288649
156.334,0.527955,0.354679,4,15,0,0.371036,1.3441,1.70523,0.160833,0.307116,0.341952,0.0967563,0.303607,0.371036,0.371036,0.371036,0.371036,0.371036,0.341952,0.27506,0.27506,0.764843,0.764843,0.764843,0.764843,0.764843,0.264435
156.905,0.908506,0.354679,4,15,0,0.352831,1.62035,2.07163,0.172834,0.270137,0.363009,0.0698006,0.308381,0.352831,0.352831,0.352831,0.352831,0.352831,0.363009,0.292253,0.292253,0.788918,0.788918,0.788918,0.788918,0.788918,0.236725
156.269,0.672359,0.354679,2,3,0,0.353661,0.926597,2.12944,0.170746,0.26994,0.375906,0.140014,0.311609,0.353661,0.353661,0.353661,0.353661,0.353661,0.375906,0.289291,0.289291,0.784914,0.784914,0.784914,0.784914,0.784914,0.236575
154.657,0.985367,0.354679,3,7,0,0.314959,1.24112,2.75407,0.176178,0.232265,0.178965,0.0910423,0.294906,0.314959,0.314959,0.314959,0.314959,0.314959,0.178965,0.29697,0.29697,0.795175,0.795175,0.795175,0.795175,0.795175,0.207264
156.395,0.99731,0.354679,3,7,0,0.353099,1.07756,2.09635,0.193959,0.288945,0.381675,0.120203,0.309701,0.353099,0.353099,0.353099,0.353099,0.353099,0.381675,0.321532,0.321532,0.825465,0.825465,0.825465,0.825465,0.825465,0.250947
