"","beta","r","logm1","logm2","sensrate","prop"
"2359",0.492714,0.203401,2.99895,2.2269,0.1913,0.963905
"2360",0.480584,0.351725,2.14591,1.47441,0.205248,0.80016
"2361",0.480584,0.351725,2.14591,1.47441,0.205248,0.80016
"2362",0.373999,0.274169,1.5491,1.88582,0.12827,0.982863
"2363",0.373999,0.274169,1.5491,1.88582,0.12827,0.982863
"2364",0.403016,0.294961,1.01159,2.86424,0.147498,0.976168
"2365",0.37317,0.161782,1.79533,3.81454,0.143883,0.912542
"2366",0.502078,0.473064,1.76079,0.58941,0.177307,0.911434
"2367",0.425595,0.197832,1.91007,3.56496,0.151376,0.960929
"2368",0.442001,0.182848,2.00333,5.01693,0.144119,0.940606
"2369",0.376465,0.328764,1.31637,1.3586,0.15827,0.972594
"2370",0.409423,0.430903,0.826146,1.36551,0.170201,0.97827
"2371",0.379462,0.327396,1.3103,0.945209,0.150487,0.976207
"2372",0.405402,0.31711,2.0115,0.710044,0.149359,0.98578
"2373",0.436885,0.285079,2.02815,0.858882,0.151032,0.979689
"2374",0.317875,0.59933,1.518,3.32071,0.158916,0.879877
"2375",0.3725,0.463483,1.16764,1.74919,0.148888,0.965425
"2376",0.412308,0.180466,2.10807,5.26247,0.160726,0.895976
"2377",0.430705,0.17453,1.18454,0.808452,0.149438,0.973671
"2378",0.476895,0.16178,2.00885,1.66929,0.132858,0.945625
"2379",0.374874,0.57049,1.44723,2.61397,0.185706,0.846303
"2380",0.336906,0.334429,1.29968,1.48534,0.166449,0.781699
"2381",0.444167,0.703869,2.79906,1.77788,0.164246,0.981294
"2382",0.426373,0.278805,1.32852,0.746376,0.131083,0.82149
"2383",0.395845,0.249566,1.4317,1.36856,0.146883,0.961389
"2384",0.394662,0.281534,1.39256,1.34289,0.134332,0.944356
"2385",0.390373,0.210671,2.12017,1.56868,0.146113,0.942185
"2386",0.489456,0.314357,1.58141,1.7932,0.168462,0.918445
"2387",0.488857,0.308462,1.74733,0.923173,0.160406,0.901331
"2388",0.47507,0.310646,1.3807,0.964473,0.155116,0.922058
"2389",0.437868,0.304475,1.90032,2.22921,0.166129,0.939352
"2390",0.437056,0.305394,1.76911,1.73304,0.137288,0.996687
"2391",0.379143,0.32938,1.08778,2.02939,0.175757,0.923768
"2392",0.421425,0.224761,2.11637,1.78836,0.173465,0.960941
"2393",0.526133,0.306479,1.47247,0.835792,0.176101,0.968335
"2394",0.364979,0.287701,1.69157,4.08143,0.144753,0.836829
"2395",0.362161,0.376763,1.66783,4.83331,0.14443,0.835863
"2396",0.402332,0.415825,1.72115,5.90411,0.150951,0.756332
"2397",0.372284,0.45717,1.69476,4.71594,0.186322,0.827297
"2398",0.37561,0.397728,1.4828,4.45163,0.187122,0.825355
"2399",0.442727,0.320186,1.69556,0.847743,0.147051,0.909848
"2400",0.427934,0.365456,2.08016,2.27603,0.162922,0.971908
"2401",0.386688,0.259259,1.02554,1.81043,0.145113,0.913134
"2402",0.408562,0.354587,1.88673,3.14782,0.169417,0.951317
"2403",0.38019,0.257129,1.45786,1.45205,0.134557,0.976866
"2404",0.498563,0.29096,1.81379,1.05701,0.154176,0.991459
"2405",0.490756,0.271173,3.42461,0.735612,0.145677,0.940374
"2406",0.485637,0.274249,4.07144,1.00659,0.131643,0.927112
"2407",0.465301,0.243626,2.77244,1.12869,0.133224,0.954807
"2408",0.45469,0.351979,1.57616,0.92288,0.196815,0.84375
"2409",0.47655,0.348556,2.05222,1.5417,0.17548,0.86609
"2410",0.445273,0.231953,1.36613,0.854967,0.153029,0.891404
"2411",0.426693,0.287895,1.14733,1.13378,0.167445,0.856293
"2412",0.425291,0.166282,2.11117,2.39929,0.163199,0.922333
"2413",0.39843,0.190629,2.13729,2.81501,0.145447,0.964388
"2414",0.419043,0.584681,1.33732,1.95966,0.168441,0.933253
"2415",0.416662,0.313174,1.79898,0.907893,0.163911,0.895583
"2416",0.443018,0.240565,2.49467,3.30772,0.171306,0.889194
"2417",0.412718,0.308984,2.19644,3.73174,0.190523,0.846915
"2418",0.364418,0.436483,1.20813,2.89555,0.130857,0.986654
"2419",0.33117,0.545595,1.01971,1.69503,0.175497,0.900301
"2420",0.341605,0.595358,0.912528,5.37021,0.156715,0.903647
"2421",0.3577,0.527126,2.36237,2.79117,0.155733,0.914361
"2422",0.416767,0.226039,1.16611,3.15571,0.150138,0.933162
"2423",0.325898,0.405829,1.33806,1.82843,0.164792,0.774191
"2424",0.326491,0.382329,0.955001,1.80189,0.16896,0.772442
"2425",0.327055,0.307337,0.667029,2.48803,0.159039,0.980876
"2426",0.329692,0.414221,0.4295,6.2068,0.124947,0.908383
"2427",0.567609,0.298904,2.33128,1.84916,0.129599,0.979101
"2428",0.567297,0.299938,2.34316,1.9092,0.13348,0.980436
"2429",0.482352,0.149737,2.18548,1.9,0.136365,0.920735
"2430",0.471957,0.160947,2.01797,1.07321,0.146138,0.971678
"2431",0.320471,0.51613,1.30341,4.91229,0.177061,0.837929
"2432",0.311055,0.529404,1.33726,4.8337,0.171417,0.800719
"2433",0.431437,0.539607,2.18271,2.81898,0.171693,0.834896
"2434",0.411025,0.483617,1.75598,3.46668,0.168705,0.821604
"2435",0.375725,0.362791,2.15153,4.56261,0.157524,0.940432
"2436",0.403376,0.374822,1.78995,2.18723,0.170039,0.763419
"2437",0.375307,0.264057,0.617195,2.75009,0.145841,0.977457
"2438",0.308014,0.326481,1.39465,3.16689,0.116696,0.994947
"2439",0.338944,0.429751,1.42683,3.94071,0.117012,0.989852
"2440",0.343992,0.468529,0.929248,3.7498,0.148539,0.978182
"2441",0.46573,0.649378,2.6104,0.663757,0.152016,0.965368
"2442",0.395727,0.138602,1.84609,1.54322,0.179501,0.826805
"2443",0.352015,0.120524,1.17864,2.25288,0.165664,0.851974
"2444",0.367417,0.136093,1.40663,2.38626,0.154033,0.859412
"2445",0.465431,0.413537,2.12379,1.12264,0.14608,0.988243
"2446",0.323055,0.197697,1.03893,3.50952,0.150625,0.952665
"2447",0.390805,0.161016,0.931178,3.67977,0.143029,0.972994
"2448",0.400758,0.13596,1.24742,2.76885,0.168181,0.955927
"2449",0.40576,0.396476,1.6146,2.75226,0.172485,0.875758
"2450",0.437356,0.320302,1.88295,3.68967,0.173506,0.875024
"2451",0.367244,0.532738,1.74646,0.904411,0.158749,0.920485
"2452",0.420775,0.171863,0.707114,2.02902,0.158712,0.888368
"2453",0.420035,0.183947,0.946105,1.63651,0.157964,0.923927
"2454",0.391653,0.521208,1.97312,2.66879,0.150259,0.945824
"2455",0.398016,0.214194,0.692635,1.23688,0.156891,0.965037
"2456",0.343268,0.412697,1.11168,3.47965,0.152268,0.979348
"2457",0.351549,0.605054,0.761664,3.69544,0.160011,0.950024
"2458",0.350729,0.177133,0.693129,2.45222,0.132574,0.930535
"2459",0.333452,0.274423,0.462059,1.88346,0.136026,0.900538
"2460",0.371349,0.280969,0.694681,2.23751,0.173443,0.906558
"2461",0.334909,0.277306,0.536153,1.00263,0.16244,0.942758
"2462",0.329873,0.453842,1.10074,3.25164,0.15323,0.856972
"2463",0.367447,0.428871,1.11748,1.27562,0.166192,0.967069
"2464",0.370867,0.237529,0.885057,1.23279,0.135402,0.929711
"2465",0.407802,0.185774,1.02546,1.96579,0.189573,0.835522
"2466",0.382927,0.440935,2.72521,1.78034,0.152933,0.899802
"2467",0.390228,0.292742,0.497516,3.03376,0.162113,0.973018
"2468",0.413539,0.45151,1.00582,2.54649,0.125821,0.957118
"2469",0.342956,0.141609,0.93627,1.46717,0.151382,0.946462
"2470",0.339575,0.143261,0.951125,1.4089,0.15503,0.910854
"2471",0.363604,0.189325,1.30695,1.99504,0.157425,0.910327
"2472",0.493816,0.345752,2.95201,1.11542,0.160216,0.984958
"2473",0.491289,0.177234,1.58279,1.86107,0.179348,0.94852
"2474",0.363562,0.603822,1.01576,2.17695,0.158467,0.927296
"2475",0.34281,0.647846,1.09528,2.23121,0.153588,0.884889
"2476",0.370115,0.354341,1.49514,2.36969,0.147973,0.995253
"2477",0.418814,0.35986,2.1488,1.26996,0.159465,0.963913
"2478",0.474151,0.373192,2.27679,1.25773,0.163737,0.915537
"2479",0.329551,0.440744,1.04107,1.80573,0.163667,0.923907
"2480",0.526968,0.210817,2.42945,1.84902,0.159513,0.886101
"2481",0.488338,0.258928,1.88877,0.801291,0.183037,0.888068
"2482",0.437964,0.337859,1.45472,1.12979,0.179735,0.779062
"2483",0.422142,0.485063,1.64449,0.911049,0.183967,0.805367
"2484",0.445252,0.257343,1.50313,0.948663,0.142149,0.999113
"2485",0.447245,0.303828,2.25758,1.20741,0.150136,0.997719
"2486",0.447245,0.303828,2.25758,1.20741,0.150136,0.997719
"2487",0.429194,0.356673,1.89962,1.17031,0.170971,0.997581
"2488",0.465162,0.324195,3.01315,0.852496,0.164521,0.937388
"2489",0.425104,0.344064,1.77805,3.59943,0.161807,0.966481
"2490",0.393259,0.309913,1.32639,1.12773,0.172461,0.935394
"2491",0.396759,0.526027,2.51749,2.79994,0.148051,0.850338
"2492",0.358165,0.377217,2.45869,3.53298,0.131,0.925932
"2493",0.40127,0.448728,1.58979,2.14292,0.134742,0.96627
"2494",0.38607,0.285218,0.962322,3.02921,0.193438,0.770542
"2495",0.386377,0.284796,1.95355,2.18031,0.124996,0.977002
"2496",0.44651,0.231685,1.84137,1.36911,0.172282,0.902891
"2497",0.423063,0.274041,1.77642,1.3538,0.155365,0.900663
"2498",0.40359,0.329991,1.73239,1.34294,0.146192,0.910096
"2499",0.382488,0.378142,1.46915,2.02401,0.146545,0.961279
"2500",0.473216,0.158883,2.08477,2.02247,0.18613,0.860003
"2501",0.402919,0.230665,1.10024,1.174,0.152524,0.809212
"2502",0.365079,0.463505,1.61079,6.73356,0.159811,0.968318
"2503",0.387887,0.276281,0.680777,0.897891,0.140751,0.988004
"2504",0.370533,0.274395,2.14816,3.03887,0.144723,0.850169
"2505",0.456877,0.457374,2.01953,3.29638,0.154788,0.821773
"2506",0.446145,0.195812,2.00655,2.56984,0.144469,0.88209
"2507",0.433014,0.202903,1.57814,1.87974,0.157728,0.834509
"2508",0.383453,0.322298,2.0768,2.19541,0.165249,0.979539
"2509",0.388909,0.35246,1.38284,1.89691,0.156034,0.969969
"2510",0.388909,0.35246,1.38284,1.89691,0.156034,0.969969
"2511",0.39427,0.537396,1.37725,1.98803,0.149706,0.960571
"2512",0.433223,0.215654,1.2679,1.88735,0.190331,0.898133
"2513",0.396295,0.273283,1.10118,1.6754,0.16524,0.866295
"2514",0.354883,0.313624,1.04626,2.10988,0.142812,0.985024
"2515",0.390732,0.450518,1.57717,2.08926,0.164203,0.999261
"2516",0.404117,0.203016,1.40692,4.08248,0.154876,0.797542
"2517",0.397111,0.204799,1.34225,3.55198,0.163585,0.876453
"2518",0.375413,0.372631,1.75814,5.4695,0.1661,0.936227
"2519",0.481034,0.276772,1.58364,0.923039,0.167023,0.91178
"2520",0.39922,0.270466,1.61527,2.58157,0.146462,0.966984
"2521",0.30543,0.505234,0.546039,3.40895,0.185693,0.876205
"2522",0.414612,0.277536,2.4704,1.554,0.162165,0.870388
"2523",0.431309,0.210355,1.19667,1.21386,0.166828,0.9619
"2524",0.391304,0.455208,1.46087,2.57136,0.147333,0.925959
"2525",0.377464,0.36857,1.64833,3.0028,0.154324,0.923468
"2526",0.444229,0.275819,1.42048,4.48514,0.162109,0.859623
"2527",0.374008,0.301892,2.11848,1.01459,0.130904,0.924854
"2528",0.440046,0.366536,1.3627,1.07882,0.138141,0.840375
"2529",0.379038,0.640562,1.89507,1.09293,0.175832,0.867586
"2530",0.387971,0.48809,1.90956,1.73776,0.149737,0.811415
"2531",0.429767,0.272574,1.79112,1.283,0.169844,0.990576
"2532",0.429767,0.272574,1.79112,1.283,0.169844,0.990576
"2533",0.398882,0.17679,1.92732,1.63706,0.179442,0.805872
"2534",0.402948,0.17224,1.77614,1.69878,0.175387,0.841014
"2535",0.404079,0.408855,1.34849,3.06667,0.134436,0.99241
"2536",0.372076,0.315289,2.25519,1.30569,0.131308,0.861859
"2537",0.374069,0.34964,2.26649,1.38414,0.127818,0.869498
"2538",0.474098,0.366805,2.03361,3.07771,0.163427,0.954438
"2539",0.411217,0.180681,1.87833,1.19507,0.170022,0.952022
"2540",0.407151,0.171355,1.35283,1.88505,0.165221,0.966453
"2541",0.397131,0.60964,1.93503,1.74044,0.154916,0.856755
"2542",0.369907,0.571534,2.06632,2.0083,0.169676,0.881571
"2543",0.376667,0.657005,0.954474,2.26455,0.147307,0.955631
"2544",0.465291,0.211977,1.76758,2.4686,0.163064,0.905318
"2545",0.486048,0.246622,2.06545,1.98699,0.172239,0.963493
"2546",0.38979,0.313971,1.52837,1.46643,0.149722,0.947328
"2547",0.449222,0.277261,1.75165,1.28512,0.160577,0.87867
"2548",0.333037,0.339819,1.67636,4.42293,0.157932,0.969975
"2549",0.444951,0.532809,1.61999,1.33356,0.195361,0.974279
"2550",0.398861,0.159423,1.30044,2.95392,0.122999,0.936483
"2551",0.419006,0.328054,1.30998,0.768932,0.159932,0.978313
"2552",0.456584,0.335376,1.15454,1.47693,0.15493,0.973562
"2553",0.381708,0.453484,1.04035,1.62286,0.170428,0.94037
"2554",0.357815,0.245135,1.48933,2.21521,0.156318,0.864707
"2555",0.345054,0.211579,1.50593,1.70697,0.163708,0.842426
"2556",0.360953,0.613484,1.16689,2.86224,0.177043,0.92239
"2557",0.357008,0.506365,1.90063,2.38437,0.13449,0.992235
"2558",0.441026,0.204573,1.57936,3.22299,0.160616,0.945844
"2559",0.391245,0.437071,0.995323,0.817221,0.137127,0.970776
"2560",0.398684,0.367385,1.00558,1.09956,0.133837,0.92607
"2561",0.496085,0.28552,3.47327,1.17144,0.142028,0.967874
"2562",0.374283,0.595651,1.34045,2.80799,0.156673,0.95876
"2563",0.355747,0.237551,1.937,2.81136,0.144085,0.882698
"2564",0.361691,0.281723,1.28774,3.07089,0.159594,0.941795
"2565",0.42957,0.314283,1.82675,0.864334,0.137504,0.867301
"2566",0.389962,0.309075,1.15401,1.18995,0.168463,0.945426
"2567",0.441617,0.174204,1.66083,1.10053,0.165028,0.942167
"2568",0.437796,0.233456,1.61131,2.11073,0.169697,0.961304
"2569",0.351903,0.498919,1.43913,3.13696,0.128868,0.874586
"2570",0.358364,0.462776,1.36621,2.962,0.143942,0.801783
"2571",0.430569,0.473211,1.6903,1.16519,0.153655,0.967919
"2572",0.406057,0.134088,1.2931,1.83477,0.197243,0.92511
"2573",0.35018,0.0790101,0.871926,2.17108,0.18496,0.933209
"2574",0.407815,0.0663399,1.30692,3.15859,0.156689,0.911996
"2575",0.381787,0.198777,1.10754,2.3811,0.145514,0.950047
"2576",0.367696,0.183576,1.22807,2.5013,0.13454,0.955609
"2577",0.42077,0.321198,1.01277,1.07363,0.160511,0.995058
"2578",0.423794,0.401306,0.935548,1.04707,0.162832,0.997064
"2579",0.371429,0.463501,1.15667,0.97556,0.173666,0.99662
"2580",0.390178,0.453701,0.68157,1.83723,0.17523,0.92311
"2581",0.395679,0.422338,1.10851,1.57839,0.159851,0.990407
"2582",0.366498,0.422235,1.60085,2.73707,0.146286,0.869268
"2583",0.429363,0.328121,2.27285,1.43381,0.137292,0.901421
"2584",0.381304,0.269648,1.68249,1.46935,0.15501,0.975089
"2585",0.426923,0.491764,1.58287,2.53566,0.169007,0.910234
"2586",0.406598,0.448288,2.39679,1.40544,0.178493,0.914547
"2587",0.411705,0.384191,2.31136,1.46626,0.173107,0.871256
"2588",0.436269,0.399893,2.10312,1.37301,0.156217,0.977965
"2589",0.444447,0.414956,1.3495,1.46053,0.147461,0.961455
"2590",0.436147,0.16865,1.99458,1.72638,0.201053,0.653941
"2591",0.371608,0.464971,0.995823,2.40893,0.141823,0.98555
"2592",0.419202,0.310553,2.07368,1.25785,0.161907,0.996328
"2593",0.459471,0.165801,1.89299,1.71403,0.179115,0.949828
"2594",0.359763,0.414134,1.26478,2.2089,0.15013,0.858372
"2595",0.326688,0.521315,1.65904,3.11884,0.153855,0.817352
"2596",0.506752,0.171159,2.37827,1.15067,0.16646,0.992648
"2597",0.362348,0.205054,1.64781,1.60344,0.149365,0.874303
"2598",0.388694,0.183431,1.04144,1.38054,0.156104,0.839638
"2599",0.397046,0.457058,2.37764,2.4253,0.152308,0.992364
"2600",0.408248,0.236585,0.958798,2.00369,0.166649,0.988166
"2601",0.412664,0.216646,1.49986,3.17856,0.159321,0.954278
"2602",0.379278,0.384678,1.26906,1.74517,0.167301,0.818261
"2603",0.400196,0.413707,1.6102,2.69143,0.162808,0.892011
"2604",0.336269,0.29942,1.16072,5.15407,0.171693,0.956298
"2605",0.437198,0.27845,1.50487,2.3343,0.189249,0.797985
"2606",0.440739,0.332674,1.92899,2.53111,0.1949,0.808162
"2607",0.393876,0.265391,1.14306,2.56052,0.182253,0.858419
"2608",0.393326,0.179203,1.63484,1.88755,0.174569,0.842023
"2609",0.384598,0.345207,1.68991,4.32803,0.168241,0.854353
"2610",0.445894,0.275175,1.41125,0.841299,0.147215,0.982906
"2611",0.407809,0.302136,1.24181,1.64059,0.154763,0.982287
"2612",0.445742,0.748827,2.45262,1.33256,0.176162,0.980625
"2613",0.426975,0.722425,1.92526,0.900595,0.1389,0.902598
"2614",0.461149,0.673167,2.02186,0.765512,0.14261,0.91595
"2615",0.388066,0.100117,2.05971,5.16182,0.181217,0.902017
"2616",0.465231,0.335221,1.02665,0.656477,0.142457,0.916691
"2617",0.342967,0.279568,1.0245,7.68994,0.177286,0.944684
"2618",0.36046,0.30848,1.46815,3.25417,0.176378,0.963188
"2619",0.397785,0.335452,1.37846,3.73541,0.149422,0.971982
"2620",0.394736,0.376571,1.07154,2.43778,0.154673,0.885283
"2621",0.412639,0.417229,1.74489,2.03754,0.164679,0.923204
"2622",0.340698,0.214429,0.7004,3.56294,0.206652,0.813905
"2623",0.525373,0.456138,2.79682,0.960386,0.123774,0.978228
"2624",0.323796,0.285,0.82608,2.83773,0.183442,0.959649
"2625",0.378467,0.250518,0.847026,2.5683,0.15551,0.966956
"2626",0.456318,0.316188,2.29972,1.54225,0.141712,0.979709
"2627",0.453044,0.299506,1.9943,1.40575,0.157617,0.981827
"2628",0.394893,0.248699,1.4248,1.21984,0.153581,0.899572
"2629",0.425473,0.333308,2.11143,2.58317,0.160569,0.975409
"2630",0.39118,0.24644,1.30363,1.46513,0.149849,0.927067
"2631",0.39118,0.24644,1.30363,1.46513,0.149849,0.927067
"2632",0.435556,0.375258,1.36541,1.09515,0.160544,0.95636
"2633",0.397311,0.308774,1.59355,4.22927,0.180864,0.91652
"2634",0.403337,0.573993,1.17146,1.03731,0.146607,0.86967
"2635",0.406993,0.32998,2.79146,2.72178,0.170943,0.934724
"2636",0.468248,0.312339,2.32835,1.5115,0.156512,0.912299
"2637",0.432171,0.355166,1.99646,1.3408,0.142437,0.850716
"2638",0.402078,0.420042,1.32963,1.75728,0.16402,0.995431
"2639",0.377104,0.531208,0.750907,3.14428,0.160785,0.975429
"2640",0.340048,0.360728,1.38119,1.0514,0.127524,0.973423
"2641",0.374921,0.311558,1.24042,1.44672,0.13965,0.979797
"2642",0.433251,0.443722,2.28242,2.29351,0.164116,0.871926
"2643",0.32201,0.344915,0.720687,1.46346,0.132815,0.942344
"2644",0.376487,0.281495,1.79239,2.27734,0.177891,0.914974
"2645",0.443991,0.365433,1.77852,2.06368,0.160887,0.832162
"2646",0.457784,0.342508,2.52072,1.02727,0.153578,0.920787
"2647",0.479406,0.365278,1.50756,1.11014,0.148995,0.902804
"2648",0.502767,0.339827,1.58034,1.32042,0.146904,0.92541
"2649",0.417027,0.240788,1.25585,2.70462,0.169137,0.951473
"2650",0.379565,0.199809,1.91882,3.12871,0.199488,0.934343
"2651",0.438364,0.234264,1.82318,3.52283,0.185912,0.92651
"2652",0.422861,0.17494,1.95705,1.67364,0.169317,0.889287
"2653",0.445138,0.234694,1.97295,2.40383,0.193935,0.86471
"2654",0.37968,0.245387,1.73405,1.5492,0.130101,0.894835
"2655",0.427736,0.240191,1.5995,2.0257,0.159226,0.933604
"2656",0.378657,0.508808,1.4894,1.94983,0.155039,0.923809
"2657",0.40176,0.491641,0.911458,2.03013,0.128936,0.936068
"2658",0.326029,0.457891,1.67594,2.07863,0.150958,0.909611
"2659",0.438482,0.225435,1.88842,0.69817,0.164175,0.908585
"2660",0.556263,0.181182,2.00586,1.79197,0.144048,0.958883
"2661",0.547874,0.202482,2.32758,1.30212,0.124084,0.933745
"2662",0.485495,0.202893,2.3162,1.59327,0.158413,0.928341
"2663",0.498414,0.218054,1.92733,2.10026,0.158169,0.915153
"2664",0.419203,0.372004,1.54697,1.3702,0.143543,0.954131
"2665",0.471035,0.352231,1.46323,1.72723,0.138555,0.935441
"2666",0.405719,0.345818,1.00141,2.69486,0.180114,0.843226
"2667",0.316984,0.397375,1.00041,1.92876,0.174364,0.793328
"2668",0.342807,0.365457,1.344,1.67539,0.183528,0.829502
"2669",0.36456,0.420028,1.27905,1.77877,0.175385,0.845997
"2670",0.417591,0.454906,1.74298,2.33915,0.137398,0.963806
"2671",0.386802,0.452485,1.68344,3.09236,0.146851,0.957812
"2672",0.386802,0.452485,1.68344,3.09236,0.146851,0.957812
"2673",0.403688,0.431692,2.28566,1.79589,0.188848,0.780048
"2674",0.381149,0.200671,1.94694,1.17578,0.139525,0.988538
"2675",0.394024,0.208071,2.10578,1.01558,0.134676,0.990051
"2676",0.406557,0.236315,1.35587,1.33251,0.166444,0.991646
"2677",0.401259,0.307072,1.05129,1.79244,0.177189,0.976595
"2678",0.387353,0.240917,0.987609,0.936364,0.161587,0.933915
"2679",0.412582,0.325905,1.30292,1.08485,0.165707,0.833372
"2680",0.384126,0.326952,1.35951,0.909033,0.172283,0.801257
"2681",0.422687,0.369602,0.975371,0.591732,0.205746,0.761404
"2682",0.46726,0.276044,1.03655,1.28464,0.190241,0.873637
"2683",0.325499,0.425666,1.56433,1.62475,0.130313,0.965597
"2684",0.309276,0.3607,1.59573,1.49883,0.145566,0.980425
"2685",0.506324,0.50539,2.06677,0.802155,0.187291,0.782996
"2686",0.427226,0.390212,1.42249,0.79712,0.134412,0.997559
"2687",0.44206,0.430327,1.59097,0.733857,0.13842,0.997619
"2688",0.437448,0.432059,1.8907,0.689679,0.124619,0.997201
"2689",0.423981,0.389771,2.47323,0.544558,0.139543,0.99301
"2690",0.435051,0.407849,2.17346,0.540532,0.14246,0.995018
"2691",0.503867,0.307062,1.62799,0.880006,0.140026,0.996869
"2692",0.519439,0.474947,2.41065,1.32274,0.171085,0.769029
"2693",0.444098,0.236196,1.69495,1.16605,0.200102,0.943575
"2694",0.484129,0.174595,1.98949,1.96645,0.190368,0.958442
"2695",0.4796,0.146024,2.53909,2.314,0.145103,0.79951
"2696",0.460149,0.184888,2.65664,2.311,0.145653,0.806752
"2697",0.39211,0.463148,1.08001,1.69018,0.161534,0.958979
"2698",0.393391,0.407156,1.32944,2.25561,0.177718,0.941121
"2699",0.418425,0.296954,1.50094,1.68005,0.182182,0.935614
"2700",0.433896,0.31986,1.44649,1.81284,0.160614,0.967898
"2701",0.436848,0.200861,1.08123,1.42578,0.160963,0.86981
"2702",0.454462,0.365018,3.00294,0.996872,0.146633,0.970275
"2703",0.481708,0.406191,1.90126,0.724043,0.144623,0.964505
"2704",0.511143,0.230235,1.66297,0.563927,0.151008,0.871214
"2705",0.554061,0.130438,2.41276,1.60566,0.180752,0.964346
"2706",0.534831,0.183553,1.94546,0.962672,0.176598,0.978279
"2707",0.543268,0.213626,1.95199,0.88141,0.176212,0.966272
"2708",0.543268,0.213626,1.95199,0.88141,0.176212,0.966272
"2709",0.575303,0.281012,2.25098,0.714942,0.132205,0.98711
"2710",0.392247,0.66778,1.51609,1.89423,0.210857,0.994022
"2711",0.392468,0.618153,1.28844,2.05418,0.203562,0.988138
"2712",0.372376,0.633133,1.90384,2.51401,0.14232,0.995213
"2713",0.40806,0.230115,1.16385,1.81158,0.167444,0.859566
"2714",0.392127,0.297188,1.44947,1.11318,0.156588,0.835424
"2715",0.334757,0.334033,1.40118,3.64242,0.165294,0.975763
"2716",0.357594,0.240741,1.59262,4.66838,0.153241,0.987303
"2717",0.472111,0.231956,1.97614,2.72203,0.161868,0.939174
"2718",0.39976,0.307736,1.92115,1.19531,0.159114,0.967968
"2719",0.432445,0.365092,1.69221,2.25895,0.180922,0.93568
"2720",0.417888,0.276006,1.69872,1.71038,0.185086,0.920956
"2721",0.439446,0.323056,1.8081,1.41035,0.188883,0.928816
"2722",0.379325,0.225333,1.87766,4.15576,0.153565,0.789712
"2723",0.321929,0.315318,1.26761,2.92087,0.165405,0.905043
"2724",0.361424,0.39643,0.859689,1.29557,0.157152,0.942411
"2725",0.452827,0.229213,2.46249,2.54525,0.166817,0.956271
"2726",0.389541,0.371932,1.21136,1.45351,0.175522,0.900141
"2727",0.393342,0.216155,1.97139,2.49586,0.158549,0.788511
"2728",0.383435,0.294201,1.9904,1.77258,0.154605,0.929029
"2729",0.427318,0.301394,1.80424,3.68249,0.17685,0.89165
"2730",0.424047,0.303133,1.76951,4.16507,0.160413,0.940214
"2731",0.408382,0.479604,1.59571,1.08031,0.150396,0.951374
"2732",0.427564,0.402151,1.83312,1.30234,0.167804,0.798893
"2733",0.400446,0.286996,1.80525,2.39973,0.181852,0.850937
"2734",0.421771,0.228407,1.96494,2.00688,0.142211,0.797538
"2735",0.402897,0.210939,2.13696,1.47684,0.155184,0.883148
"2736",0.464203,0.141522,1.74235,1.37243,0.177333,0.829754
"2737",0.439346,0.147505,1.85577,1.67792,0.16039,0.875038
"2738",0.454245,0.0872169,1.66431,1.18108,0.170679,0.905507
"2739",0.469596,0.113544,1.59341,1.1708,0.162062,0.954792
"2740",0.388299,0.0840169,1.29039,2.38706,0.172047,0.981097
"2741",0.415124,0.686763,2.37795,1.83898,0.143631,0.923108
"2742",0.351243,0.637463,2.41726,1.60958,0.142943,0.933981
"2743",0.423587,0.549712,1.14151,1.18722,0.134252,0.987662
"2744",0.392988,0.523791,1.31431,0.896262,0.13464,0.992925
"2745",0.330239,0.695383,1.21612,3.63462,0.150103,0.996104
"2746",0.40161,0.349254,1.81547,2.89435,0.183843,0.996656
"2747",0.367741,0.466509,1.64416,2.24695,0.168111,0.995115
"2748",0.386202,0.25806,1.49944,1.72261,0.159632,0.835166
"2749",0.354909,0.45577,1.44576,2.27725,0.167638,0.956925
"2750",0.435611,0.171956,1.22251,1.88597,0.145652,0.995578
"2751",0.462612,0.334738,1.99581,1.64842,0.160149,0.860246
"2752",0.379718,0.300054,1.11778,2.69347,0.160554,0.978004
"2753",0.414732,0.297648,1.77143,0.988586,0.148806,0.968848
"2754",0.370379,0.450615,1.02841,2.29385,0.145627,0.9047
"2755",0.358485,0.298427,1.01243,3.02195,0.150716,0.847532
"2756",0.362567,0.402209,1.30957,1.36817,0.152378,0.991853
"2757",0.456645,0.516216,1.69269,0.991388,0.170353,0.980667
"2758",0.294213,0.662609,1.05765,1.96744,0.167211,0.854339
"2759",0.311335,0.761061,1.05438,2.2549,0.166948,0.877933
"2760",0.361818,0.642922,1.91999,1.40919,0.145312,0.771623
"2761",0.426389,0.691905,1.79479,1.39159,0.16948,0.929254
"2762",0.382385,0.549203,1.82346,1.23032,0.139965,0.911434
"2763",0.449271,0.395709,1.74211,1.05729,0.15749,0.826756
"2764",0.425233,0.303326,1.5238,3.30493,0.154488,0.99872
"2765",0.32267,0.389514,1.16202,1.80609,0.146221,0.988904
"2766",0.47423,0.231686,2.729,1.19357,0.160843,0.877011
"2767",0.446082,0.226852,2.10472,1.35334,0.164738,0.967077
"2768",0.455137,0.250294,2.42845,1.39034,0.171396,0.977148
"2769",0.416951,0.246648,1.37672,2.4371,0.229475,0.954687
