# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1614998522
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.600448
# Diagonal elements of inverse mass matrix:
# 0.0352813, 0.057412, 0.236375, 0.0125273, 0.141573, 0.415528
-50.0192,0.744796,0.600448,2,3,0,0.485457,1.48889,0.436449,0.172375,2.13049,0.430215,0.10953,0.171693,0.485457,0.485457,0.485457,0.485457,0.430215,0.291603,0.291603,0.498174,0.498174,0.498174,0.498174,0.881221
-52.3026,0.831491,0.600448,2,3,0,0.420548,1.47324,0.407662,0.174129,2.11063,0.500905,0.0963818,0.140798,0.420548,0.420548,0.420548,0.420548,0.500905,0.294083,0.294083,0.501681,0.501681,0.501681,0.501681,0.878838
-49.1649,1,0.600448,2,3,0,0.444411,1.7239,1.74117,0.163141,1.24914,0.487041,0.0792689,0.366499,0.444411,0.444411,0.444411,0.444411,0.487041,0.278399,0.278399,0.479292,0.479292,0.479292,0.479292,0.71325
-47.2577,1,0.600448,2,3,0,0.44009,1.84967,1.38411,0.158582,1.60269,0.531347,0.0692213,0.329827,0.44009,0.44009,0.44009,0.44009,0.531347,0.271789,0.271789,0.469709,0.469709,0.469709,0.469709,0.798645
-48.4361,0.798915,0.600448,2,3,0,0.495479,2.02461,2.91487,0.179231,2.39935,0.408276,0.0654254,0.468618,0.495479,0.495479,0.495479,0.495479,0.408276,0.301249,0.301249,0.511748,0.511748,0.511748,0.511748,0.909223
-47.7819,0.973501,0.600448,2,3,0,0.414958,2.5632,1.84492,0.19225,1.96704,0.25431,0.0319758,0.349379,0.414958,0.414958,0.414958,0.414958,0.25431,0.319209,0.319209,0.536524,0.536524,0.536524,0.536524,0.860129
-45.686,0.984801,0.600448,2,3,0,0.387479,1.56587,2.29887,0.147182,1.94553,0.43292,0.0809468,0.348586,0.387479,0.387479,0.387479,0.387479,0.43292,0.254995,0.254995,0.444967,0.444967,0.444967,0.444967,0.857088
-49.2435,0.810259,0.600448,3,7,0,0.421533,0.808539,2.33087,0.181116,4.29439,0.312605,0.187797,0.380556,0.421533,0.421533,0.421533,0.421533,0.312605,0.303879,0.303879,0.515415,0.515415,0.515415,0.515415,0.986355
-47.4273,0.99041,0.600448,3,7,0,0.318431,0.985547,1.64874,0.150202,3.09223,0.383341,0.11885,0.2572,0.318431,0.318431,0.318431,0.318431,0.383341,0.259481,0.259481,0.451631,0.451631,0.451631,0.451631,0.9546
-45.6492,0.845246,0.600448,2,3,0,0.363426,1.20825,1.71901,0.160396,1.76206,0.381334,0.108563,0.298284,0.363426,0.363426,0.363426,0.363426,0.381334,0.274425,0.274425,0.473541,0.473541,0.473541,0.473541,0.828309
-45.7818,0.810837,0.600448,2,3,0,0.402833,1.22759,3.34381,0.162681,2.57123,0.227506,0.118029,0.388612,0.402833,0.402833,0.402833,0.402833,0.227506,0.277734,0.277734,0.478332,0.478332,0.478332,0.478332,0.923559
-47.5193,0.779092,0.600448,2,3,0,0.358302,0.801594,2.23037,0.188765,1.78812,0.436815,0.160739,0.319789,0.358302,0.358302,0.358302,0.358302,0.436815,0.314447,0.314447,0.530018,0.530018,0.530018,0.530018,0.832726
-45.8567,0.934768,0.600448,3,7,0,0.367799,1.29418,1.34812,0.166312,3.30529,0.354769,0.100822,0.272271,0.367799,0.367799,0.367799,0.367799,0.354769,0.28296,0.28296,0.485853,0.485853,0.485853,0.485853,0.963311
-47.9035,0.60639,0.600448,2,3,0,0.325613,1.6611,1.97948,0.154289,1.5912,0.489199,0.0618436,0.280633,0.325613,0.325613,0.325613,0.325613,0.489199,0.265509,0.265509,0.460523,0.460523,0.460523,0.460523,0.796318
-45.0882,1,0.600448,2,3,0,0.387856,1.18662,2.2794,0.154664,2.29131,0.362431,0.118393,0.348161,0.387856,0.387856,0.387856,0.387856,0.362431,0.266059,0.266059,0.461331,0.461331,0.461331,0.461331,0.898866
-47.9693,0.867426,0.600448,3,7,0,0.368379,1.80384,2.06284,0.139013,6.55698,0.404664,0.0606591,0.321561,0.368379,0.368379,0.368379,0.368379,0.404664,0.242723,0.242723,0.426531,0.426531,0.426531,0.426531,0.99858
-46.2383,0.988165,0.600448,3,7,0,0.432608,1.68942,2.28335,0.164528,1.76284,0.185214,0.0798712,0.388507,0.432608,0.432608,0.432608,0.432608,0.185214,0.280397,0.280397,0.482171,0.482171,0.482171,0.482171,0.828443
-45.5678,0.93009,0.600448,3,7,0,0.376726,1.41945,1.37553,0.14358,3.53608,0.343731,0.0911102,0.281525,0.376726,0.376726,0.376726,0.376726,0.343731,0.249608,0.249608,0.436911,0.436911,0.436911,0.436911,0.970873
-46.9336,0.892647,0.600448,4,15,0,0.409839,0.943274,2.25315,0.15549,3.57698,0.387892,0.159571,0.366779,0.409839,0.409839,0.409839,0.409839,0.387892,0.267272,0.267272,0.463109,0.463109,0.463109,0.463109,0.97204
-52.3623,0.762136,0.600448,2,3,0,0.319205,1.43199,2.4242,0.206237,3.90208,0.295369,0.0762366,0.29094,0.319205,0.319205,0.319205,0.319205,0.295369,0.33799,0.33799,0.561742,0.561742,0.561742,0.561742,0.9798
-50.5605,1,0.600448,2,3,0,0.336166,1.30137,3.37328,0.20406,4.2138,0.498145,0.0914907,0.324643,0.336166,0.336166,0.336166,0.336166,0.498145,0.335101,0.335101,0.55791,0.55791,0.55791,0.55791,0.98521
-46.5261,0.992381,0.600448,2,3,0,0.40371,0.99942,2.75163,0.147872,2.74374,0.219731,0.148603,0.377944,0.40371,0.40371,0.40371,0.40371,0.219731,0.256023,0.256023,0.446498,0.446498,0.446498,0.446498,0.935671
-46.4601,0.958917,0.600448,3,7,0,0.374617,0.739511,2.15004,0.171035,2.42488,0.295565,0.178822,0.330982,0.374617,0.374617,0.374617,0.374617,0.295565,0.289701,0.289701,0.495475,0.495475,0.495475,0.495475,0.911511
-48.0792,0.843211,0.600448,3,7,0,0.375085,0.989655,0.911953,0.181442,2.36004,0.315245,0.139421,0.224398,0.375085,0.375085,0.375085,0.375085,0.315245,0.304333,0.304333,0.516048,0.516048,0.516048,0.516048,0.905583
-48.5429,1,0.600448,3,7,0,0.344675,1.01563,5.34152,0.138118,3.358,0.237291,0.124832,0.343025,0.344675,0.344675,0.344675,0.344675,0.237291,0.241366,0.241366,0.424474,0.424474,0.424474,0.424474,0.965195
-47.3346,0.984226,0.600448,3,7,0,0.515349,2.2132,0.836977,0.180717,1.72296,0.385518,0.0563536,0.292194,0.515349,0.515349,0.515349,0.515349,0.385518,0.303324,0.303324,0.514642,0.514642,0.514642,0.514642,0.821463
-47.0322,0.964193,0.600448,3,7,0,0.504304,1.76524,0.973996,0.15909,2.82188,0.161084,0.0863097,0.313893,0.504304,0.504304,0.504304,0.504304,0.161084,0.272528,0.272528,0.470785,0.470785,0.470785,0.470785,0.940506
-47.0936,0.932376,0.600448,3,5,0,0.398505,2.30709,1.75305,0.154376,2.7107,0.60631,0.0396712,0.329466,0.398505,0.398505,0.398505,0.398505,0.60631,0.265637,0.265637,0.460711,0.460711,0.460711,0.460711,0.93351
-45.0977,0.986013,0.600448,2,3,0,0.435944,1.61039,1.43156,0.16182,3.00676,0.412773,0.0871055,0.331781,0.435944,0.435944,0.435944,0.435944,0.412773,0.276489,0.276489,0.476533,0.476533,0.476533,0.476533,0.950548
-45.1971,0.96393,0.600448,3,7,0,0.370297,1.26818,3.04134,0.148066,2.69609,0.295969,0.104181,0.352608,0.370297,0.370297,0.370297,0.370297,0.295969,0.256311,0.256311,0.446927,0.446927,0.446927,0.446927,0.932531
-45.4286,0.973703,0.600448,3,7,0,0.390645,1.45638,3.17424,0.145989,2.76459,0.238385,0.0910514,0.374306,0.390645,0.390645,0.390645,0.390645,0.238385,0.253215,0.253215,0.442312,0.442312,0.442312,0.442312,0.936998
-45.9312,0.764237,0.600448,2,3,0,0.393247,1.2903,3.28002,0.16746,4.00215,0.321611,0.108217,0.37845,0.393247,0.393247,0.393247,0.393247,0.321611,0.284605,0.284605,0.48821,0.48821,0.48821,0.48821,0.981724
-45.2203,0.849299,0.600448,2,3,0,0.381694,1.13719,2.11104,0.152124,2.56168,0.405515,0.122416,0.335466,0.381694,0.381694,0.381694,0.381694,0.405515,0.262322,0.262322,0.455831,0.455831,0.455831,0.455831,0.922825
-46.6973,0.874628,0.600448,3,7,0,0.396142,1.83726,1.64833,0.157092,1.56739,0.19961,0.0630872,0.319936,0.396142,0.396142,0.396142,0.396142,0.19961,0.269616,0.269616,0.466539,0.466539,0.466539,0.466539,0.791411
-47.3888,0.9827,0.600448,3,7,0,0.405679,1.44408,1.5365,0.199986,1.60132,0.476178,0.0957249,0.318404,0.405679,0.405679,0.405679,0.405679,0.476178,0.329662,0.329662,0.550647,0.550647,0.550647,0.550647,0.79837
-45.6571,0.96959,0.600448,3,7,0,0.354441,1.11679,2.43861,0.160324,3.28842,0.458211,0.116019,0.323504,0.354441,0.354441,0.354441,0.354441,0.458211,0.274321,0.274321,0.47339,0.47339,0.47339,0.47339,0.962687
-44.7092,0.900034,0.600448,3,7,0,0.399649,1.60042,1.34947,0.161302,2.27214,0.324225,0.0806543,0.295989,0.399649,0.399649,0.399649,0.399649,0.324225,0.275739,0.275739,0.475446,0.475446,0.475446,0.475446,0.896909
-45.8502,0.903513,0.600448,2,3,0,0.450601,1.74968,2.39102,0.164628,3.2336,0.210104,0.0783279,0.409354,0.450601,0.450601,0.450601,0.450601,0.210104,0.280542,0.280542,0.48238,0.48238,0.48238,0.48238,0.960585
-44.9189,0.997057,0.600448,2,3,0,0.408572,1.84456,1.46367,0.172287,2.41518,0.30997,0.0645932,0.314034,0.408572,0.408572,0.408572,0.408572,0.30997,0.291478,0.291478,0.497996,0.497996,0.497996,0.497996,0.910649
-45.5498,0.951533,0.600448,3,7,0,0.454984,2.22845,1.14245,0.14819,2.97463,0.284192,0.0489995,0.309827,0.454984,0.454984,0.454984,0.454984,0.284192,0.256495,0.256495,0.4472,0.4472,0.4472,0.4472,0.948934
-47.6113,0.770856,0.600448,3,7,0,0.441281,1.33528,2.6221,0.172839,4.90163,0.240446,0.116095,0.409222,0.441281,0.441281,0.441281,0.441281,0.240446,0.292259,0.292259,0.499103,0.499103,0.499103,0.499103,0.992566
-47.5767,0.98186,0.600448,3,7,0,0.510718,2.29184,1.66289,0.171102,4.19718,0.307973,0.0516236,0.413891,0.510718,0.510718,0.510718,0.510718,0.307973,0.289797,0.289797,0.495612,0.495612,0.495612,0.495612,0.984962
-46.0826,0.982752,0.600448,2,3,0,0.484562,1.84911,0.833503,0.158412,3.34874,0.267617,0.076259,0.274008,0.484562,0.484562,0.484562,0.484562,0.267617,0.271541,0.271541,0.469348,0.469348,0.469348,0.469348,0.964871
-47.6136,0.96295,0.600448,3,7,0,0.37156,0.920312,2.58435,0.188622,3.34914,0.432339,0.148027,0.343527,0.37156,0.37156,0.37156,0.37156,0.432339,0.314251,0.314251,0.529749,0.529749,0.529749,0.529749,0.964885
-46.737,0.785419,0.600448,3,7,0,0.398625,0.970688,2.85883,0.150213,2.88437,0.395657,0.151008,0.375769,0.398625,0.398625,0.398625,0.398625,0.395657,0.259498,0.259498,0.451656,0.451656,0.451656,0.451656,0.94411
-47.9419,0.811415,0.600448,3,7,0,0.46587,1.55728,1.86043,0.187401,3.18977,0.453798,0.0981628,0.393378,0.46587,0.46587,0.46587,0.46587,0.453798,0.312575,0.312575,0.527446,0.527446,0.527446,0.527446,0.958819
-47.6391,1,0.600448,2,3,0,0.427924,1.73085,0.638475,0.159127,1.97101,0.437475,0.0758002,0.201939,0.427924,0.427924,0.427924,0.427924,0.437475,0.272582,0.272582,0.470863,0.470863,0.470863,0.470863,0.860684
-47.6391,0.489515,0.600448,3,7,0,0.427924,1.73085,0.638475,0.159127,1.97101,0.437475,0.0758002,0.201939,0.427924,0.427924,0.427924,0.427924,0.437475,0.272582,0.272582,0.470863,0.470863,0.470863,0.470863,0.860684
-47.6391,0.700691,0.600448,2,3,0,0.427924,1.73085,0.638475,0.159127,1.97101,0.437475,0.0758002,0.201939,0.427924,0.427924,0.427924,0.427924,0.437475,0.272582,0.272582,0.470863,0.470863,0.470863,0.470863,0.860684
-48.5467,0.87121,0.600448,3,7,0,0.383012,1.76197,1.36814,0.148331,3.66462,0.743346,0.0657659,0.285505,0.383012,0.383012,0.383012,0.383012,0.743346,0.256704,0.256704,0.447511,0.447511,0.447511,0.447511,0.974386
-49.2934,0.833661,0.600448,3,7,0,0.425689,1.45704,2.3845,0.221067,1.66577,0.371876,0.0991535,0.386468,0.425689,0.425689,0.425689,0.425689,0.371876,0.357336,0.357336,0.586984,0.586984,0.586984,0.586984,0.810954
-47.9596,1,0.600448,2,3,0,0.411134,1.49674,1.16438,0.194557,1.61704,0.168677,0.0920356,0.282813,0.411134,0.411134,0.411134,0.411134,0.168677,0.322343,0.322343,0.540781,0.540781,0.540781,0.540781,0.801514
-47.4594,0.920085,0.600448,3,7,0,0.496044,2.25012,2.14158,0.141707,3.76375,0.297349,0.0522766,0.437774,0.496044,0.496044,0.496044,0.496044,0.297349,0.246792,0.246792,0.432678,0.432678,0.432678,0.432678,0.976803
-46.7603,0.994119,0.600448,3,7,0,0.363385,1.79876,3.63152,0.160515,3.84844,0.254471,0.0601415,0.353764,0.363385,0.363385,0.363385,0.363385,0.254471,0.274599,0.274599,0.473793,0.473793,0.473793,0.473793,0.978687
-47.8572,0.980717,0.600448,2,3,0,0.435956,1.71166,2.57364,0.163759,5.60598,0.166989,0.0787188,0.402711,0.435956,0.435956,0.435956,0.435956,0.166989,0.279289,0.279289,0.480576,0.480576,0.480576,0.480576,0.996324
-51.0196,0.826785,0.600448,3,7,0,0.40977,1.21888,2.11643,0.155463,2.1627,0.0574408,0.121112,0.360409,0.40977,0.40977,0.40977,0.40977,0.0574408,0.267232,0.267232,0.463052,0.463052,0.463052,0.463052,0.884985
-49.0978,0.970488,0.600448,3,7,0,0.397523,1.14663,1.95549,0.187009,1.86138,0.100844,0.126295,0.341275,0.397523,0.397523,0.397523,0.397523,0.100844,0.312036,0.312036,0.526705,0.526705,0.526705,0.526705,0.844542
-46.4942,0.913168,0.600448,3,7,0,0.405377,2.18548,1.41433,0.161748,1.55312,0.28201,0.0455741,0.306835,0.405377,0.405377,0.405377,0.405377,0.28201,0.276385,0.276385,0.476381,0.476381,0.476381,0.476381,0.788414
-46.2623,0.766482,0.600448,3,7,0,0.439295,1.58239,1.96266,0.151138,1.74518,0.276322,0.0902679,0.37758,0.439295,0.439295,0.439295,0.439295,0.276322,0.260866,0.260866,0.45368,0.45368,0.45368,0.45368,0.825386
-45.3426,0.99096,0.600448,3,7,0,0.430202,1.60991,2.72622,0.151861,3.28554,0.291629,0.0860001,0.402039,0.430202,0.430202,0.430202,0.430202,0.291629,0.261934,0.261934,0.455258,0.455258,0.455258,0.455258,0.96258
-45.3615,0.904181,0.600448,3,7,0,0.386876,1.61243,3.05454,0.171355,3.03144,0.263165,0.0771438,0.368637,0.386876,0.386876,0.386876,0.386876,0.263165,0.290156,0.290156,0.496122,0.496122,0.496122,0.496122,0.951754
-45.5338,0.957622,0.600448,3,7,0,0.43523,1.69304,1.33689,0.181322,2.65958,0.262412,0.0800645,0.320911,0.43523,0.43523,0.43523,0.43523,0.262412,0.304166,0.304166,0.515815,0.515815,0.515815,0.515815,0.930023
-49.3324,0.790354,0.600448,3,7,0,0.327634,0.73612,2.27863,0.195938,1.29897,0.329148,0.156926,0.294076,0.327634,0.327634,0.327634,0.327634,0.329148,0.324213,0.324213,0.543311,0.543311,0.543311,0.543311,0.727187
-47.4277,0.809991,0.600448,3,7,0,0.39111,1.06247,4.90456,0.161946,2.47224,0.396778,0.135168,0.388211,0.39111,0.39111,0.39111,0.39111,0.396778,0.276671,0.276671,0.476796,0.476796,0.476796,0.476796,0.915604
-45.2027,0.972942,0.600448,3,7,0,0.44915,1.60703,1.22686,0.153382,2.35717,0.364332,0.0900467,0.317454,0.44915,0.44915,0.44915,0.44915,0.364332,0.264175,0.264175,0.458562,0.458562,0.458562,0.458562,0.905312
-45.2027,0.640805,0.600448,2,3,0,0.44915,1.60703,1.22686,0.153382,2.35717,0.364332,0.0900467,0.317454,0.44915,0.44915,0.44915,0.44915,0.364332,0.264175,0.264175,0.458562,0.458562,0.458562,0.458562,0.905312
-47.6948,0.855526,0.600448,2,3,0,0.372783,2.07541,2.09423,0.165127,1.81926,0.173557,0.0467861,0.326869,0.372783,0.372783,0.372783,0.372783,0.173557,0.281258,0.281258,0.483411,0.483411,0.483411,0.483411,0.837854
-49.2374,0.82274,0.600448,3,7,0,0.439384,1.08205,1.79687,0.130017,2.13872,0.307672,0.148907,0.366527,0.439384,0.439384,0.439384,0.439384,0.307672,0.228975,0.228975,0.40552,0.40552,0.40552,0.40552,0.882194
-46.8442,0.985664,0.600448,2,3,0,0.324496,1.39454,2.18821,0.146856,3.26619,0.361412,0.0804579,0.288114,0.324496,0.324496,0.324496,0.324496,0.361412,0.254509,0.254509,0.444243,0.444243,0.444243,0.444243,0.961849
-46.0511,0.881647,0.600448,3,5,0,0.385093,1.50995,1.93641,0.185323,3.24868,0.401688,0.0850748,0.329555,0.385093,0.385093,0.385093,0.385093,0.401688,0.309712,0.309712,0.523502,0.523502,0.523502,0.523502,0.961174
-46.7936,0.9862,0.600448,3,7,0,0.386983,1.58835,1.98001,0.178286,4.41052,0.479026,0.0790461,0.333553,0.386983,0.386983,0.386983,0.386983,0.479026,0.299928,0.299928,0.509899,0.509899,0.509899,0.509899,0.987851
-47.484,0.929021,0.600448,2,3,0,0.390663,1.10987,2.48645,0.166971,5.52827,0.429078,0.128763,0.358158,0.390663,0.390663,0.390663,0.390663,0.429078,0.283905,0.283905,0.487208,0.487208,0.487208,0.487208,0.996027
-46.314,0.984797,0.600448,2,3,0,0.383139,1.2076,1.99611,0.158887,5.34659,0.291945,0.114525,0.331085,0.383139,0.383139,0.383139,0.383139,0.291945,0.272233,0.272233,0.470355,0.470355,0.470355,0.470355,0.995236
-46.3161,0.793673,0.600448,3,7,0,0.337173,1.2277,2.34869,0.143836,2.87244,0.287366,0.0987802,0.304975,0.337173,0.337173,0.337173,0.337173,0.287366,0.249992,0.249992,0.437488,0.437488,0.437488,0.437488,0.943439
-45.1923,0.977504,0.600448,3,7,0,0.440325,2.023,1.36264,0.166446,3.23027,0.347802,0.0582368,0.327609,0.440325,0.440325,0.440325,0.440325,0.347802,0.283152,0.283152,0.486129,0.486129,0.486129,0.486129,0.960453
-47.6728,0.786868,0.600448,2,3,0,0.425699,2.27138,1.06437,0.181795,2.88214,0.510593,0.0439192,0.278856,0.425699,0.425699,0.425699,0.425699,0.510593,0.304824,0.304824,0.51673,0.51673,0.51673,0.51673,0.943985
-45.1953,1,0.600448,3,7,0,0.382293,1.73814,2.0129,0.150788,2.4322,0.475194,0.067225,0.331219,0.382293,0.382293,0.382293,0.382293,0.475194,0.260349,0.260349,0.452916,0.452916,0.452916,0.452916,0.912156
-46.0104,0.936135,0.600448,3,7,0,0.43533,1.80227,1.06365,0.155927,2.02838,0.195213,0.0717964,0.285058,0.43533,0.43533,0.43533,0.43533,0.195213,0.267912,0.267912,0.464047,0.464047,0.464047,0.464047,0.868452
-46.7615,0.899132,0.600448,3,7,0,0.433408,1.97123,3.72918,0.148226,4.04058,0.238731,0.0603673,0.423,0.433408,0.433408,0.433408,0.433408,0.238731,0.256548,0.256548,0.447279,0.447279,0.447279,0.447279,0.982413
-48.5228,0.905116,0.600448,3,7,0,0.383686,1.22444,3.33065,0.146213,6.01508,0.167539,0.112774,0.369961,0.383686,0.383686,0.383686,0.383686,0.167539,0.25355,0.25355,0.442813,0.442813,0.442813,0.442813,0.997558
-46.83,0.980781,0.600448,3,7,0,0.401537,2.0428,1.21694,0.175444,1.46692,0.443544,0.0520652,0.282628,0.401537,0.401537,0.401537,0.401537,0.443544,0.295937,0.295937,0.504295,0.504295,0.504295,0.504295,0.769365
-45.8906,0.984155,0.600448,3,7,0,0.428601,2.20671,1.15831,0.148742,2.55433,0.452501,0.0471728,0.294013,0.428601,0.428601,0.428601,0.428601,0.452501,0.257316,0.257316,0.44842,0.44842,0.44842,0.44842,0.922256
-47.2246,0.950853,0.600448,3,7,0,0.41254,2.3042,1.59667,0.132217,4.35402,0.414685,0.0411875,0.328972,0.41254,0.41254,0.41254,0.41254,0.414685,0.232359,0.232359,0.410727,0.410727,0.410727,0.410727,0.987145
-47.5175,0.950749,0.600448,3,7,0,0.346,0.962075,2.19435,0.191827,1.81342,0.24335,0.132206,0.307445,0.346,0.346,0.346,0.346,0.24335,0.318633,0.318633,0.535739,0.535739,0.535739,0.535739,0.836904
-47.9061,0.930997,0.600448,2,3,0,0.338053,1.04697,1.84644,0.189161,1.73952,0.250035,0.118656,0.284709,0.338053,0.338053,0.338053,0.338053,0.250035,0.31499,0.31499,0.530762,0.530762,0.530762,0.530762,0.824396
-47.0934,1,0.600448,2,3,0,0.358015,1.06272,2.46479,0.197105,1.85426,0.269416,0.1237,0.327574,0.358015,0.358015,0.358015,0.358015,0.269416,0.325787,0.325787,0.545437,0.545437,0.545437,0.545437,0.843432
-49.2653,0.77523,0.600448,3,7,0,0.331676,1.43658,2.12202,0.204252,1.28659,0.321553,0.0788528,0.291945,0.331676,0.331676,0.331676,0.331676,0.321553,0.335356,0.335356,0.558249,0.558249,0.558249,0.558249,0.723789
-47.0887,0.963536,0.600448,3,7,0,0.347049,1.78857,2.0667,0.1862,1.94004,0.50859,0.0580263,0.303112,0.347049,0.347049,0.347049,0.347049,0.50859,0.310921,0.310921,0.52517,0.52517,0.52517,0.52517,0.856302
-48.004,0.952105,0.600448,3,7,0,0.351904,1.4871,1.87586,0.185601,1.5343,0.628017,0.0795401,0.297984,0.351904,0.351904,0.351904,0.351904,0.628017,0.310095,0.310095,0.524031,0.524031,0.524031,0.524031,0.784394
-46.5302,0.887811,0.600448,3,7,0,0.341128,1.1703,2.96849,0.17793,3.21278,0.343811,0.105843,0.3236,0.341128,0.341128,0.341128,0.341128,0.343811,0.29943,0.29943,0.509201,0.509201,0.509201,0.509201,0.959755
-50.435,0.435128,0.600448,3,7,0,0.520974,2.21998,2.0569,0.122871,3.29121,0.231171,0.0565837,0.454367,0.520974,0.520974,0.520974,0.520974,0.231171,0.217876,0.217876,0.388283,0.388283,0.388283,0.388283,0.962791
-46.8283,1,0.600448,2,3,0,0.44363,2.16594,0.802883,0.175425,2.09501,0.305628,0.0508589,0.244868,0.44363,0.44363,0.44363,0.44363,0.305628,0.295911,0.295911,0.504259,0.504259,0.504259,0.504259,0.876931
-46.404,0.648299,0.600448,3,7,0,0.427935,1.90667,0.931003,0.170075,1.58196,0.297431,0.0635799,0.259261,0.427935,0.427935,0.427935,0.427935,0.297431,0.288336,0.288336,0.493535,0.493535,0.493535,0.493535,0.794428
-45.7906,0.961934,0.600448,3,7,0,0.411632,1.71982,3.14575,0.158066,4.20801,0.259849,0.0737229,0.393917,0.411632,0.411632,0.411632,0.411632,0.259849,0.271037,0.271037,0.468613,0.468613,0.468613,0.468613,0.985124
-49.2207,0.842889,0.600448,3,7,0,0.332722,0.392241,3.54064,0.179488,2.34764,0.366353,0.224767,0.323075,0.332722,0.332722,0.332722,0.332722,0.366353,0.301609,0.301609,0.51225,0.51225,0.51225,0.51225,0.904406
-50.8874,0.603292,0.600448,2,3,0,0.294007,0.443252,3.03484,0.17174,1.97652,0.256878,0.188736,0.27987,0.294007,0.294007,0.294007,0.294007,0.256878,0.290702,0.290702,0.496897,0.496897,0.496897,0.496897,0.861449
-47.4981,0.637712,0.600448,4,11,0,0.404646,2.68067,1.91791,0.139468,3.20111,0.262898,0.0277251,0.345198,0.404646,0.404646,0.404646,0.404646,0.262898,0.243412,0.243412,0.427574,0.427574,0.427574,0.427574,0.959283
-47.2511,0.943716,0.600448,4,11,0,0.350736,0.596092,1.92948,0.172985,2.52021,0.372083,0.193242,0.299801,0.350736,0.350736,0.350736,0.350736,0.372083,0.292466,0.292466,0.499396,0.499396,0.499396,0.499396,0.919557
-47.2227,0.906461,0.600448,4,11,0,0.452948,2.7714,2.3662,0.150372,2.896,0.357669,0.0283431,0.410445,0.452948,0.452948,0.452948,0.452948,0.357669,0.259733,0.259733,0.452004,0.452004,0.452004,0.452004,0.944756
-47.3024,0.989446,0.600448,1,1,0,0.458102,2.84848,2.01228,0.150851,3.21006,0.343158,0.0265389,0.396861,0.458102,0.458102,0.458102,0.458102,0.343158,0.260442,0.260442,0.453054,0.453054,0.453054,0.453054,0.959646
-45.8024,0.997543,0.600448,3,7,0,0.374569,0.855364,1.70743,0.161835,2.73865,0.306128,0.15924,0.306648,0.374569,0.374569,0.374569,0.374569,0.306128,0.276511,0.276511,0.476564,0.476564,0.476564,0.476564,0.935342
-46.6369,0.901539,0.600448,2,3,0,0.375836,0.811522,1.42139,0.15223,2.11911,0.338241,0.16694,0.285118,0.375836,0.375836,0.375836,0.375836,0.338241,0.262478,0.262478,0.456062,0.456062,0.456062,0.456062,0.879861
-49.4119,0.660417,0.600448,2,3,0,0.398347,1.00172,1.67077,0.191138,1.92113,0.109177,0.146293,0.323417,0.398347,0.398347,0.398347,0.398347,0.109177,0.317693,0.317693,0.534457,0.534457,0.534457,0.534457,0.853559
-46.5207,0.923433,0.600448,3,7,0,0.40531,1.4004,2.17407,0.182515,4.33023,0.33839,0.0999087,0.359221,0.40531,0.40531,0.40531,0.40531,0.33839,0.305824,0.305824,0.51812,0.51812,0.51812,0.51812,0.986835
-46.0031,0.93838,0.600448,3,7,0,0.353458,0.975097,1.88681,0.142421,2.49883,0.356554,0.133309,0.29989,0.353458,0.353458,0.353458,0.353458,0.356554,0.247867,0.247867,0.434296,0.434296,0.434296,0.434296,0.917819
-48.4687,0.750813,0.600448,2,3,0,0.370868,0.862921,1.32896,0.133057,2.0881,0.230695,0.15648,0.272679,0.370868,0.370868,0.370868,0.370868,0.230695,0.233649,0.233649,0.412705,0.412705,0.412705,0.412705,0.876078
-46.7519,0.96808,0.600448,3,7,0,0.457315,1.29019,1.39355,0.159689,3.16856,0.171223,0.125862,0.343813,0.457315,0.457315,0.457315,0.457315,0.171223,0.2734,0.2734,0.472052,0.472052,0.472052,0.472052,0.957936
-46.6951,0.916975,0.600448,3,7,0,0.330678,0.871954,2.68812,0.177653,2.48357,0.380791,0.138267,0.308189,0.330678,0.330678,0.330678,0.330678,0.380791,0.299042,0.299042,0.508657,0.508657,0.508657,0.508657,0.916555
-45.2846,0.969735,0.600448,3,7,0,0.459086,2.09289,1.35888,0.147036,2.83863,0.275329,0.0566192,0.341124,0.459086,0.459086,0.459086,0.459086,0.275329,0.254778,0.254778,0.444644,0.444644,0.444644,0.444644,0.941494
