# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454467434
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.450852
# Diagonal elements of inverse mass matrix:
# 0.048736, 0.139795, 0.323374, 0.0188067, 0.106381, 0.255538
-45.439,0.982492,0.450852,3,7,0,0.379297,1.45235,2.24649,0.145511,4.35169,0.355479,0.088763,0.339179,0.379297,0.379297,0.379297,0.379297,0.355479,0.252501,0.252501,0.441246,0.441246,0.441246,0.441246,0.987115
-45.4622,0.96373,0.450852,2,3,0,0.369217,1.54026,2.07963,0.152517,4.09798,0.303332,0.0791329,0.323074,0.369217,0.369217,0.369217,0.369217,0.303332,0.262902,0.262902,0.456686,0.456686,0.456686,0.456686,0.983394
-45.7545,0.89918,0.450852,3,7,0,0.426025,1.42527,0.983664,0.158809,2.0128,0.386999,0.102435,0.266718,0.426025,0.426025,0.426025,0.426025,0.386999,0.272119,0.272119,0.470189,0.470189,0.470189,0.470189,0.866386
-45.8974,0.967435,0.450852,3,7,0,0.349678,1.08048,1.82864,0.154012,1.99646,0.420992,0.118692,0.293509,0.349678,0.349678,0.349678,0.349678,0.420992,0.265102,0.265102,0.459925,0.459925,0.459925,0.459925,0.864185
-45.3254,0.988422,0.450852,3,7,0,0.393021,1.59529,3.19457,0.159998,3.17352,0.233346,0.0797243,0.376914,0.393021,0.393021,0.393021,0.393021,0.233346,0.273848,0.273848,0.472704,0.472704,0.472704,0.472704,0.958144
-45.8934,0.953214,0.450852,3,7,0,0.391671,1.6588,1.25956,0.152118,4.20269,0.419376,0.0745611,0.280522,0.391671,0.391671,0.391671,0.391671,0.419376,0.262313,0.262313,0.455817,0.455817,0.455817,0.455817,0.985045
-46.7963,0.993521,0.450852,3,7,0,0.474256,2.07878,1.33819,0.141702,3.84959,0.461119,0.0593211,0.349849,0.474256,0.474256,0.474256,0.474256,0.461119,0.246785,0.246785,0.432667,0.432667,0.432667,0.432667,0.978712
-48.2251,0.798847,0.450852,3,7,0,0.448166,2.5793,0.944118,0.135805,3.0956,0.516299,0.033983,0.273819,0.448166,0.448166,0.448166,0.448166,0.516299,0.237848,0.237848,0.419124,0.419124,0.419124,0.419124,0.954752
-46.8111,0.980972,0.450852,3,7,0,0.464609,2.07886,1.66321,0.159816,5.38128,0.33209,0.0581101,0.376552,0.464609,0.464609,0.464609,0.464609,0.33209,0.273583,0.273583,0.472318,0.472318,0.472318,0.472318,0.995398
-51.5877,0.737507,0.450852,2,3,0,0.417858,1.95849,1.29213,0.121742,8.78855,0.244924,0.058948,0.303079,0.417858,0.417858,0.417858,0.417858,0.244924,0.216108,0.216108,0.385514,0.385514,0.385514,0.385514,0.999848
-47.4307,0.987606,0.450852,3,7,0,0.450748,1.87989,1.87847,0.170196,1.32707,0.244803,0.0687872,0.381863,0.450748,0.450748,0.450748,0.450748,0.244803,0.288508,0.288508,0.49378,0.49378,0.49378,0.49378,0.734747
-46.7061,0.98083,0.450852,3,7,0,0.396607,1.03794,2.3696,0.141106,3.80184,0.399876,0.140472,0.359517,0.396607,0.396607,0.396607,0.396607,0.399876,0.245887,0.245887,0.431313,0.431313,0.431313,0.431313,0.97767
-49.7994,0.811505,0.450852,3,7,0,0.477385,2.75882,2.86404,0.190296,3.62957,0.321163,0.0302502,0.450156,0.477385,0.477385,0.477385,0.477385,0.321163,0.316544,0.316544,0.532887,0.532887,0.532887,0.532887,0.973472
-50.2263,1,0.450852,3,7,0,0.340366,1.03307,1.79367,0.14895,1.19967,0.274145,0.12114,0.283746,0.340366,0.340366,0.340366,0.340366,0.274145,0.257625,0.257625,0.448879,0.448879,0.448879,0.448879,0.698705
-47.5198,0.966238,0.450852,2,3,0,0.392278,1.17682,0.985164,0.159006,1.52399,0.261593,0.120923,0.24581,0.392278,0.392278,0.392278,0.392278,0.261593,0.272407,0.272407,0.470608,0.470608,0.470608,0.470608,0.78216
-46.4976,0.900956,0.450852,2,3,0,0.416638,1.14805,1.26476,0.178443,1.981,0.425448,0.13218,0.299018,0.416638,0.416638,0.416638,0.416638,0.425448,0.300147,0.300147,0.510206,0.510206,0.510206,0.510206,0.862068
-45.8934,0.990017,0.450852,3,7,0,0.377926,1.2599,1.40473,0.175943,2.1585,0.245967,0.10721,0.28517,0.377926,0.377926,0.377926,0.377926,0.245967,0.29664,0.29664,0.505285,0.505285,0.505285,0.505285,0.884502
-47.299,0.993511,0.450852,4,15,0,0.462341,2.39786,1.39785,0.160454,1.74581,0.497335,0.0420324,0.348083,0.462341,0.462341,0.462341,0.462341,0.497335,0.274509,0.274509,0.473663,0.473663,0.473663,0.473663,0.825497
-45.6794,1,0.450852,3,7,0,0.429763,1.55977,0.94415,0.150919,2.51761,0.24886,0.0903293,0.262581,0.429763,0.429763,0.429763,0.429763,0.24886,0.260542,0.260542,0.453202,0.453202,0.453202,0.453202,0.919348
-46.9436,0.940896,0.450852,3,7,0,0.517076,2.07655,1.17464,0.143959,4.02931,0.300585,0.0648218,0.357335,0.517076,0.517076,0.517076,0.517076,0.300585,0.250177,0.250177,0.437765,0.437765,0.437765,0.437765,0.982213
-47.8518,0.822205,0.450852,4,15,0,0.440983,2.10872,0.765622,0.148798,1.60238,0.424133,0.0535322,0.235906,0.440983,0.440983,0.440983,0.440983,0.424133,0.257399,0.257399,0.448544,0.448544,0.448544,0.448544,0.798584
-47.7501,0.988809,0.450852,3,7,0,0.432691,2.30399,0.782067,0.144935,1.89979,0.418297,0.0432086,0.234753,0.432691,0.432691,0.432691,0.432691,0.418297,0.251639,0.251639,0.439955,0.439955,0.439955,0.439955,0.8504
-49.8912,0.926101,0.450852,3,7,0,0.449483,1.83079,1.06288,0.175829,2.02918,0.774018,0.0720464,0.294205,0.449483,0.449483,0.449483,0.449483,0.774018,0.296479,0.296479,0.505059,0.505059,0.505059,0.505059,0.868557
-46.2401,1,0.450852,3,7,0,0.349404,1.0902,2.37351,0.144316,3.96795,0.282014,0.117452,0.316856,0.349404,0.349404,0.349404,0.349404,0.282014,0.250711,0.250711,0.438567,0.438567,0.438567,0.438567,0.981088
-47.3182,0.959267,0.450852,3,7,0,0.446066,2.40126,3.81827,0.148825,2.46321,0.326319,0.0404151,0.436267,0.446066,0.446066,0.446066,0.446066,0.326319,0.257438,0.257438,0.448602,0.448602,0.448602,0.448602,0.914839
-47.5148,0.894322,0.450852,3,7,0,0.447607,1.45585,3.15082,0.179847,1.76861,0.320572,0.104383,0.428442,0.447607,0.447607,0.447607,0.447607,0.320572,0.30211,0.30211,0.51295,0.51295,0.51295,0.51295,0.829431
-48.0495,0.918057,0.450852,3,7,0,0.378425,2.3359,1.81014,0.156345,4.70608,0.251416,0.0366025,0.316503,0.378425,0.378425,0.378425,0.378425,0.251416,0.268523,0.268523,0.464942,0.464942,0.464942,0.464942,0.99096
-47.7417,1,0.450852,2,3,0,0.404268,2.55599,1.86479,0.163281,4.39842,0.251134,0.0313774,0.341635,0.404268,0.404268,0.404268,0.404268,0.251134,0.2786,0.2786,0.479582,0.479582,0.479582,0.479582,0.987703
-46.0957,0.984806,0.450852,3,7,0,0.381011,1.21136,1.39802,0.151808,2.44895,0.198994,0.113462,0.286868,0.381011,0.381011,0.381011,0.381011,0.198994,0.261856,0.261856,0.455144,0.455144,0.455144,0.455144,0.913616
-45.685,0.959693,0.450852,3,7,0,0.428385,1.56854,2.32565,0.177788,2.97516,0.37555,0.0892536,0.386523,0.428385,0.428385,0.428385,0.428385,0.37555,0.29923,0.29923,0.508922,0.508922,0.508922,0.508922,0.948961
-46.4174,0.983531,0.450852,3,7,0,0.443076,1.64299,2.2452,0.188586,2.84903,0.329291,0.0856909,0.396151,0.443076,0.443076,0.443076,0.443076,0.329291,0.314203,0.314203,0.529682,0.529682,0.529682,0.529682,0.942099
-47.6308,0.759577,0.450852,2,3,0,0.370329,1.1367,2.35446,0.191716,3.9043,0.426352,0.11883,0.335169,0.370329,0.370329,0.370329,0.370329,0.426352,0.318482,0.318482,0.535533,0.535533,0.535533,0.535533,0.979845
-46.3044,0.993662,0.450852,3,7,0,0.358058,1.72547,3.34298,0.155503,3.81593,0.472611,0.0637664,0.345407,0.358058,0.358058,0.358058,0.358058,0.472611,0.267291,0.267291,0.463137,0.463137,0.463137,0.463137,0.977983
-50.3817,0.686415,0.450852,2,3,0,0.292808,1.43047,2.74554,0.175291,4.2125,0.487159,0.070039,0.274006,0.292808,0.292808,0.292808,0.292808,0.487159,0.295721,0.295721,0.503991,0.503991,0.503991,0.503991,0.985191
-47.4064,1,0.450852,2,3,0,0.354891,1.52276,3.29049,0.144339,4.92282,0.527115,0.077405,0.341677,0.354891,0.354891,0.354891,0.354891,0.527115,0.250746,0.250746,0.438618,0.438618,0.438618,0.438618,0.992721
-48.2517,0.969252,0.450852,3,7,0,0.398273,1.89497,2.12927,0.169899,2.87394,0.725834,0.0598697,0.350909,0.398273,0.398273,0.398273,0.398273,0.725834,0.288086,0.288086,0.493179,0.493179,0.493179,0.493179,0.943524
-48.3038,0.958296,0.450852,3,7,0,0.335757,1.35612,1.69845,0.15096,1.4065,0.477543,0.0865111,0.274325,0.335757,0.335757,0.335757,0.335757,0.477543,0.260603,0.260603,0.453292,0.453292,0.453292,0.453292,0.755002
-48.0925,0.985452,0.450852,3,7,0,0.413412,1.85928,1.69874,0.20871,2.01028,0.488067,0.0644033,0.337793,0.413412,0.413412,0.413412,0.413412,0.488067,0.341256,0.341256,0.566056,0.566056,0.566056,0.566056,0.866049
-48.2286,0.976214,0.450852,3,7,0,0.340245,1.29618,2.49279,0.136701,1.60168,0.418678,0.0930824,0.312113,0.340245,0.340245,0.340245,0.340245,0.418678,0.239212,0.239212,0.421202,0.421202,0.421202,0.421202,0.798443
-46.7225,0.948306,0.450852,3,7,0,0.37654,1.25022,1.99096,0.197049,2.2177,0.431232,0.107857,0.325118,0.37654,0.37654,0.37654,0.37654,0.431232,0.325712,0.325712,0.545335,0.545335,0.545335,0.545335,0.891141
-47.3399,0.999321,0.450852,3,7,0,0.495553,2.41543,1.06468,0.146292,1.76332,0.290551,0.0442671,0.324667,0.495553,0.495553,0.495553,0.495553,0.290551,0.253668,0.253668,0.442988,0.442988,0.442988,0.442988,0.828525
-46.7323,0.841305,0.450852,3,7,0,0.498888,1.72333,0.895966,0.155073,2.7727,0.449068,0.0890373,0.295236,0.498888,0.498888,0.498888,0.498888,0.449068,0.26666,0.26666,0.462213,0.462213,0.462213,0.462213,0.937507
-47.276,0.938098,0.450852,3,7,0,0.421846,1.5944,0.687828,0.162871,2.41805,0.453921,0.0856473,0.209798,0.421846,0.421846,0.421846,0.421846,0.453921,0.278009,0.278009,0.478729,0.478729,0.478729,0.478729,0.910905
-44.7457,0.999557,0.450852,3,7,0,0.424278,1.95505,2.13408,0.159799,2.48976,0.336986,0.0600596,0.374063,0.424278,0.424278,0.424278,0.424278,0.336986,0.273559,0.273559,0.472284,0.472284,0.472284,0.472284,0.917071
-45.955,0.955634,0.450852,3,7,0,0.359827,1.43063,3.78285,0.145914,3.62532,0.344616,0.0860557,0.351638,0.359827,0.359827,0.359827,0.359827,0.344616,0.253103,0.253103,0.442144,0.442144,0.442144,0.442144,0.973359
-47.8937,0.883026,0.450852,4,11,0,0.561199,1.76845,0.873136,0.160076,3.24491,0.262999,0.0957394,0.32682,0.561199,0.561199,0.561199,0.561199,0.262999,0.273961,0.273961,0.472868,0.472868,0.472868,0.472868,0.961028
-48.4711,0.97638,0.450852,3,7,0,0.605842,2.46849,0.705076,0.163192,3.27731,0.315359,0.0513224,0.306513,0.605842,0.605842,0.605842,0.605842,0.315359,0.278472,0.278472,0.479397,0.479397,0.479397,0.479397,0.962271
-48.7831,0.989748,0.450852,2,3,0,0.613609,2.48589,0.742819,0.166775,3.15557,0.344894,0.0510837,0.321672,0.613609,0.613609,0.613609,0.613609,0.344894,0.283623,0.283623,0.486805,0.486805,0.486805,0.486805,0.957386
-46.7153,0.967363,0.450852,3,7,0,0.452383,1.99727,0.814287,0.142096,1.99584,0.351758,0.0613905,0.251998,0.452383,0.452383,0.452383,0.452383,0.351758,0.247378,0.247378,0.43356,0.43356,0.43356,0.43356,0.864101
-47.2155,0.914905,0.450852,2,3,0,0.417914,2.24478,1.45204,0.137469,1.76744,0.298687,0.0442785,0.320083,0.417914,0.417914,0.417914,0.417914,0.298687,0.240381,0.240381,0.42298,0.42298,0.42298,0.42298,0.829231
-45.8914,0.957865,0.450852,3,7,0,0.390609,0.93961,1.75217,0.174774,2.58941,0.305065,0.152642,0.322878,0.390609,0.390609,0.390609,0.390609,0.305065,0.294994,0.294994,0.502966,0.502966,0.502966,0.502966,0.924936
-48.3663,0.961593,0.450852,3,7,0,0.356002,0.675072,3.41604,0.135861,3.72124,0.383822,0.181247,0.34431,0.356002,0.356002,0.356002,0.356002,0.383822,0.237933,0.237933,0.419255,0.419255,0.419255,0.419255,0.975796
-48.2044,0.97555,0.450852,3,7,0,0.341114,0.699961,1.95702,0.194258,1.6716,0.3238,0.169399,0.292922,0.341114,0.341114,0.341114,0.341114,0.3238,0.321937,0.321937,0.540231,0.540231,0.540231,0.540231,0.812053
-48.7381,0.986367,0.450852,2,3,0,0.344249,0.642434,3.12783,0.178991,1.41415,0.310172,0.181079,0.329166,0.344249,0.344249,0.344249,0.344249,0.310172,0.300914,0.300914,0.511279,0.511279,0.511279,0.511279,0.756868
-46.5649,0.910884,0.450852,3,7,0,0.397384,1.57266,1.91294,0.187973,2.67375,0.193114,0.0824545,0.338712,0.397384,0.397384,0.397384,0.397384,0.193114,0.313361,0.313361,0.528527,0.528527,0.528527,0.528527,0.931007
-47.763,0.917129,0.450852,3,7,0,0.394543,2.00522,5.00872,0.173974,1.68286,0.418578,0.0531178,0.391908,0.394543,0.394543,0.394543,0.394543,0.418578,0.293864,0.293864,0.501372,0.501372,0.501372,0.501372,0.814159
-48.7633,0.958554,0.450852,3,7,0,0.425721,0.934467,1.07348,0.139136,4.0567,0.454005,0.167221,0.280203,0.425721,0.425721,0.425721,0.425721,0.454005,0.242909,0.242909,0.426814,0.426814,0.426814,0.426814,0.982694
-47.0065,0.998528,0.450852,3,7,0,0.421343,1.97038,4.70735,0.160047,3.50984,0.231986,0.0587366,0.417539,0.421343,0.421343,0.421343,0.421343,0.231986,0.273919,0.273919,0.472807,0.472807,0.472807,0.472807,0.970098
-46.7514,0.929584,0.450852,3,7,0,0.367442,1.10238,1.04257,0.162168,2.69214,0.450487,0.122021,0.237901,0.367442,0.367442,0.367442,0.367442,0.450487,0.276993,0.276993,0.47726,0.47726,0.47726,0.47726,0.932264
-46.5122,1,0.450852,3,7,0,0.436397,2.56297,2.49415,0.151001,2.67097,0.256955,0.0336356,0.400365,0.436397,0.436397,0.436397,0.436397,0.256955,0.260663,0.260663,0.453381,0.453381,0.453381,0.453381,0.930815
-46.2029,0.88861,0.450852,3,7,0,0.411985,2.43478,2.0787,0.167851,2.84153,0.427869,0.0360969,0.360449,0.411985,0.411985,0.411985,0.411985,0.427869,0.285164,0.285164,0.48901,0.48901,0.48901,0.48901,0.941664
-45.4163,0.999866,0.450852,3,7,0,0.384919,1.23308,2.33413,0.157732,2.89866,0.465942,0.112162,0.347622,0.384919,0.384919,0.384919,0.384919,0.465942,0.27055,0.27055,0.467902,0.467902,0.467902,0.467902,0.944903
-46.8326,0.943102,0.450852,3,7,0,0.388654,1.08218,2.45458,0.156276,3.45787,0.527521,0.131697,0.355269,0.388654,0.388654,0.388654,0.388654,0.527521,0.268423,0.268423,0.464795,0.464795,0.464795,0.464795,0.968503
-46.3144,0.98645,0.450852,3,7,0,0.394387,1.19751,3.00312,0.148333,3.25136,0.455303,0.119083,0.374813,0.394387,0.394387,0.394387,0.394387,0.455303,0.256708,0.256708,0.447516,0.447516,0.447516,0.447516,0.961278
-47.7651,0.894479,0.450852,2,3,0,0.361514,2.41194,1.52473,0.144383,3.00095,0.411087,0.0324067,0.282819,0.361514,0.361514,0.361514,0.361514,0.411087,0.250812,0.250812,0.438717,0.438717,0.438717,0.438717,0.95026
-48.331,0.859943,0.450852,2,3,0,0.40615,1.91043,0.710805,0.137077,2.47808,0.465342,0.0601171,0.206629,0.40615,0.40615,0.40615,0.40615,0.465342,0.239785,0.239785,0.422073,0.422073,0.422073,0.422073,0.916096
-45.6821,0.935808,0.450852,3,7,0,0.439725,1.68084,0.918404,0.153646,3.32997,0.279393,0.0818843,0.264206,0.439725,0.439725,0.439725,0.439725,0.279393,0.264563,0.264563,0.459133,0.459133,0.459133,0.459133,0.964206
-47.6087,0.878328,0.450852,3,7,0,0.357493,1.20863,5.91564,0.166931,2.52369,0.444388,0.10675,0.356529,0.357493,0.357493,0.357493,0.357493,0.444388,0.283847,0.283847,0.487125,0.487125,0.487125,0.487125,0.919837
-47.4941,0.959067,0.450852,2,3,0,0.356416,1.38458,6.11956,0.155154,2.31799,0.403434,0.089257,0.355632,0.356416,0.356416,0.356416,0.356416,0.403434,0.266779,0.266779,0.462387,0.462387,0.462387,0.462387,0.901529
-47.4205,0.993382,0.450852,3,7,0,0.347926,1.33213,1.47244,0.140233,3.47474,0.598244,0.0918228,0.268124,0.347926,0.347926,0.347926,0.347926,0.598244,0.244568,0.244568,0.429322,0.429322,0.429322,0.429322,0.96903
-47.676,0.914691,0.450852,3,7,0,0.47905,1.784,2.70568,0.178466,2.06044,0.191016,0.0804632,0.447037,0.47905,0.47905,0.47905,0.47905,0.191016,0.300181,0.300181,0.510253,0.510253,0.510253,0.510253,0.872602
-45.7099,1,0.450852,3,7,0,0.350096,1.11806,2.13086,0.150846,2.21307,0.44425,0.114451,0.308527,0.350096,0.350096,0.350096,0.350096,0.44425,0.260434,0.260434,0.453042,0.453042,0.453042,0.453042,0.890636
-45.5154,0.822106,0.450852,3,7,0,0.453427,2.04645,1.21095,0.172162,3.01028,0.288206,0.0585793,0.318345,0.453427,0.453427,0.453427,0.453427,0.288206,0.2913,0.2913,0.497745,0.497745,0.497745,0.497745,0.950722
-46.7525,0.742792,0.450852,3,7,0,0.408493,1.53255,3.25726,0.141194,2.78848,0.479688,0.0882281,0.392768,0.408493,0.408493,0.408493,0.408493,0.479688,0.24602,0.24602,0.431514,0.431514,0.431514,0.431514,0.938485
-49.7047,0.951392,0.450852,3,7,0,0.312589,1.87303,1.95169,0.136267,3.61053,0.634449,0.0480319,0.268191,0.312589,0.312589,0.312589,0.312589,0.634449,0.238553,0.238553,0.420198,0.420198,0.420198,0.420198,0.972962
-49.0051,0.902218,0.450852,3,7,0,0.358351,1.10418,1.05067,0.176948,3.05634,0.628994,0.118787,0.233035,0.358351,0.358351,0.358351,0.358351,0.628994,0.298052,0.298052,0.507269,0.507269,0.507269,0.507269,0.95294
-48.317,0.953898,0.450852,3,7,0,0.385519,1.38732,1.548,0.185584,2.42782,0.685045,0.0962813,0.30353,0.385519,0.385519,0.385519,0.385519,0.685045,0.310072,0.310072,0.524,0.524,0.524,0.524,0.911771
-44.9866,0.998763,0.450852,3,7,0,0.375358,1.69171,1.96627,0.148605,3.34969,0.362728,0.0691428,0.322816,0.375358,0.375358,0.375358,0.375358,0.362728,0.257112,0.257112,0.448117,0.448117,0.448117,0.448117,0.964905
-45.3553,0.904569,0.450852,2,3,0,0.392967,1.44795,2.25695,0.148093,3.7977,0.430018,0.0923673,0.351835,0.392967,0.392967,0.392967,0.392967,0.430018,0.256351,0.256351,0.446987,0.446987,0.446987,0.446987,0.977578
-46.2516,0.846178,0.450852,3,7,0,0.409199,1.79254,2.24472,0.145097,4.3981,0.479472,0.0681463,0.365841,0.409199,0.409199,0.409199,0.409199,0.479472,0.251881,0.251881,0.440318,0.440318,0.440318,0.440318,0.987699
-46.5513,0.861811,0.450852,2,3,0,0.393982,1.77184,1.13303,0.146455,4.60146,0.33966,0.066985,0.267097,0.393982,0.393982,0.393982,0.393982,0.33966,0.253911,0.253911,0.443351,0.443351,0.443351,0.443351,0.989963
-46.3931,0.941877,0.450852,2,3,0,0.398611,1.22439,2.31039,0.132666,3.89154,0.291269,0.117166,0.35906,0.398611,0.398611,0.398611,0.398611,0.291269,0.233048,0.233048,0.411785,0.411785,0.411785,0.411785,0.979586
-47.5669,0.971052,0.450852,3,7,0,0.385026,1.33822,1.92746,0.190088,1.72274,0.581713,0.100997,0.328998,0.385026,0.385026,0.385026,0.385026,0.581713,0.316259,0.316259,0.532499,0.532499,0.532499,0.532499,0.821424
-46.5119,0.988112,0.450852,4,15,0,0.394442,1.20408,1.92093,0.152089,4.38354,0.491614,0.11832,0.336668,0.394442,0.394442,0.394442,0.394442,0.491614,0.26227,0.26227,0.455755,0.455755,0.455755,0.455755,0.987519
-49.0462,0.911811,0.450852,3,7,0,0.33221,1.3571,3.55012,0.136433,4.98103,0.242257,0.085513,0.322669,0.33221,0.33221,0.33221,0.33221,0.242257,0.238805,0.238805,0.420582,0.420582,0.420582,0.420582,0.993133
-47.497,1,0.450852,3,7,0,0.34773,1.16748,3.48162,0.143138,4.8345,0.247935,0.108196,0.337034,0.34773,0.34773,0.34773,0.34773,0.247935,0.248945,0.248945,0.435916,0.435916,0.435916,0.435916,0.992049
-47.3729,0.967307,0.450852,3,7,0,0.442434,1.65836,0.973808,0.176726,1.56761,0.519353,0.084262,0.275352,0.442434,0.442434,0.442434,0.442434,0.519353,0.297741,0.297741,0.506832,0.506832,0.506832,0.506832,0.791456
-48.8478,0.82421,0.450852,3,7,0,0.420487,1.72892,0.596316,0.17607,1.59287,0.335629,0.074626,0.188867,0.420487,0.420487,0.420487,0.420487,0.335629,0.296819,0.296819,0.505536,0.505536,0.505536,0.505536,0.79666
-48.6697,1,0.450852,2,3,0,0.483682,1.67612,1.53808,0.185139,1.30579,0.224615,0.0904964,0.37979,0.483682,0.483682,0.483682,0.483682,0.224615,0.309458,0.309458,0.523152,0.523152,0.523152,0.523152,0.729042
-49.0494,0.88346,0.450852,2,3,0,0.500648,1.96882,0.967445,0.203832,1.5798,0.177214,0.0699013,0.310376,0.500648,0.500648,0.500648,0.500648,0.177214,0.334798,0.334798,0.557506,0.557506,0.557506,0.557506,0.793984
-46.0702,0.842278,0.450852,3,7,0,0.406891,2.10295,2.41451,0.166973,2.37325,0.514347,0.0496797,0.37051,0.406891,0.406891,0.406891,0.406891,0.514347,0.283908,0.283908,0.487212,0.487212,0.487212,0.487212,0.906822
-46.8536,0.873966,0.450852,3,7,0,0.345067,2.09134,2.34399,0.146114,2.72167,0.434951,0.0426232,0.31196,0.345067,0.345067,0.345067,0.345067,0.434951,0.253402,0.253402,0.442591,0.442591,0.442591,0.442591,0.934235
-47.6912,0.895401,0.450852,3,7,0,0.421965,1.20121,2.27426,0.166836,5.16608,0.428866,0.12694,0.378556,0.421965,0.421965,0.421965,0.421965,0.428866,0.283712,0.283712,0.486931,0.486931,0.486931,0.486931,0.994293
-47.5076,0.991249,0.450852,3,7,0,0.435644,2.32632,1.39644,0.158902,5.20009,0.216636,0.0425425,0.327832,0.435644,0.435644,0.435644,0.435644,0.216636,0.272255,0.272255,0.470388,0.470388,0.470388,0.470388,0.994484
-47.6414,0.957421,0.450852,3,7,0,0.416913,1.31336,2.36262,0.139308,6.11189,0.270027,0.112114,0.377651,0.416913,0.416913,0.416913,0.416913,0.270027,0.243169,0.243169,0.427207,0.427207,0.427207,0.427207,0.997784
-49.652,0.881949,0.450852,2,3,0,0.444321,1.30006,2.59048,0.136803,6.75959,0.30141,0.121085,0.411004,0.444321,0.444321,0.444321,0.444321,0.30141,0.239368,0.239368,0.421439,0.421439,0.421439,0.421439,0.99884
-48.4409,0.97645,0.450852,3,7,0,0.416853,1.83345,2.61648,0.174043,4.70464,0.133649,0.0666387,0.386398,0.416853,0.416853,0.416853,0.416853,0.133649,0.293962,0.293962,0.50151,0.50151,0.50151,0.50151,0.990947
-45.0927,0.986375,0.450852,3,7,0,0.385938,1.16754,2.38896,0.156083,3.34863,0.274486,0.120078,0.350538,0.385938,0.385938,0.385938,0.385938,0.274486,0.268139,0.268139,0.46438,0.46438,0.46438,0.46438,0.964868
-48.105,0.658344,0.450852,3,7,0,0.351728,1.20572,2.64071,0.17668,2.51946,0.691634,0.105335,0.326646,0.351728,0.351728,0.351728,0.351728,0.691634,0.297676,0.297676,0.506741,0.506741,0.506741,0.506741,0.919497
-48.6152,0.869526,0.450852,3,7,0,0.330339,1.24259,3.55138,0.123428,2.64216,0.393004,0.0953475,0.320863,0.330339,0.330339,0.330339,0.330339,0.393004,0.218747,0.218747,0.389644,0.389644,0.389644,0.389644,0.928793
-48.7592,0.971871,0.450852,3,7,0,0.345288,0.899043,2.99199,0.121491,3.21079,0.404938,0.140518,0.327959,0.345288,0.345288,0.345288,0.345288,0.404938,0.215714,0.215714,0.384896,0.384896,0.384896,0.384896,0.959675
-46.6104,0.971749,0.450852,3,7,0,0.3518,1.22324,2.21072,0.130314,3.41163,0.315779,0.103526,0.313235,0.3518,0.3518,0.3518,0.3518,0.315779,0.229432,0.229432,0.406225,0.406225,0.406225,0.406225,0.967013
-47.6219,0.938259,0.450852,3,7,0,0.455573,1.8603,1.17154,0.178168,5.44614,0.347312,0.070899,0.314395,0.455573,0.455573,0.455573,0.455573,0.347312,0.299763,0.299763,0.509668,0.509668,0.509668,0.509668,0.995687
-47.0698,0.84988,0.450852,3,7,0,0.436242,1.8943,1.49797,0.124464,2.5603,0.330682,0.0656213,0.338706,0.436242,0.436242,0.436242,0.436242,0.330682,0.220364,0.220364,0.392167,0.392167,0.392167,0.392167,0.922718
-47.462,0.968517,0.450852,2,3,0,0.453898,2.22327,1.77529,0.124957,3.33269,0.302656,0.0491367,0.376992,0.453898,0.453898,0.453898,0.453898,0.302656,0.221133,0.221133,0.393366,0.393366,0.393366,0.393366,0.964303
-46.6538,0.972395,0.450852,3,7,0,0.479053,2.35621,1.39249,0.157315,4.50736,0.269998,0.0454042,0.36003,0.479053,0.479053,0.479053,0.479053,0.269998,0.269941,0.269941,0.467014,0.467014,0.467014,0.467014,0.988973
-45.7934,0.993493,0.450852,3,7,0,0.464436,1.78208,1.86925,0.169132,3.48357,0.266283,0.0781587,0.392802,0.464436,0.464436,0.464436,0.464436,0.266283,0.286994,0.286994,0.491622,0.491622,0.491622,0.491622,0.969302
-47.2138,0.958073,0.450852,3,7,0,0.454465,1.83811,1.71963,0.143231,5.85098,0.361825,0.0723137,0.373056,0.454465,0.454465,0.454465,0.454465,0.361825,0.249084,0.249084,0.436125,0.436125,0.436125,0.436125,0.997123
-45.8832,0.809137,0.450852,3,7,0,0.455678,1.64689,1.27016,0.170858,3.56376,0.390789,0.0877854,0.32773,0.455678,0.455678,0.455678,0.455678,0.390789,0.289451,0.289451,0.495119,0.495119,0.495119,0.495119,0.971668
