"","beta","r","logm1","logm2","sensrate","prop"
"842",0.360502,0.593469,1.52276,2.94551,0.148414,0.992713
"843",0.3303,0.674324,1.02984,2.03377,0.169084,0.989342
"844",0.382445,0.233998,1.01573,3.08135,0.137136,0.894803
"845",0.452888,0.34031,2.08496,1.88102,0.161798,0.896415
"846",0.393228,0.188302,1.92705,2.41205,0.151023,0.901831
"847",0.457027,0.310388,1.89615,1.88348,0.127946,0.988439
"848",0.399213,0.117895,1.39307,1.44197,0.156233,0.832675
"849",0.485488,0.485417,1.64008,0.562841,0.174676,0.990904
"850",0.387647,0.260291,1.94148,2.81837,0.173089,0.998244
"851",0.426086,0.502392,1.68939,3.3362,0.171896,0.992271
"852",0.428907,0.181213,2.27916,0.736067,0.140184,0.853456
"853",0.482838,0.184492,1.95321,1.4348,0.162599,0.938678
"854",0.473079,0.403756,2.34457,1.63149,0.157301,0.990718
"855",0.431349,0.276281,1.44642,1.18548,0.162484,0.815782
"856",0.427281,0.263796,1.61169,1.79136,0.161218,0.813689
"857",0.402159,0.366978,1.70976,1.46639,0.181725,0.930946
"858",0.33292,0.476363,1.35628,2.28478,0.151797,0.955375
"859",0.397203,0.143205,0.853042,1.80874,0.157045,0.992634
"860",0.380145,0.14954,1.07226,1.87467,0.147861,0.950035
"861",0.462312,0.122688,1.04664,0.674073,0.166265,0.937402
"862",0.479746,0.208131,1.16328,1.00857,0.172321,0.97095
"863",0.406416,0.401195,1.78782,1.43257,0.177294,0.826217
"864",0.350952,0.223344,0.692201,2.47087,0.151645,0.996448
"865",0.37394,0.155342,0.689714,5.33728,0.156148,0.993708
"866",0.36289,0.21026,0.539321,4.82045,0.161163,0.978268
"867",0.351703,0.260337,0.552652,4.86839,0.166197,0.995052
"868",0.35408,0.388817,0.527599,3.57721,0.13492,0.888041
"869",0.394674,0.443123,0.757403,1.69302,0.201172,0.910799
"870",0.408459,0.306743,2.11233,2.5359,0.134859,0.966231
"871",0.356714,0.344991,1.56432,2.13196,0.153298,0.851175
"872",0.413505,0.227159,1.29729,2.94175,0.155419,0.996004
"873",0.481846,0.227663,1.86159,0.724586,0.165256,0.986001
"874",0.439539,0.155569,1.57856,2.29487,0.149257,0.976324
"875",0.333541,0.434012,1.0106,3.56563,0.196198,0.856031
"876",0.403847,0.27008,1.33139,2.03753,0.159232,0.974355
"877",0.385873,0.166804,1.54429,3.5904,0.159292,0.946726
"878",0.387685,0.267268,1.24427,3.39401,0.138083,0.978252
"879",0.403143,0.317496,1.27522,3.82655,0.139738,0.998886
"880",0.405455,0.530831,1.36846,1.91221,0.203705,0.819717
"881",0.457501,0.423187,1.83191,1.92706,0.13348,0.992534
"882",0.433878,0.136786,2.22544,1.70068,0.177621,0.954049
"883",0.329792,0.581126,1.06122,3.33112,0.151766,0.87756
"884",0.363757,0.630456,1.12358,2.63343,0.155916,0.702947
"885",0.329944,0.681661,1.15777,1.99445,0.17833,0.875898
"886",0.351474,0.322381,1.11544,2.56108,0.144396,0.893438
"887",0.520863,0.338479,2.2988,1.38248,0.162651,0.962753
"888",0.36843,0.377074,1.55281,0.954235,0.155263,0.745742
"889",0.388098,0.369697,2.38903,1.77707,0.19509,0.939747
"890",0.441633,0.405786,1.91576,2.38716,0.17394,0.897907
"891",0.406368,0.417803,2.02926,1.93803,0.180836,0.931083
"892",0.42698,0.347173,1.82338,1.48256,0.171438,0.820727
"893",0.446939,0.384119,1.73597,1.55306,0.164736,0.91235
"894",0.400897,0.461195,1.68198,1.24828,0.164267,0.95686
"895",0.400897,0.461195,1.68198,1.24828,0.164267,0.95686
"896",0.446293,0.286865,1.43889,0.863729,0.197433,0.974687
"897",0.492966,0.347896,2.13951,1.68038,0.190532,0.984718
"898",0.49694,0.306762,2.15304,1.32146,0.171736,0.960174
"899",0.499915,0.430028,2.25993,0.849592,0.175821,0.80518
"900",0.46383,0.291439,2.95893,1.03881,0.166703,0.83562
"901",0.440436,0.222644,2.09101,1.78363,0.165896,0.818537
"902",0.372114,0.309487,1.40143,1.72726,0.16624,0.896864
"903",0.405107,0.7082,3.15489,2.69939,0.145022,0.907323
"904",0.381279,0.153913,0.511637,1.44819,0.150157,0.873178
"905",0.316512,0.40753,0.349853,3.85966,0.172468,0.963237
"906",0.288168,0.485184,0.376931,5.74007,0.160215,0.831779
"907",0.688256,0.247989,3.32938,0.547384,0.134939,0.943325
"908",0.449814,0.37793,1.5597,0.940881,0.18463,0.987116
"909",0.569051,0.22041,2.42244,1.01673,0.16935,0.999294
"910",0.427066,0.490003,1.86597,0.916227,0.145109,0.737116
"911",0.394272,0.420309,1.9474,2.57113,0.14995,0.983594
"912",0.403774,0.449133,1.96164,2.92876,0.147577,0.94112
"913",0.384452,0.344304,1.43973,1.21465,0.142693,0.946766
"914",0.35501,0.248763,0.801637,1.50544,0.179589,0.913083
"915",0.35501,0.248763,0.801637,1.50544,0.179589,0.913083
"916",0.37087,0.411169,0.568396,1.90287,0.164459,0.922478
"917",0.348488,0.379859,1.42483,2.89371,0.148182,0.943022
"918",0.327806,0.294446,1.56792,3.2947,0.150672,0.91998
"919",0.471817,0.337669,1.75644,1.62304,0.198686,0.805826
"920",0.452553,0.359537,2.39195,1.80267,0.186111,0.831132
"921",0.379171,0.273521,0.766174,3.00053,0.145495,0.995944
"922",0.444201,0.283258,2.40643,1.98854,0.208921,0.899539
"923",0.35223,0.49705,1.1418,2.40374,0.112936,0.993169
"924",0.35223,0.49705,1.1418,2.40374,0.112936,0.993169
"925",0.372436,0.283928,0.966838,2.02273,0.133459,0.959058
"926",0.362803,0.347858,1.38223,3.6154,0.141092,0.995334
"927",0.362803,0.347858,1.38223,3.6154,0.141092,0.995334
"928",0.43727,0.562041,2.44609,2.06684,0.170262,0.966854
"929",0.465439,0.224849,1.57189,0.777102,0.146323,0.964617
"930",0.42589,0.304194,1.59523,1.19061,0.175179,0.940031
"931",0.428828,0.347136,1.45797,1.75281,0.154698,0.942976
"932",0.354355,0.184775,0.652153,2.21728,0.168312,0.944831
"933",0.391455,0.368214,1.3427,1.66547,0.202915,0.728933
"934",0.387395,0.251305,1.1775,2.16146,0.154222,0.956944
"935",0.447239,0.284415,2.45028,1.98861,0.174332,0.813119
"936",0.456895,0.446961,2.44684,2.59673,0.172252,0.919849
"937",0.35455,0.395131,1.62505,1.02937,0.182773,0.731121
"938",0.415121,0.342641,1.80002,3.12635,0.155404,0.960707
"939",0.413104,0.42995,2.29895,1.4173,0.175861,0.755643
"940",0.413104,0.42995,2.29895,1.4173,0.175861,0.755643
"941",0.358024,0.780855,1.29904,1.41035,0.168575,0.86452
"942",0.345464,0.688438,1.04519,1.73978,0.164792,0.904413
"943",0.357493,0.598268,1.13243,1.87581,0.183054,0.904224
"944",0.477209,0.347103,1.83596,0.886913,0.147066,0.99284
"945",0.435146,0.291428,1.86319,1.08362,0.142974,0.969127
"946",0.435146,0.291428,1.86319,1.08362,0.142974,0.969127
"947",0.43017,0.165709,1.68967,2.49532,0.16169,0.864198
"948",0.449357,0.382617,1.23327,1.10048,0.17487,0.949437
"949",0.432128,0.369466,2.50247,1.56708,0.161293,0.967756
"950",0.356135,0.2417,0.672216,2.85778,0.169516,0.949059
"951",0.339512,0.479124,0.638913,1.75201,0.15041,0.912781
"952",0.394707,0.314051,1.8412,3.01652,0.171131,0.982929
"953",0.350941,0.270055,2.0801,2.57972,0.175495,0.957238
"954",0.446786,0.371118,1.85399,3.13931,0.148996,0.86504
"955",0.342677,0.320027,1.31263,1.52238,0.176834,0.962636
"956",0.386794,0.540639,1.01745,1.64576,0.159953,0.888423
"957",0.332821,0.273741,0.803775,2.30198,0.15171,0.95879
"958",0.463113,0.35826,2.50858,1.12945,0.16236,0.87923
"959",0.463113,0.35826,2.50858,1.12945,0.16236,0.87923
"960",0.448655,0.39148,2.94004,1.2334,0.157348,0.924709
"961",0.428394,0.239829,1.21809,1.04844,0.15347,0.963693
"962",0.428394,0.239829,1.21809,1.04844,0.15347,0.963693
"963",0.381514,0.339935,1.01536,1.90534,0.155009,0.988672
"964",0.385356,0.349069,1.54448,3.43819,0.174155,0.898081
"965",0.378265,0.45449,2.02051,4.19812,0.151665,0.924595
"966",0.406012,0.265648,1.26156,1.05399,0.165803,0.969502
"967",0.427922,0.218477,1.38564,1.89334,0.15786,0.983918
"968",0.404542,0.301513,1.74537,1.6934,0.140909,0.998159
"969",0.504673,0.402137,1.58278,0.838725,0.144989,0.999589
"970",0.501374,0.411726,1.46988,0.957476,0.148843,0.998933
"971",0.458249,0.213862,1.80294,0.547082,0.162649,0.991111
"972",0.480466,0.303999,1.79599,0.744161,0.170846,0.990845
"973",0.382131,0.249074,1.57215,2.18719,0.187119,0.922305
"974",0.374233,0.584217,1.74344,2.20084,0.14222,0.933768
"975",0.357402,0.636945,2.01294,2.42652,0.144983,0.978074
"976",0.478278,0.387682,2.30836,1.22481,0.160697,0.910285
"977",0.43954,0.42388,1.7235,1.06396,0.150016,0.96354
"978",0.382195,0.23445,1.29147,2.36948,0.143696,0.99581
"979",0.393485,0.3517,1.4329,2.11515,0.16465,0.898979
"980",0.372658,0.417384,2.18191,3.05287,0.151994,0.972586
"981",0.338525,0.248344,0.251688,2.44112,0.18476,0.946779
"982",0.292679,0.318768,0.21322,2.23377,0.153136,0.988044
"983",0.411538,0.281373,3.55378,1.82181,0.172439,0.849697
"984",0.491212,0.423003,1.30344,0.95097,0.154867,0.978665
"985",0.405808,0.369221,1.29409,3.78056,0.184849,0.945309
"986",0.412716,0.060464,1.23537,1.37362,0.146077,0.957192
"987",0.502678,0.0966881,1.94979,3.80294,0.160117,0.981801
"988",0.509875,0.108534,2.46572,6.26534,0.159941,0.993821
"989",0.485532,0.125377,2.48087,6.60329,0.151077,0.98568
"990",0.3304,0.453078,1.45911,2.90766,0.136999,0.89097
"991",0.392733,0.351269,0.802624,2.08217,0.18077,0.982834
"992",0.434244,0.308028,2.49412,0.931064,0.155272,0.991803
"993",0.470219,0.694482,1.53571,1.41529,0.159222,0.989321
"994",0.46468,0.657482,1.42477,1.22385,0.156355,0.993805
"995",0.413587,0.489219,1.82637,1.01361,0.146647,0.978342
"996",0.388015,0.68824,1.93583,1.69948,0.168362,0.998237
"997",0.421257,0.359617,1.15605,1.87003,0.151646,0.989347
"998",0.360947,0.373179,1.72081,3.26675,0.142806,0.87218
"999",0.409402,0.185037,1.1325,3.47781,0.159437,0.975071
"1000",0.405878,0.207104,1.1569,4.31177,0.157556,0.974964
