# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_one_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 959355769
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,blood.1,blood.2,blood.3,blood.4,prop
# Adaptation terminated
# Step size = 0.193936
# Diagonal elements of inverse mass matrix:
# 1.63706, 0.0746066, 0.472884, 0.0133464, 0.147909, 0.423134

-26.5018,1,0.193936,4,15,0,3.32383,2.37511,1.49454,0.12957,4.38841,0.0265776,0.309131,2.57812,3.32383,3.32383,0.0265776,0.121526,0.121526,0.322068,0.322068,0.987579
-25.6853,0.90182,0.193936,5,31,0,2.54254,2.72212,0.561626,0.129459,1.43951,0.0379344,0.167135,1.09258,2.54254,2.54254,0.0379344,0.12143,0.12143,0.321844,0.321844,0.762955
-27.9511,0.982404,0.193936,4,15,0,4.48479,2.65752,0.371014,0.123353,1.13322,0.0233081,0.314481,1.39013,4.48479,4.48479,0.0233081,0.116048,0.116048,0.309306,0.309306,0.678005
-28.7654,0.960697,0.193936,4,15,0,4.1365,2.6842,0.731798,0.1594,2.7084,0.0360941,0.282422,2.14666,4.1365,4.1365,0.0360941,0.147345,0.147345,0.380102,0.380102,0.933357
-26.2546,0.886459,0.193936,4,15,0,3.52031,2.04031,1.09046,0.117667,1.59801,0.0258065,0.4576,2.33727,3.52031,3.52031,0.0258065,0.111008,0.111008,0.297423,0.297423,0.797702
-25.424,0.86222,0.193936,3,7,0,3.71453,2.16086,0.956104,0.126091,2.21846,0.0158002,0.42801,2.28671,3.71453,3.71453,0.0158002,0.118466,0.118466,0.314957,0.314957,0.891224
-25.5694,0.963002,0.193936,5,31,0,1.57396,2.09614,1.29887,0.145006,1.37461,0.0382276,0.193487,1.14452,1.57396,1.57396,0.0382276,0.134983,0.134983,0.352747,0.352747,0.747062
-24.1885,1,0.193936,5,31,0,2.16517,1.72108,1.65088,0.151489,0.932571,0.0252895,0.387288,1.74971,2.16517,2.16517,0.0252895,0.140572,0.140572,0.365213,0.365213,0.606459
-25.0475,0.929298,0.193936,4,15,0,1.08849,1.36538,1.56108,0.139689,1.80317,0.0588768,0.277874,0.860006,1.08849,1.08849,0.0588768,0.130371,0.130371,0.342339,0.342339,0.835224
-25.7559,0.99683,0.193936,5,31,0,1.83639,0.908654,3.51859,0.143163,1.07315,0.0234648,0.740186,1.78196,1.83639,1.83639,0.0234648,0.133387,0.133387,0.349158,0.349158,0.65807
-24.7969,0.999064,0.193936,3,7,0,1.67441,0.969529,1.75727,0.141968,1.1307,0.0264639,0.635041,1.38555,1.67441,1.67441,0.0264639,0.132351,0.132351,0.346822,0.346822,0.677193
-24.3966,0.784703,0.193936,4,15,0,1.7316,1.01117,1.59816,0.139799,1.32425,0.0297411,0.629946,1.38135,1.7316,1.7316,0.0297411,0.130467,0.130467,0.342557,0.342557,0.733996
-24.8883,0.978227,0.193936,3,7,0,1.97307,1.10452,3.10756,0.145359,1.06861,0.0216493,0.653812,1.88485,1.97307,1.97307,0.0216493,0.135288,0.135288,0.353432,0.353432,0.656513
-24.2565,0.977904,0.193936,5,31,0,2.00918,1.83158,0.76051,0.160942,1.20252,0.0412864,0.32179,1.07003,2.00918,2.00918,0.0412864,0.148658,0.148658,0.382962,0.382962,0.699564
-24.7598,0.475699,0.193936,4,15,0,3.76902,2.49707,1.16217,0.156046,1.13891,0.0177501,0.310289,2.59005,3.76902,3.76902,0.0177501,0.14448,0.14448,0.373833,0.373833,0.679832
-24.9372,0.933981,0.193936,4,15,0,4.14366,1.46209,1.11473,0.144066,1.49204,0.0114367,0.960298,2.78452,4.14366,4.14366,0.0114367,0.134169,0.134169,0.350919,0.350919,0.775088
-24.3535,0.935792,0.193936,4,15,0,3.17541,1.3254,1.07712,0.138376,1.43953,0.0173217,0.843699,2.09395,3.17541,3.17541,0.0173217,0.129228,0.129228,0.339744,0.339744,0.762962
-28.258,0.513021,0.193936,4,15,0,2.5513,1.09078,0.738559,0.150378,1.46152,0.0339654,0.85712,1.33228,2.5513,2.5513,0.0339654,0.139617,0.139617,0.363094,0.363094,0.768117
-27.212,0.999438,0.193936,4,15,0,2.55264,1.20049,2.84322,0.112702,1.47655,0.0192543,0.768462,2.40398,2.55264,2.55264,0.0192543,0.106583,0.106583,0.28688,0.28688,0.771576
-25.817,0.953577,0.193936,4,15,0,3.08014,1.45136,4.09687,0.129002,1.96185,0.0169092,0.721527,3.02894,3.08014,3.08014,0.0169092,0.121028,0.121028,0.320913,0.320913,0.859403
-26.0841,0.937533,0.193936,4,15,0,2.35955,1.36266,1.46671,0.123631,2.90738,0.0193222,0.603994,1.81524,2.35955,2.35955,0.0193222,0.116294,0.116294,0.309883,0.309883,0.945381
-26.89,0.931065,0.193936,4,15,0,1.82578,1.05443,1.12079,0.133103,2.2861,0.026728,0.636085,1.23054,1.82578,1.82578,0.026728,0.124625,0.124625,0.329216,0.329216,0.898338
-25.1953,1,0.193936,5,31,0,3.85673,1.34445,1.32034,0.13383,1.26317,0.0111036,1.00538,2.82682,3.85673,3.85673,0.0111036,0.125262,0.125262,0.330679,0.330679,0.717243
-26.158,0.968814,0.193936,4,15,0,2.81927,1.19486,1.64608,0.159326,1.27827,0.0113084,0.853525,2.27571,2.81927,2.81927,0.0113084,0.147282,0.147282,0.379964,0.379964,0.721482
-26.9224,0.827125,0.193936,4,11,0,3.85539,1.22283,2.55272,0.164634,1.27481,0.0121638,1.13501,3.55517,3.85539,3.85539,0.0121638,0.151796,0.151796,0.389759,0.389759,0.720515
-27.2634,0.973636,0.193936,5,31,0,3.38178,0.800943,1.49831,0.121653,1.41674,0.00845358,1.5181,2.62592,3.38178,3.38178,0.00845358,0.114544,0.114544,0.305774,0.305774,0.757497
-24.4376,0.997657,0.193936,5,31,0,1.64154,1.49857,2.57056,0.123836,2.01784,0.039597,0.366801,1.51597,1.64154,1.64154,0.039597,0.116475,0.116475,0.310306,0.310306,0.867057
-24.1017,0.805382,0.193936,5,31,0,3.83437,2.06671,1.38773,0.150967,1.23368,0.0147195,0.485438,2.87715,3.83437,3.83437,0.0147195,0.140124,0.140124,0.364218,0.364218,0.708781
-23.8269,0.942171,0.193936,5,31,0,2.68107,2.2397,0.662638,0.151347,1.36053,0.0358958,0.285507,1.299,2.68107,2.68107,0.0358958,0.14045,0.14045,0.364942,0.364942,0.743474
-23.8119,0.994213,0.193936,4,15,0,2.01209,1.77163,0.849836,0.152735,1.32993,0.0405706,0.342168,1.15195,2.01209,2.01209,0.0405706,0.141643,0.141643,0.367582,0.367582,0.735504
-24.4635,0.700421,0.193936,4,15,0,3.11292,1.94779,0.740411,0.122876,1.53088,0.0279159,0.443867,1.62831,3.11292,3.11292,0.0279159,0.115626,0.115626,0.308316,0.308316,0.783654
-25.3843,0.961136,0.193936,4,15,0,2.34645,2.65731,0.531622,0.130696,1.87445,0.0672268,0.164571,0.967557,2.34645,2.34645,0.0672268,0.122516,0.122516,0.324356,0.324356,0.846561
-27.4795,0.978882,0.193936,5,31,0,3.00117,1.37108,6.45901,0.141571,1.33044,0.0157418,0.761796,2.99647,3.00117,3.00117,0.0157418,0.132007,0.132007,0.346043,0.346043,0.73564
-27.5901,0.98142,0.193936,2,3,0,2.77954,1.32754,6.87789,0.142872,1.18615,0.0140428,0.736933,2.77668,2.77954,2.77954,0.0140428,0.133135,0.133135,0.348591,0.348591,0.694606
-30.277,0.963772,0.193936,4,15,0,4.47229,1.30444,0.48098,0.105448,2.88962,0.0141145,1.21344,1.70762,4.47229,4.47229,0.0141145,0.100079,0.100079,0.271191,0.271191,0.944402
-23.7959,0.996313,0.193936,4,15,0,2.30675,2.00324,0.792056,0.140362,1.75841,0.0379973,0.311174,1.26199,2.30675,2.30675,0.0379973,0.130957,0.130957,0.343667,0.343667,0.827681
-24.6579,0.995493,0.193936,5,23,0,1.64734,1.79567,0.906014,0.168798,1.11455,0.0479507,0.273486,0.981598,1.64734,1.64734,0.0479507,0.15532,0.15532,0.397335,0.397335,0.671936
-25.8892,0.599622,0.193936,3,7,0,1.44606,1.7395,0.843821,0.170812,0.966667,0.0471582,0.25394,0.82416,1.44606,1.44606,0.0471582,0.15702,0.15702,0.400965,0.400965,0.619651
-25.1004,1,0.193936,3,7,0,1.7671,2.05746,1.11247,0.167902,0.957376,0.0367176,0.225797,1.18617,1.7671,1.7671,0.0367176,0.154563,0.154563,0.395713,0.395713,0.616101
-24.201,0.487169,0.193936,5,27,0,3.88361,2.16709,0.805816,0.157609,1.26153,0.0210481,0.444716,2.14871,3.88361,3.88361,0.0210481,0.145817,0.145817,0.376763,0.376763,0.71678
-24.201,0.986096,0.193936,4,15,0,3.88361,2.16709,0.805816,0.157609,1.26153,0.0210481,0.444716,2.14871,3.88361,3.88361,0.0210481,0.145817,0.145817,0.376763,0.376763,0.71678
-24.6049,0.990505,0.193936,4,15,0,1.14769,1.99874,1.27444,0.138376,1.30088,0.072668,0.15552,0.826813,1.14769,1.14769,0.072668,0.129229,0.129229,0.339744,0.339744,0.727708
-24.1707,0.944301,0.193936,4,15,0,1.85702,1.56246,0.998481,0.152998,1.03557,0.0400365,0.389269,1.17282,1.85702,1.85702,0.0400365,0.141869,0.141869,0.368081,0.368081,0.644975
-23.8374,0.989402,0.193936,5,31,0,2.97752,2.17566,1.26357,0.134939,2.12925,0.0255238,0.338048,2.13595,2.97752,2.97752,0.0255238,0.126231,0.126231,0.332902,0.332902,0.881073
-25.1843,0.862164,0.193936,4,15,0,3.75891,1.73964,0.667577,0.122828,1.51427,0.0183452,0.66,1.83078,3.75891,3.75891,0.0183452,0.115584,0.115584,0.308217,0.308217,0.78003
-26.8893,0.803632,0.193936,5,31,0,3.93757,1.90821,0.479975,0.134612,1.378,0.0161238,0.584121,1.50101,3.93757,3.93757,0.0161238,0.125945,0.125945,0.332246,0.332246,0.747918
-25.7512,0.690984,0.193936,4,11,0,3.17443,2.15561,0.63116,0.131009,1.44618,0.0402617,0.367703,1.48571,3.17443,3.17443,0.0402617,0.12279,0.12279,0.324989,0.324989,0.764532
-24.6992,0.99123,0.193936,4,15,0,4.02961,2.32472,0.694796,0.13047,2.16502,0.0222393,0.394139,2.01812,4.02961,4.02961,0.0222393,0.122317,0.122317,0.323897,0.323897,0.885253
-26.8754,0.983125,0.193936,4,15,0,1.73767,2.6886,0.687154,0.134015,3.02197,0.0818449,0.11812,0.863612,1.73767,1.73767,0.0818449,0.125423,0.125423,0.33105,0.33105,0.951295
-24.518,0.992846,0.193936,3,7,0,1.61347,2.38415,1.22437,0.135155,2.00377,0.0592665,0.148709,1.1392,1.61347,1.61347,0.0592665,0.12642,0.12642,0.333334,0.333334,0.865174
-26.2084,0.882714,0.193936,4,15,0,1.43394,2.36248,0.585968,0.136199,1.57922,0.0967742,0.135057,0.635855,1.43394,1.43394,0.0967742,0.127331,0.127331,0.335418,0.335418,0.793864
-25.6347,0.99643,0.193936,4,15,0,3.15137,2.93253,0.497517,0.167105,1.20988,0.040779,0.167849,1.23522,3.15137,3.15137,0.040779,0.153889,0.153889,0.394266,0.394266,0.701767
-27.7168,0.895663,0.193936,4,15,0,3.1285,2.2991,0.213666,0.147391,1.11805,0.062278,0.31394,0.601867,3.1285,3.1285,0.062278,0.137043,0.137043,0.357361,0.357361,0.673084
-27.3605,0.881499,0.193936,4,15,0,1.71876,2.72946,0.396733,0.155397,0.973064,0.0981064,0.112158,0.562872,1.71876,1.71876,0.0981064,0.143925,0.143925,0.372612,0.372612,0.622077
-24.3426,0.993898,0.193936,4,15,0,3.86793,2.0945,0.830358,0.148644,1.67833,0.02276,0.476266,2.18193,3.86793,3.86793,0.02276,0.138124,0.138124,0.359772,0.359772,0.813314
-23.8386,0.963237,0.193936,5,31,0,2.35301,1.55111,2.48072,0.144003,1.21746,0.0237874,0.498869,2.1561,2.35301,2.35301,0.0237874,0.134115,0.134115,0.350797,0.350797,0.70402
-25.7169,0.903564,0.193936,4,15,0,1.09059,1.94002,1.47038,0.142616,2.09526,0.081899,0.156718,0.839928,1.09059,1.09059,0.081899,0.132913,0.132913,0.34809,0.34809,0.876962
-25.8532,0.977276,0.193936,3,7,0,1.01572,1.93967,1.57106,0.140519,2.05699,0.0875296,0.146012,0.804629,1.01572,1.01572,0.0875296,0.131092,0.131092,0.343975,0.343975,0.872162
-25.272,0.671689,0.193936,4,15,0,3.84595,1.62751,1.83722,0.118882,1.70802,0.0104829,0.755415,3.23344,3.84595,3.84595,0.0104829,0.112088,0.112088,0.29998,0.29998,0.818775
-25.8282,0.9796,0.193936,3,7,0,3.74913,1.74536,1.81331,0.119222,1.55383,0.00925078,0.65453,3.13759,3.74913,3.74913,0.00925078,0.112389,0.112389,0.300693,0.300693,0.788563
-24.4236,0.999603,0.193936,3,7,0,3.74068,1.73889,1.72027,0.125215,1.74915,0.0126887,0.657292,3.07103,3.74068,3.74068,0.0126887,0.117693,0.117693,0.313155,0.313155,0.826079
-24.52,0.95612,0.193936,4,15,0,3.77798,1.55384,1.68021,0.12906,1.69252,0.0132373,0.798795,3.07401,3.77798,3.77798,0.0132373,0.121078,0.121078,0.32103,0.32103,0.815944
-27.5466,0.74634,0.193936,5,23,0,4.93857,1.8845,1.73095,0.1338,1.44527,0.00909816,0.750193,4.06387,4.93857,4.93857,0.00909816,0.125235,0.125235,0.330617,0.330617,0.764318
-29.2898,0.912285,0.193936,5,31,0,4.93674,1.88127,2.17813,0.12069,3.06284,0.00682556,0.752344,4.37764,4.93674,4.93674,0.00682556,0.113691,0.113691,0.303766,0.303766,0.953245
-29.7072,0.976699,0.193936,5,31,0,4.97695,1.87695,2.18631,0.135751,2.78187,0.00950289,0.761752,4.41789,4.97695,4.97695,0.00950289,0.12694,0.12694,0.334524,0.334524,0.938077
-31.2777,0.977148,0.193936,4,15,0,4.98205,2.25789,1.35503,0.127667,4.68113,0.0114268,0.52098,3.69698,4.98205,4.98205,0.0114268,0.119853,0.119853,0.318188,0.318188,0.990731
-34.3759,0.837863,0.193936,5,31,0,4.98374,1.91604,2.83418,0.162602,1.65322,0.0169939,0.733547,4.69086,4.98374,4.98374,0.0169939,0.150071,0.150071,0.386028,0.386028,0.808568
-33.1589,1,0.193936,4,15,0,4.97463,1.5904,1.32325,0.110953,1.42788,0.0118729,1.01405,3.65005,4.97463,4.97463,0.0118729,0.105019,0.105019,0.283129,0.283129,0.760183
-26.5234,0.984907,0.193936,5,31,0,4.02933,1.90231,2.79785,0.128436,3.41935,0.0133865,0.60127,3.78378,4.02933,4.02933,0.0133865,0.120531,0.120531,0.31976,0.31976,0.967266
-26.7461,0.630162,0.193936,5,17,0,1.04769,1.06466,0.83563,0.130391,1.5149,0.0688267,0.36129,0.593411,1.04769,1.04769,0.0688267,0.122248,0.122248,0.323738,0.323738,0.78017
-25.3389,0.144158,0.193936,3,7,0,1.67408,1.1887,0.932211,0.137038,1.5458,0.0452388,0.509952,1.01502,1.67408,1.67408,0.0452388,0.128063,0.128063,0.337088,0.337088,0.786859
-25.7723,0.269854,0.193936,5,31,0,2.5772,1.64443,0.801448,0.114727,2.56809,0.0352192,0.497713,1.42086,2.5772,2.5772,0.0352192,0.108391,0.108391,0.2912,0.2912,0.923319
-27.3035,0.995852,0.193936,4,15,0,4.20884,1.90724,4.80562,0.132699,1.80531,0.00812547,0.624966,4.17439,4.20884,4.20884,0.00812547,0.124271,0.124271,0.328403,0.328403,0.835577
-29.6541,0.967468,0.193936,4,15,0,3.93818,2.20701,4.35503,0.126051,1.12964,0.00731903,0.433315,3.8876,3.93818,3.93818,0.00731903,0.11843,0.11843,0.314875,0.314875,0.67685
-27.5611,1,0.193936,3,7,0,4.31773,2.14644,4.12957,0.127049,1.71799,0.00805076,0.504743,4.24825,4.31773,4.31773,0.00805076,0.11931,0.11931,0.316923,0.316923,0.820574
-26.3801,0.944072,0.193936,3,7,0,3.83923,1.83131,3.94247,0.129196,1.34604,0.00979799,0.615058,3.76475,3.83923,3.83923,0.00979799,0.121198,0.121198,0.321308,0.321308,0.739731
-27.1084,0.942164,0.193936,4,15,0,4.42596,2.31295,0.648563,0.139557,2.63789,0.0302558,0.438032,2.11208,4.42596,4.42596,0.0302558,0.130256,0.130256,0.342079,0.342079,0.928488
-27.2388,0.955711,0.193936,4,15,0,2.01394,2.67602,1.17847,0.103126,2.50069,0.0453757,0.138633,1.39415,2.01394,2.01394,0.0453757,0.0979867,0.0979867,0.266097,0.266097,0.917972
-24.7704,0.988833,0.193936,4,15,0,3.33076,1.88354,1.32363,0.139797,2.49918,0.0193684,0.506445,2.44422,3.33076,3.33076,0.0193684,0.130465,0.130465,0.342553,0.342553,0.917848
-24.269,0.99628,0.193936,4,15,0,3.74338,2.43977,1.30157,0.137283,1.77828,0.0212905,0.326351,2.72479,3.74338,3.74338,0.0212905,0.128276,0.128276,0.337575,0.337575,0.831072
-27.6345,0.930434,0.193936,4,15,0,2.61344,1.83249,0.431837,0.108854,2.03501,0.0318096,0.418188,0.916494,2.61344,2.61344,0.0318096,0.103139,0.103139,0.278601,0.278601,0.869321
-27.0577,0.994865,0.193936,4,15,0,2.54445,3.14984,0.779245,0.115295,3.13416,0.0482757,0.109053,1.37718,2.54445,2.54445,0.0482757,0.108897,0.108897,0.292407,0.292407,0.956464
-28.7757,0.893239,0.193936,4,15,0,2.23522,2.50796,1.67551,0.108494,1.23774,0.0308472,0.182023,1.81675,2.23522,2.23522,0.0308472,0.102816,0.102816,0.277821,0.277821,0.709961
-28.765,0.83141,0.193936,4,15,0,2.8399,2.38384,1.37897,0.113237,1.10476,0.0275587,0.261826,2.12471,2.8399,2.8399,0.0275587,0.107061,0.107061,0.288024,0.288024,0.66871
-27.6006,0.562021,0.193936,4,15,0,3.60739,2.38944,2.98243,0.138456,2.60514,0.0129565,0.33073,3.4246,3.60739,3.60739,0.0129565,0.129298,0.129298,0.339902,0.339902,0.926107
-24.4818,0.784118,0.193936,4,15,0,3.47645,1.95502,1.42882,0.146706,2.02651,0.0206868,0.492132,2.64352,3.47645,3.47645,0.0206868,0.136452,0.136452,0.35604,0.35604,0.868205
-24.4778,0.95877,0.193936,4,15,0,1.85176,1.87976,0.656842,0.137233,1.39747,0.0443724,0.282627,0.891647,1.85176,1.85176,0.0443724,0.128233,0.128233,0.337477,0.337477,0.752778
-24.4778,0.103298,0.193936,1,1,0,1.85176,1.87976,0.656842,0.137233,1.39747,0.0443724,0.282627,0.891647,1.85176,1.85176,0.0443724,0.128233,0.128233,0.337477,0.337477,0.752778
-24.3798,1,0.193936,4,15,0,2.31455,2.09487,2.28636,0.137289,1.29454,0.0228498,0.284888,2.07931,2.31455,2.31455,0.0228498,0.128281,0.128281,0.337587,0.337587,0.725975
-23.9674,0.802488,0.193936,4,15,0,2.52796,2.06664,2.56459,0.135206,1.71548,0.0265963,0.320065,2.33343,2.52796,2.52796,0.0265963,0.126464,0.126464,0.333436,0.333436,0.820123
-24.3377,0.99562,0.193936,4,15,0,2.50591,1.68547,0.85098,0.153744,0.948393,0.0265495,0.464488,1.43589,2.50591,2.50591,0.0265495,0.142508,0.142508,0.369493,0.369493,0.612637
-25.4467,0.827886,0.193936,4,15,0,2.7649,1.5605,0.668015,0.148156,1.05838,0.0315151,0.580714,1.34727,2.7649,2.7649,0.0315151,0.137703,0.137703,0.358834,0.358834,0.652982
-24.803,0.96145,0.193936,4,15,0,2.36063,1.35242,3.00582,0.163623,1.1565,0.0224759,0.61049,2.24378,2.36063,2.36063,0.0224759,0.150938,0.150938,0.387905,0.387905,0.685413
-25.9424,0.956081,0.193936,5,31,0,3.88315,3.00767,0.315682,0.145387,1.32313,0.0545047,0.191853,1.0512,3.88315,3.88315,0.0545047,0.135313,0.135313,0.353487,0.353487,0.733699
-24.9454,0.954341,0.193936,5,31,0,1.72419,1.77477,1.72213,0.139002,1.09984,0.0286497,0.292288,1.41611,1.72419,1.72419,0.0286497,0.129773,0.129773,0.340982,0.340982,0.667075
-26.4344,0.839059,0.193936,4,15,0,2.15273,1.54782,0.56472,0.145358,1.58137,0.0332768,0.457911,0.92886,2.15273,2.15273,0.0332768,0.135287,0.135287,0.35343,0.35343,0.794307
-28.5391,0.567064,0.193936,5,31,0,2.56487,1.20495,2.72632,0.189439,1.39141,0.0179424,0.768711,2.39697,2.56487,2.56487,0.0179424,0.172577,0.172577,0.433523,0.433523,0.751275
-27.6735,0.766082,0.193936,3,7,0,2.37431,1.08872,2.7469,0.184116,1.34199,0.0195372,0.799306,2.22206,2.37431,2.37431,0.0195372,0.168161,0.168161,0.424403,0.424403,0.738675
-26.7164,0.913458,0.193936,3,7,0,1.86976,0.955024,3.62501,0.180132,0.963339,0.0233061,0.719489,1.81993,1.86976,1.86976,0.0233061,0.16484,0.16484,0.417482,0.417482,0.618384
-25.4644,0.965732,0.193936,5,31,0,2.06361,2.89345,0.535871,0.153351,1.09428,0.0648366,0.114293,0.856069,2.06361,2.06361,0.0648366,0.142171,0.142171,0.368749,0.368749,0.665219
-26.3461,0.856871,0.193936,4,15,0,1.43011,1.94327,0.479256,0.140009,1.64088,0.072978,0.204842,0.544522,1.43011,1.43011,0.072978,0.130649,0.130649,0.342971,0.342971,0.806191
-27.1584,0.997983,0.193936,4,15,0,4.54274,3.44245,0.634674,0.142413,1.61967,0.0308983,0.145305,2.13459,4.54274,4.54274,0.0308983,0.132737,0.132737,0.347692,0.347692,0.802035
-26.4877,0.965875,0.193936,5,31,0,4.36105,3.39401,0.416248,0.133548,1.60216,0.0371206,0.146417,1.48487,4.36105,4.36105,0.0371206,0.125015,0.125015,0.330112,0.330112,0.79854
-27.4498,0.976459,0.193936,4,15,0,4.53945,2.20443,0.354784,0.115926,2.1398,0.0308986,0.500761,1.35582,4.53945,4.53945,0.0308986,0.109459,0.109459,0.293745,0.293745,0.882321
-28.9157,0.98517,0.193936,3,7,0,4.45788,2.16213,0.287275,0.107627,2.12216,0.0254,0.513014,1.11311,4.45788,4.45788,0.0254,0.102038,0.102038,0.275941,0.275941,0.880227
-30.9228,0.946696,0.193936,4,15,0,4.75446,2.59117,0.170052,0.112287,1.78597,0.0523127,0.356262,0.743497,4.75446,4.75446,0.0523127,0.106212,0.106212,0.285991,0.285991,0.832366
-29.0303,1,0.193936,4,15,0,4.6274,3.11398,0.311915,0.104322,2.20742,0.0349181,0.205566,1.23994,4.6274,4.6274,0.0349181,0.0990648,0.0990648,0.268725,0.268725,0.890016
-30.6512,0.929893,0.193936,4,15,0,4.62316,2.88866,0.411213,0.0981704,1.68536,0.0268707,0.257282,1.55872,4.62316,4.62316,0.0268707,0.0935056,0.0935056,0.255104,0.255104,0.814622
-27.3724,0.999924,0.193936,3,7,0,4.06252,2.70855,0.443658,0.103777,2.36391,0.0324773,0.2707,1.45566,4.06252,4.06252,0.0324773,0.0985739,0.0985739,0.267529,0.267529,0.905948
-26.6092,0.994169,0.193936,4,15,0,4.19698,2.58715,0.562017,0.139972,3.0639,0.0321042,0.315755,1.80446,4.19698,4.19698,0.0321042,0.130618,0.130618,0.342898,0.342898,0.953295
-27.2053,0.887524,0.193936,4,15,0,3.91766,2.42202,0.347076,0.113408,2.44216,0.0434022,0.347661,1.14885,3.91766,3.91766,0.0434022,0.107214,0.107214,0.288389,0.288389,0.913028
-24.7484,0.975919,0.193936,4,15,0,4.16819,2.64412,0.901831,0.141738,1.61207,0.020501,0.296223,2.47663,4.16819,4.16819,0.020501,0.132151,0.132151,0.346369,0.346369,0.800526
-27.2576,0.974991,0.193936,4,15,0,4.49764,1.86306,4.13384,0.15999,1.23209,0.00799124,0.698021,4.42558,4.49764,4.49764,0.00799124,0.147848,0.147848,0.381198,0.381198,0.708317
-26.4339,0.989922,0.193936,4,15,0,4.7012,1.817,0.778276,0.149797,1.24981,0.0102187,0.764002,2.54242,4.7012,4.7012,0.0102187,0.139117,0.139117,0.361984,0.361984,0.713441
-27.5532,0.954206,0.193936,4,15,0,3.26299,3.44548,0.59744,0.165642,1.31969,0.0384282,0.104055,1.46763,3.26299,3.26299,0.0384282,0.152651,0.152651,0.391603,0.391603,0.732783
-28.2851,0.988231,0.193936,5,31,0,2.32098,0.421589,2.04651,0.149039,1.08829,0.0093778,1.52257,2.02114,2.32098,2.32098,0.0093778,0.138464,0.138464,0.360531,0.360531,0.663209
-30.9328,0.541576,0.193936,3,7,0,3.56847,0.480736,2.38528,0.157191,1.18058,0.00994364,2.20648,3.23994,3.56847,3.56847,0.00994364,0.145459,0.145459,0.375981,0.375981,0.6929
-29.995,1,0.193936,1,1,0,3.36803,0.479352,2.44036,0.156315,1.2064,0.0102366,2.08543,3.07457,3.36803,3.36803,0.0102366,0.14471,0.14471,0.374338,0.374338,0.700726
-28.7763,0.923412,0.193936,4,11,0,3.8603,0.652367,1.98677,0.159411,1.11427,0.00793308,2.01049,3.33091,3.8603,3.8603,0.00793308,0.147354,0.147354,0.380123,0.380123,0.671845
-29.5111,0.985896,0.193936,4,15,0,4.42527,0.757574,2.99028,0.12138,1.69046,0.00372433,2.07458,4.2028,4.42527,4.42527,0.00372433,0.114303,0.114303,0.305207,0.305207,0.815566
-31.0134,0.978827,0.193936,4,15,0,4.03399,0.738536,1.75233,0.110547,2.11612,0.0098091,1.92749,3.33463,4.03399,4.03399,0.0098091,0.104656,0.104656,0.282255,0.282255,0.879502
-28.0253,1,0.193936,2,3,0,3.60698,0.738243,2.16281,0.115299,2.05978,0.00783394,1.72396,3.19217,3.60698,3.60698,0.00783394,0.108901,0.108901,0.292415,0.292415,0.872518
-27.2059,0.920394,0.193936,4,11,0,3.92599,0.896276,2.52576,0.127078,1.86451,0.00798148,1.60215,3.61192,3.92599,3.92599,0.00798148,0.119335,0.119335,0.316982,0.316982,0.845029
-27.6837,0.958516,0.193936,5,31,0,3.94898,1.01843,1.51277,0.129248,1.50095,0.00450286,1.42622,3.07903,3.94898,3.94898,0.00450286,0.121244,0.121244,0.321414,0.321414,0.777081
-27.0852,0.902979,0.193936,4,11,0,4.05436,0.919041,1.75021,0.128152,1.44662,0.00559067,1.61729,3.34997,4.05436,4.05436,0.00559067,0.12028,0.12028,0.319179,0.319179,0.764635
-26.7057,0.973884,0.193936,5,31,0,4.82849,2.05364,1.55482,0.13766,1.65468,0.00824974,0.619339,3.80858,4.82849,4.82849,0.00824974,0.128605,0.128605,0.338324,0.338324,0.808847
-27.1754,0.766845,0.193936,5,31,0,4.88841,2.38224,1.27641,0.126663,1.54635,0.0127616,0.451413,3.52437,4.88841,4.88841,0.0127616,0.118969,0.118969,0.316131,0.316131,0.786975
-28.5154,0.965785,0.193936,5,31,0,4.58349,2.54471,0.596611,0.105476,3.70164,0.0277979,0.359786,2.05948,4.58349,4.58349,0.0277979,0.100104,0.100104,0.271253,0.271253,0.975317
-28.0051,0.944552,0.193936,5,31,0,2.69716,1.07673,3.06629,0.171003,1.57246,0.0126844,0.918946,2.57149,2.69716,2.69716,0.0126844,0.157181,0.157181,0.401308,0.401308,0.792466
