# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1596530953
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,blood.1,blood.2,blood.3,blood.4,prop
# Adaptation terminated
# Step size = 0.290138
# Diagonal elements of inverse mass matrix:
# 1.20564, 0.0874221, 0.235342, 0.0146673, 0.131796, 0.135036

-36.1841,0.964742,0.290138,3,7,0,0.762598,1.38448,1.38353,0.194549,1.00162,0.419476,0.190995,0.571421,0.762598,0.762598,0.419476,0.176794,0.176794,0.44214,0.44214,0.632715
-33.6205,0.995532,0.290138,4,15,0,0.721971,1.29143,1.34517,0.139612,1.70908,0.424535,0.198453,0.533901,0.721971,0.721971,0.424535,0.130304,0.130304,0.342188,0.342188,0.818968
-34.8077,0.964133,0.290138,3,7,0,0.664935,1.4537,1.55129,0.140685,1.23889,0.446832,0.155398,0.523987,0.664935,0.664935,0.446832,0.131237,0.131237,0.344303,0.344303,0.710294
-34.3945,0.932684,0.290138,3,7,0,0.618026,1.47754,1.5616,0.13995,1.57793,0.459432,0.141033,0.488363,0.618026,0.618026,0.459432,0.130598,0.130598,0.342854,0.342854,0.793599
-32.7852,0.987548,0.290138,4,15,0,0.750225,1.35304,1.90369,0.142149,3.61572,0.24771,0.193898,0.638428,0.750225,0.750225,0.24771,0.132508,0.132508,0.347175,0.347175,0.973102
-33.2352,0.93714,0.290138,4,15,0,0.746339,1.96003,1.20542,0.12153,2.78088,0.309842,0.105125,0.52276,0.746339,0.746339,0.309842,0.114436,0.114436,0.305519,0.305519,0.938016
-36.5906,0.843779,0.290138,3,7,0,0.763088,1.14163,1.42725,0.138244,7.23471,0.233799,0.243653,0.579971,0.763088,0.763088,0.233799,0.129114,0.129114,0.339483,0.339483,0.999279
-34.3849,0.928127,0.290138,4,15,0,0.705061,0.995153,2.33196,0.122878,2.38014,0.206328,0.260638,0.636596,0.705061,0.705061,0.206328,0.115628,0.115628,0.308322,0.308322,0.907463
-32.915,0.545204,0.290138,4,15,0,0.859446,1.73595,1.29506,0.137707,1.91018,0.369217,0.151462,0.624059,0.859446,0.859446,0.369217,0.128646,0.128646,0.338417,0.338417,0.851947
-33.5797,0.979428,0.290138,4,15,0,0.783697,2.09245,1.04766,0.144679,1.63382,0.403448,0.0966958,0.508811,0.783697,0.783697,0.403448,0.1347,0.1347,0.352111,0.352111,0.804817
-36.3335,0.721461,0.290138,5,31,0,0.980761,2.6293,1.11538,0.138969,2.58503,0.122561,0.0707411,0.659276,0.980761,0.980761,0.122561,0.129745,0.129745,0.340917,0.340917,0.924606
-35.8448,0.996518,0.290138,3,7,0,0.973845,2.54635,1.36339,0.142214,3.22519,0.135536,0.0763173,0.724742,0.973845,0.973845,0.135536,0.132564,0.132564,0.347302,0.347302,0.960252
-34.7864,0.908347,0.290138,3,7,0,0.923924,1.5841,1.35919,0.134103,3.95975,0.310122,0.189527,0.686596,0.923924,0.923924,0.310122,0.1255,0.1255,0.331225,0.331225,0.980932
-35.6984,0.972049,0.290138,3,7,0,0.690612,2.55235,1.88581,0.127669,3.0556,0.218298,0.0537977,0.585842,0.690612,0.690612,0.218298,0.119855,0.119855,0.318191,0.318191,0.952906
-32.8614,1,0.290138,2,3,0,0.800411,2.32556,1.9354,0.134042,2.93294,0.226502,0.078223,0.684858,0.800411,0.800411,0.226502,0.125447,0.125447,0.331104,0.331104,0.94676
-33.3576,0.949307,0.290138,4,15,0,0.809982,2.34831,1.19312,0.144311,2.24269,0.177624,0.0773779,0.564337,0.809982,0.809982,0.177624,0.134381,0.134381,0.351396,0.351396,0.893827
-34.7506,0.880711,0.290138,3,7,0,0.778982,2.18166,0.888792,0.127747,1.59387,0.177906,0.087911,0.458701,0.778982,0.778982,0.177906,0.119924,0.119924,0.318351,0.318351,0.796863
-35.7307,0.865628,0.290138,4,15,0,0.932823,1.76573,2.15123,0.167987,2.38902,0.337404,0.15957,0.824298,0.932823,0.932823,0.337404,0.154635,0.154635,0.395866,0.395866,0.908281
-35.0924,1,0.290138,3,7,0,0.91733,1.80995,2.15923,0.165086,2.29756,0.35562,0.150133,0.811457,0.91733,0.91733,0.35562,0.152179,0.152179,0.390586,0.390586,0.899496
-31.8748,1,0.290138,3,7,0,0.815115,1.91437,2.21904,0.140872,2.09604,0.248833,0.120176,0.726501,0.815115,0.815115,0.248833,0.131399,0.131399,0.34467,0.34467,0.877057
-34.2645,0.789233,0.290138,4,15,0,0.511689,0.711028,2.10741,0.137357,2.16939,0.361842,0.25131,0.449492,0.511689,0.511689,0.361842,0.128341,0.128341,0.337723,0.337723,0.885752
-34.4702,0.196574,0.290138,4,15,0,0.562922,0.59329,3.10275,0.135602,2.4729,0.322096,0.311018,0.537632,0.562922,0.562922,0.322096,0.12681,0.12681,0.334226,0.334226,0.91566
-39.2076,0.104283,0.290138,4,15,0,0.459496,0.610572,1.16789,0.12252,1.34069,0.25351,0.249525,0.316583,0.459496,0.459496,0.25351,0.115312,0.115312,0.307579,0.307579,0.738334
-35.4609,0.604867,0.290138,3,7,0,0.704516,0.726542,0.722193,0.141634,1.54,0.265141,0.340689,0.362343,0.704516,0.704516,0.265141,0.132061,0.132061,0.346167,0.346167,0.785618
-33.0653,0.998401,0.290138,4,15,0,0.725169,2.01237,3.68779,0.148425,2.04705,0.336949,0.0969349,0.70702,0.725169,0.725169,0.336949,0.137935,0.137935,0.359352,0.359352,0.870884
-33.6345,0.779968,0.290138,3,7,0,0.681932,1.87119,3.65353,0.155463,2.57865,0.325863,0.104977,0.664271,0.681932,0.681932,0.325863,0.143981,0.143981,0.372737,0.372737,0.924124
-33.8062,1,0.290138,3,7,0,0.715627,1.92584,3.99932,0.152524,2.71796,0.336211,0.104305,0.702511,0.715627,0.715627,0.336211,0.141462,0.141462,0.367182,0.367182,0.933991
-35.2009,0.969158,0.290138,4,15,0,0.693118,0.940715,1.01908,0.128106,3.29866,0.384897,0.270558,0.442953,0.693118,0.693118,0.384897,0.12024,0.12024,0.319086,0.319086,0.963067
-35.203,0.996181,0.290138,4,15,0,0.881654,2.45575,2.92864,0.140971,2.33223,0.124341,0.0756448,0.834512,0.881654,0.881654,0.124341,0.131485,0.131485,0.344864,0.344864,0.902921
-36.375,0.955821,0.290138,4,15,0,0.525796,1.30603,4.95335,0.133123,2.53434,0.148904,0.142434,0.522084,0.525796,0.525796,0.148904,0.124643,0.124643,0.329258,0.329258,0.920686
-36.2992,0.969964,0.290138,2,3,0,0.775095,1.2975,4.82645,0.128641,2.58009,0.153093,0.211768,0.768883,0.775095,0.775095,0.153093,0.120711,0.120711,0.320178,0.320178,0.924233
-34.3873,1,0.290138,4,15,0,0.79332,2.59905,2.23757,0.167507,1.53227,0.332004,0.0589789,0.708659,0.79332,0.79332,0.332004,0.154229,0.154229,0.394997,0.394997,0.783956
-33.336,0.919827,0.290138,4,15,0,0.882559,1.67662,1.10858,0.159367,2.31186,0.33987,0.165042,0.59129,0.882559,0.882559,0.33987,0.147317,0.147317,0.380041,0.380041,0.900923
-35.0041,0.987799,0.290138,3,7,0,0.929372,1.65113,0.725859,0.163414,2.4113,0.322535,0.178284,0.479641,0.929372,0.929372,0.322535,0.15076,0.15076,0.387521,0.387521,0.910301
-34.8725,0.985687,0.290138,3,7,0,0.95644,2.15539,0.77986,0.129529,1.42827,0.233842,0.110811,0.517941,0.95644,0.95644,0.233842,0.121491,0.121491,0.321985,0.321985,0.760277
-33.1847,1,0.290138,3,7,0,0.897995,1.98367,0.843278,0.131207,1.62606,0.211586,0.123531,0.51159,0.897995,0.897995,0.211586,0.122964,0.122964,0.325391,0.325391,0.803297
-34.2823,0.872152,0.290138,4,11,0,0.889031,1.58385,0.633804,0.132054,3.35205,0.266194,0.182414,0.417338,0.889031,0.889031,0.266194,0.123706,0.123706,0.327103,0.327103,0.964987
-32.4007,1,0.290138,3,7,0,0.69463,1.33238,1.26706,0.123651,2.55167,0.250988,0.183277,0.498982,0.69463,0.69463,0.250988,0.116312,0.116312,0.309923,0.309923,0.922049
-36.1514,0.799682,0.290138,3,7,0,0.799472,1.01754,0.982495,0.117607,4.21639,0.269172,0.288997,0.500169,0.799472,0.799472,0.269172,0.110954,0.110954,0.297296,0.297296,0.985248
-38.014,0.443851,0.290138,4,15,0,0.825148,1.22284,0.416367,0.142087,2.73238,0.213225,0.242917,0.281014,0.825148,0.825148,0.213225,0.132454,0.132454,0.347054,0.347054,0.934936
-36.0063,1,0.290138,3,7,0,0.87204,1.06111,0.600267,0.131327,2.8867,0.19556,0.301789,0.393582,0.87204,0.87204,0.19556,0.123069,0.123069,0.325633,0.325633,0.94424
-33.9274,0.99154,0.290138,4,15,0,0.749269,1.61488,2.16793,0.13216,3.42577,0.418401,0.149041,0.663542,0.749269,0.749269,0.418401,0.123799,0.123799,0.327316,0.327316,0.967476
-34.1018,0.923266,0.290138,2,3,0,0.671225,1.68969,2.12613,0.131687,3.37315,0.429324,0.123893,0.591149,0.671225,0.671225,0.429324,0.123385,0.123385,0.326362,0.326362,0.965718
-35.6473,0.935178,0.290138,4,15,0,0.593492,1.12255,4.83254,0.130815,4.5594,0.345717,0.193152,0.588765,0.593492,0.593492,0.345717,0.12262,0.12262,0.324596,0.324596,0.989532
-34.1543,0.996295,0.290138,4,15,0,0.61386,1.15453,2.27724,0.137543,1.99132,0.458926,0.193492,0.550898,0.61386,0.61386,0.458926,0.128503,0.128503,0.338092,0.338092,0.863485
-33.1919,0.955662,0.290138,4,15,0,0.608865,1.18002,2.46797,0.124771,1.97739,0.350972,0.187087,0.557259,0.608865,0.608865,0.350972,0.117301,0.117301,0.312238,0.312238,0.86157
-31.9094,0.872679,0.290138,4,15,0,0.845012,1.60506,1.05939,0.147622,2.02569,0.282293,0.169744,0.552073,0.845012,0.845012,0.282293,0.137243,0.137243,0.357807,0.357807,0.868097
-32.2545,0.779564,0.290138,2,3,0,0.775082,2.04584,1.33112,0.138222,1.52724,0.246853,0.100196,0.570319,0.775082,0.775082,0.246853,0.129095,0.129095,0.339439,0.339439,0.782865
-32.6324,0.936848,0.290138,4,15,0,0.785454,1.38241,1.55007,0.131572,2.11674,0.182143,0.197127,0.618754,0.785454,0.785454,0.182143,0.123284,0.123284,0.326128,0.326128,0.879577
-33.7388,0.694731,0.290138,3,7,0,0.765405,1.05762,1.31388,0.129243,2.4844,0.198296,0.265811,0.559683,0.765405,0.765405,0.198296,0.121239,0.121239,0.321403,0.321403,0.916624
-32.4216,0.910079,0.290138,4,15,0,0.663836,1.01912,1.54619,0.133494,2.50033,0.222033,0.239586,0.5224,0.663836,0.663836,0.222033,0.124968,0.124968,0.330004,0.330004,0.917942
-31.892,0.627623,0.290138,3,7,0,0.630345,1.27769,2.78511,0.138888,1.68713,0.268783,0.175665,0.591439,0.630345,0.630345,0.268783,0.129674,0.129674,0.340757,0.340757,0.814951
-33.9053,0.778677,0.290138,4,15,0,0.979449,1.90015,0.974505,0.153882,1.93034,0.199005,0.146474,0.609825,0.979449,0.979449,0.199005,0.142627,0.142627,0.369755,0.369755,0.854901
-33.5973,0.960185,0.290138,4,15,0,0.663224,0.821049,2.16333,0.151254,1.65574,0.275818,0.291799,0.586992,0.663224,0.663224,0.275818,0.140371,0.140371,0.364767,0.364767,0.809049
-33.0387,0.593436,0.290138,4,15,0,0.616097,1.01785,3.17508,0.161163,1.95856,0.285342,0.222639,0.59035,0.616097,0.616097,0.285342,0.148847,0.148847,0.383372,0.383372,0.858939
-31.644,0.91717,0.290138,4,15,0,0.770769,1.78445,1.24043,0.1577,1.77264,0.267568,0.129404,0.547816,0.770769,0.770769,0.267568,0.145894,0.145894,0.376933,0.376933,0.830116
-36.4885,0.865768,0.290138,4,15,0,0.993796,2.05621,1.1697,0.128975,3.98921,0.182052,0.127144,0.685263,0.993796,0.993796,0.182052,0.121004,0.121004,0.320857,0.320857,0.981486
-36.2201,0.926002,0.290138,4,15,0,0.629166,0.910652,4.536,0.185081,1.39089,0.329493,0.25309,0.622424,0.629166,0.629166,0.329493,0.168963,0.168963,0.426067,0.426067,0.751145
-35.4757,0.962634,0.290138,4,15,0,0.596761,1.28938,6.30717,0.178762,1.2277,0.268858,0.164373,0.595673,0.596761,0.596761,0.268858,0.163695,0.163695,0.415084,0.415084,0.707034
-31.7235,0.987708,0.290138,4,15,0,0.718636,1.65913,1.30237,0.143813,2.10176,0.304465,0.13676,0.523248,0.718636,0.718636,0.304465,0.133951,0.133951,0.350427,0.350427,0.877759
-32.9751,0.574669,0.290138,4,15,0,0.747069,1.19361,1.27469,0.145554,1.83092,0.143791,0.226456,0.53825,0.747069,0.747069,0.143791,0.135456,0.135456,0.353809,0.353809,0.839734
-31.9906,0.998001,0.290138,4,15,0,0.722499,1.76052,3.00422,0.154624,1.57826,0.281769,0.124238,0.686679,0.722499,0.722499,0.281769,0.143263,0.143263,0.371156,0.371156,0.793666
-31.8524,0.999406,0.290138,4,15,0,0.699643,1.75036,2.8914,0.15431,1.5126,0.262101,0.121535,0.660814,0.699643,0.699643,0.262101,0.142994,0.142994,0.370564,0.370564,0.779663
-32.7162,0.987988,0.290138,4,15,0,0.78825,1.40575,0.936574,0.132254,2.78002,0.204574,0.193266,0.479281,0.78825,0.78825,0.204574,0.123882,0.123882,0.327506,0.327506,0.937962
-32.5681,0.809354,0.290138,4,15,0,0.554317,1.01792,2.40519,0.14423,1.92941,0.204887,0.200301,0.504291,0.554317,0.554317,0.204887,0.134311,0.134311,0.351238,0.351238,0.854766
-32.4092,1,0.290138,4,15,0,0.66027,1.07114,2.12607,0.147714,2.55702,0.226768,0.226221,0.581497,0.66027,0.66027,0.226768,0.137322,0.137322,0.357984,0.357984,0.922464
-33.0208,0.977231,0.290138,4,15,0,0.893411,2.25873,0.940188,0.134675,1.66807,0.24166,0.0933461,0.544485,0.893411,0.893411,0.24166,0.126,0.126,0.332374,0.332374,0.81139
-33.5295,0.965721,0.290138,4,15,0,0.956079,2.10778,1.16562,0.129424,2.14335,0.222404,0.116171,0.658042,0.956079,0.956079,0.222404,0.121399,0.121399,0.321773,0.321773,0.882738
-33.1576,0.987297,0.290138,3,7,0,0.931322,1.75038,0.907093,0.129358,2.77492,0.231966,0.161778,0.555351,0.931322,0.931322,0.231966,0.121341,0.121341,0.321638,0.321638,0.937646
-32.6491,0.977906,0.290138,4,15,0,0.734513,1.74297,1.92713,0.131448,3.31944,0.349802,0.12854,0.627593,0.734513,0.734513,0.349802,0.123175,0.123175,0.325878,0.325878,0.963827
-34.1923,0.956829,0.290138,4,15,0,0.632757,0.963683,2.02816,0.163763,1.70189,0.118133,0.241387,0.5495,0.632757,0.632757,0.118133,0.151057,0.151057,0.388163,0.388163,0.817661
-33.2459,0.998914,0.290138,4,15,0,0.765812,2.15272,2.03881,0.153117,1.28706,0.165453,0.0889622,0.666116,0.765812,0.765812,0.165453,0.141971,0.141971,0.368307,0.368307,0.723918
-32.0605,0.86556,0.290138,3,7,0,0.689457,1.62959,1.62931,0.139173,1.50937,0.185496,0.135141,0.55428,0.689457,0.689457,0.185496,0.129923,0.129923,0.341321,0.341321,0.77895
-32.1766,0.990569,0.290138,3,7,0,0.712613,1.56214,1.7145,0.149556,1.62649,0.141817,0.149426,0.584304,0.712613,0.712613,0.141817,0.138909,0.138909,0.361521,0.361521,0.803382
-36.4237,0.877245,0.290138,3,7,0,0.914726,2.26055,0.743513,0.166618,1.12099,0.100893,0.0953995,0.479828,0.914726,0.914726,0.100893,0.153477,0.153477,0.39338,0.39338,0.674044
-33.3686,0.998832,0.290138,3,7,0,0.639485,1.42194,1.97396,0.176376,1.29736,0.146599,0.154273,0.550657,0.639485,0.639485,0.146599,0.161698,0.161698,0.410882,0.410882,0.726748
-33.345,0.995906,0.290138,4,15,0,0.755154,1.55571,2.08295,0.171138,1.56563,0.13244,0.159368,0.66109,0.755154,0.755154,0.13244,0.157295,0.157295,0.401551,0.401551,0.791043
-33.2848,0.991828,0.290138,4,15,0,0.747196,1.56119,1.44324,0.142031,1.92574,0.43868,0.156826,0.570738,0.747196,0.747196,0.43868,0.132406,0.132406,0.346945,0.346945,0.854232
-33.3062,0.854352,0.290138,4,15,0,0.737421,1.042,1.39448,0.132138,1.90348,0.234843,0.260124,0.554568,0.737421,0.737421,0.234843,0.12378,0.12378,0.327271,0.327271,0.850951
-32.7996,0.46384,0.290138,4,9,0,0.765554,2.1716,1.127,0.142472,2.1065,0.275196,0.0872691,0.517512,0.765554,0.765554,0.275196,0.132788,0.132788,0.347807,0.347807,0.878337
-35.5755,0.311412,0.290138,4,15,0,0.57813,0.978916,2.30319,0.112221,2.58427,0.40519,0.217214,0.520352,0.57813,0.57813,0.40519,0.106153,0.106153,0.285851,0.285851,0.924549
-35.1492,0.947903,0.290138,3,7,0,0.578135,1.17226,1.75375,0.112242,2.49782,0.386659,0.179028,0.478047,0.578135,0.578135,0.386659,0.106172,0.106172,0.285896,0.285896,0.917736
-36.6795,0.573249,0.290138,4,15,0,0.572586,0.737681,1.1161,0.116967,2.52713,0.413649,0.273823,0.385033,0.572586,0.572586,0.413649,0.110385,0.110385,0.295946,0.295946,0.920112
-33.6506,0.882778,0.290138,4,15,0,0.690821,1.11529,2.55069,0.14015,3.85471,0.284156,0.226464,0.636918,0.690821,0.690821,0.284156,0.130772,0.130772,0.343249,0.343249,0.97882
-35.0775,0.915249,0.290138,4,15,0,0.887873,1.68836,1.02525,0.127072,6.03238,0.246022,0.164099,0.569386,0.887873,0.887873,0.246022,0.119329,0.119329,0.316969,0.316969,0.9976
-35.1208,0.880955,0.290138,4,15,0,0.745311,1.85663,3.63972,0.153049,1.13116,0.147087,0.116416,0.72574,0.745311,0.745311,0.147087,0.141913,0.141913,0.368178,0.368178,0.677342
-35.5243,0.997412,0.290138,3,7,0,0.632437,1.879,2.37015,0.158374,0.967568,0.139467,0.0966004,0.573325,0.632437,0.632437,0.139467,0.14647,0.14647,0.378192,0.378192,0.619994
-32.972,1,0.290138,3,7,0,0.597031,1.15721,2.84341,0.153955,2.32257,0.189047,0.187684,0.562268,0.597031,0.597031,0.189047,0.142689,0.142689,0.369893,0.369893,0.901979
-33.1047,0.826562,0.290138,4,15,0,0.857604,2.524,1.71938,0.143046,2.50395,0.27141,0.0687268,0.703941,0.857604,0.857604,0.27141,0.133286,0.133286,0.34893,0.34893,0.918239
-33.0727,0.901247,0.290138,4,15,0,0.787987,1.61473,1.94336,0.147327,1.26501,0.263347,0.156765,0.675131,0.787987,0.787987,0.263347,0.136989,0.136989,0.357239,0.357239,0.717763
-32.4959,0.985779,0.290138,4,15,0,0.69953,1.96873,2.20826,0.155072,1.31739,0.312639,0.0976782,0.622658,0.69953,0.69953,0.312639,0.143646,0.143646,0.372,0.372,0.732168
-32.3635,0.970227,0.290138,3,7,0,0.754637,1.6735,1.53374,0.176857,1.27192,0.290658,0.141562,0.591841,0.754637,0.754637,0.290658,0.1621,0.1621,0.411731,0.411731,0.719708
-31.4993,0.981668,0.290138,3,7,0,0.756188,1.50299,1.48825,0.158305,1.60962,0.266196,0.168224,0.585466,0.756188,0.756188,0.266196,0.146411,0.146411,0.378062,0.378062,0.800037
-32.4191,0.908361,0.290138,3,7,0,0.726533,2.04452,1.71942,0.147908,1.32383,0.256661,0.0940445,0.59636,0.726533,0.726533,0.256661,0.137489,0.137489,0.358357,0.358357,0.733886
-33.3987,0.999087,0.290138,4,15,0,0.668256,1.15626,2.5877,0.148985,2.4231,0.133541,0.210275,0.618007,0.668256,0.668256,0.133541,0.138418,0.138418,0.360428,0.360428,0.911354
-34.2517,0.923597,0.290138,4,15,0,0.578096,1.10288,2.08667,0.140859,2.27838,0.113917,0.191879,0.506355,0.578096,0.578096,0.113917,0.131388,0.131388,0.344644,0.344644,0.89755
-32.4162,0.672037,0.290138,4,15,0,0.854664,1.9473,1.33423,0.157549,1.45673,0.165073,0.121925,0.629579,0.854664,0.854664,0.165073,0.145765,0.145765,0.37665,0.37665,0.767002
-34.0668,0.882383,0.290138,4,15,0,0.742331,2.33201,1.71836,0.173467,1.52248,0.184427,0.0720806,0.609186,0.742331,0.742331,0.184427,0.159255,0.159255,0.405718,0.405718,0.78183
-33.6279,1,0.290138,2,3,0,0.871484,2.12139,1.80086,0.180736,1.33988,0.190924,0.104461,0.727552,0.871484,0.871484,0.190924,0.165344,0.165344,0.418537,0.418537,0.738123
-32.7825,1,0.290138,4,15,0,0.719674,1.7269,1.1569,0.174025,1.12593,0.270101,0.127983,0.493366,0.719674,0.719674,0.270101,0.159724,0.159724,0.406712,0.406712,0.675648
-33.2938,0.693094,0.290138,2,3,0,0.749163,1.68979,0.904174,0.175074,1.26263,0.222724,0.138264,0.445845,0.749163,0.749163,0.222724,0.160605,0.160605,0.408577,0.408577,0.71709
-33.2995,0.803791,0.290138,4,15,0,0.963821,1.93747,1.21229,0.145842,1.94753,0.209316,0.138856,0.677071,0.963821,0.963821,0.209316,0.135705,0.135705,0.354368,0.354368,0.857374
-32.3997,0.982716,0.290138,4,15,0,0.655306,1.23014,2.06437,0.130079,3.11335,0.30263,0.191515,0.572149,0.655306,0.655306,0.30263,0.121974,0.121974,0.323104,0.323104,0.955548
-34.1533,0.956516,0.290138,4,15,0,0.901298,2.10051,1.62963,0.181918,1.61866,0.17834,0.110314,0.724642,0.901298,0.901298,0.17834,0.16633,0.16633,0.420596,0.420596,0.801836
-33.5281,0.927279,0.290138,3,7,0,0.667867,1.56005,1.17874,0.143146,1.25342,0.160083,0.140336,0.462387,0.667867,0.667867,0.160083,0.133372,0.133372,0.349125,0.349125,0.714474
-36.4173,0.896832,0.290138,4,15,0,0.672963,0.715637,0.764415,0.165246,1.73955,0.184946,0.328999,0.359628,0.672963,0.672963,0.184946,0.152315,0.152315,0.390879,0.390879,0.824401
-35.7007,0.515815,0.290138,3,7,0,0.809078,1.08295,1.54033,0.1585,3.19891,0.199174,0.273951,0.635684,0.809078,0.809078,0.199174,0.146577,0.146577,0.378426,0.378426,0.959193
-34.7494,0.265469,0.290138,4,15,0,0.791124,1.34759,1.47237,0.165265,3.10775,0.180015,0.205587,0.609655,0.791124,0.791124,0.180015,0.152331,0.152331,0.390914,0.390914,0.955298
-33.5833,0.879207,0.290138,3,7,0,0.867054,1.56695,2.07806,0.138319,2.30734,0.181824,0.180937,0.758522,0.867054,0.867054,0.181824,0.12918,0.12918,0.339632,0.339632,0.900474
-34.0863,0.969897,0.290138,4,15,0,0.77169,1.92601,4.67165,0.143257,3.4024,0.259054,0.112458,0.76447,0.77169,0.77169,0.259054,0.133469,0.133469,0.349342,0.349342,0.966707
-35.9421,0.978216,0.290138,4,15,0,0.758503,1.11305,0.87184,0.14169,1.74505,0.0848893,0.249211,0.441311,0.758503,0.758503,0.0848893,0.13211,0.13211,0.346277,0.346277,0.825364
-36.2124,0.754595,0.290138,4,15,0,0.728765,0.936256,1.17316,0.159166,1.90394,0.0922674,0.285744,0.503295,0.728765,0.728765,0.0922674,0.147145,0.147145,0.379666,0.379666,0.851019
-33.494,0.915161,0.290138,4,15,0,0.905849,2.49388,1.79787,0.162072,1.72588,0.291745,0.0748129,0.755794,0.905849,0.905849,0.291745,0.14962,0.14962,0.385051,0.385051,0.821983
-33.4995,0.91296,0.290138,3,7,0,0.881267,1.90531,2.63225,0.155038,1.68623,0.290866,0.131112,0.817889,0.881267,0.881267,0.290866,0.143617,0.143617,0.371937,0.371937,0.814784
-31.9388,0.979313,0.290138,3,7,0,0.738004,1.93488,1.74814,0.160366,1.88365,0.231454,0.106599,0.60952,0.738004,0.738004,0.231454,0.148168,0.148168,0.381896,0.381896,0.847965
-33.4551,0.929983,0.290138,4,15,0,0.907025,1.84495,1.45604,0.138208,1.9542,0.144374,0.14334,0.695544,0.907025,0.907025,0.144374,0.129083,0.129083,0.339412,0.339412,0.858323
-34.9773,0.695575,0.290138,3,7,0,0.913448,2.69396,1.02549,0.135906,1.71655,0.163554,0.0617609,0.585866,0.913448,0.913448,0.163554,0.127075,0.127075,0.334834,0.334834,0.820315
-33.671,0.978159,0.290138,4,15,0,0.640904,0.994467,3.54522,0.170106,1.56792,0.257434,0.237084,0.622407,0.640904,0.640904,0.257434,0.156424,0.156424,0.399695,0.399695,0.791522
-34.8278,0.967239,0.290138,3,7,0,0.57577,1.06457,1.50799,0.178329,0.839324,0.26124,0.198569,0.44832,0.57577,0.57577,0.26124,0.163333,0.163333,0.414322,0.414322,0.567998
-36.5002,0.0613424,0.290138,2,3,0,0.766041,1.08388,1.775,0.180197,0.938382,0.248803,0.259136,0.636209,0.766041,0.766041,0.248803,0.164894,0.164894,0.417596,0.417596,0.60874
-34.7148,0.795962,0.290138,2,3,0,0.697111,1.06389,1.48335,0.172907,0.928049,0.218222,0.240581,0.538953,0.697111,0.697111,0.218222,0.158784,0.158784,0.404718,0.404718,0.604676
-36.2164,0.964829,0.290138,4,15,0,0.843385,2.49744,2.52236,0.118035,4.23288,0.163776,0.0694069,0.775686,0.843385,0.843385,0.163776,0.111335,0.111335,0.2982,0.2982,0.98549
-35.6351,0.860189,0.290138,4,15,0,0.546465,0.805172,1.89054,0.179682,0.890091,0.151432,0.244276,0.463954,0.546465,0.546465,0.151432,0.164464,0.164464,0.416696,0.416696,0.589382
-32.1584,0.857744,0.290138,4,15,0,0.798141,1.5868,1.03976,0.149295,1.39172,0.305176,0.163283,0.515967,0.798141,0.798141,0.305176,0.138685,0.138685,0.361022,0.361022,0.751353
-32.5388,0.998924,0.290138,3,7,0,0.783945,1.44139,0.779336,0.149827,1.52215,0.26358,0.18548,0.424341,0.783945,0.783945,0.26358,0.139143,0.139143,0.36204,0.36204,0.781757
-32.4154,0.977202,0.290138,4,15,0,0.838155,1.97476,0.831605,0.141406,1.86418,0.271694,0.116332,0.473264,0.838155,0.838155,0.271694,0.131864,0.131864,0.345719,0.345719,0.844976
-36.2146,0.797749,0.290138,4,11,0,0.96609,1.60215,1.14842,0.16747,1.29659,0.136202,0.194631,0.659707,0.96609,0.96609,0.136202,0.154198,0.154198,0.39493,0.39493,0.726538
-35.1735,0.989212,0.290138,4,15,0,0.916899,2.20736,0.694893,0.126586,2.7061,0.14698,0.100851,0.459249,0.916899,0.916899,0.14698,0.118902,0.118902,0.315974,0.315974,0.933203
-34.6675,0.879072,0.290138,4,15,0,0.610102,0.867573,4.57304,0.146149,1.68293,0.344136,0.256224,0.603801,0.610102,0.610102,0.344136,0.135971,0.135971,0.354963,0.354963,0.814171
-35.071,0.926998,0.290138,3,7,0,0.527602,0.886178,5.79342,0.13994,1.77935,0.326793,0.217492,0.525994,0.527602,0.527602,0.326793,0.13059,0.13059,0.342836,0.342836,0.831251
-34.4231,0.39106,0.290138,3,7,0,0.541231,1.31453,4.1716,0.136659,1.71944,0.373035,0.145376,0.532882,0.541231,0.541231,0.373035,0.127733,0.127733,0.336335,0.336335,0.820833
