lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R0,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,params.9,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,blood.8,prop
# Adaptation terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Step size = 0.464262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Diagonal elements of inverse mass matrix:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 0.501615,0.120071,0.243412,0.0151765,0.0200817,0.344187,,,,,,,,,,,,,,,,,,,,,,,,,
33.8843,0.391545,0.464262,4,15,0,-32.6999,1.05174,2.81714,0.335786,0.151799,0.155528,0.254638,0.0157449,0.0751269,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.254638,0.455123,0.455123,0.455123,0.744923,0.744923,0.744923,0.744923,0.744923,0.144037
28.0531,0.774129,0.464262,2,7,0,-25.4729,1.04234,3.48477,0.190058,0.131653,0.118639,0.358635,0.00800367,0.045183,0.26104,0.26104,0.26104,0.26104,0.26104,0.26104,0.358635,0.409397,0.409397,0.409397,0.694215,0.694215,0.694215,0.694215,0.694215,0.111872
31.9308,0.93753,0.464262,2,7,0,-26.6061,1.02777,3.77207,0.224273,0.152346,0.133254,0.513806,0.00592116,0.0517109,0.257392,0.257392,0.257392,0.257392,0.257392,0.257392,0.513806,0.456314,0.456314,0.456314,0.746175,0.746175,0.746175,0.746175,0.746175,0.124757
31.9572,0.974083,0.464262,4,15,0,-28.7993,1.03437,0.930948,0.623526,0.181025,0.164066,0.37188,0.10211,0.120183,0.259044,0.259044,0.259044,0.259044,0.259044,0.259044,0.37188,0.51524,0.51524,0.51524,0.803919,0.803919,0.803919,0.803919,0.803919,0.151314
34.5313,0.984043,0.464262,3,7,0,-30.6769,1.05519,1.48287,0.495237,0.165028,0.146803,0.261158,0.059983,0.103212,0.264259,0.264259,0.264259,0.264259,0.264259,0.264259,0.261158,0.483207,0.483207,0.483207,0.773555,0.773555,0.773555,0.773555,0.773555,0.136536
36.9031,0.986023,0.464262,3,7,0,-34.0784,1.11153,1.77114,0.396881,0.163431,0.160911,0.326355,0.0473614,0.0911896,0.278369,0.278369,0.278369,0.278369,0.278369,0.278369,0.326355,0.479895,0.479895,0.479895,0.770277,0.770277,0.770277,0.770277,0.770277,0.148632
37.1431,0.92461,0.464262,3,7,0,-34.5302,1.10963,1.67053,0.312226,0.145691,0.15648,0.356361,0.052285,0.0745266,0.277893,0.277893,0.277893,0.277893,0.277893,0.277893,0.356361,0.441648,0.441648,0.441648,0.73051,0.73051,0.73051,0.73051,0.73051,0.144852
36.5788,0.681121,0.464262,3,15,0,-31.5305,1.25942,1.78376,0.239901,0.110117,0.191904,0.228133,0.0529898,0.0672741,0.315405,0.315405,0.315405,0.315405,0.315405,0.315405,0.228133,0.356264,0.356264,0.356264,0.628814,0.628814,0.628814,0.628814,0.628814,0.174614
36.9777,0.983284,0.464262,4,23,0,-35.4306,1.2908,1.56677,0.333821,0.129486,0.194896,0.309757,0.0674714,0.0917483,0.323265,0.323265,0.323265,0.323265,0.323265,0.323265,0.309757,0.404255,0.404255,0.404255,0.688193,0.688193,0.688193,0.688193,0.688193,0.177079
37.6382,1,0.464262,3,7,0,-37.0019,1.25649,1.60112,0.290613,0.131304,0.191516,0.304702,0.0634598,0.0793584,0.314671,0.314671,0.314671,0.314671,0.314671,0.314671,0.304702,0.408572,0.408572,0.408572,0.693253,0.693253,0.693253,0.693253,0.693253,0.174294
36.5869,0.778002,0.464262,2,7,0,-29.3288,1.37798,2.75032,0.327181,0.144031,0.183373,0.276178,0.0220542,0.0962981,0.345096,0.345096,0.345096,0.345096,0.345096,0.345096,0.276178,0.437927,0.437927,0.437927,0.726452,0.726452,0.726452,0.726452,0.726452,0.167542
36.3992,0.601069,0.464262,3,7,0,-33.9445,1.06261,2.24524,0.395381,0.119758,0.193344,0.412671,0.0281823,0.0869075,0.266116,0.266116,0.266116,0.266116,0.266116,0.266116,0.412671,0.380618,0.380618,0.380618,0.659665,0.659665,0.659665,0.659665,0.659665,0.175802
29.0629,0.601755,0.464262,3,15,0,-28.0177,1.02867,2.03293,0.212831,0.146925,0.22994,0.421271,0.0337352,0.0493869,0.257616,0.257616,0.257616,0.257616,0.257616,0.257616,0.421271,0.444395,0.444395,0.444395,0.733484,0.733484,0.733484,0.733484,0.733484,0.205419
36.8651,0.803718,0.464262,3,7,0,-24.2488,1.07623,1.99829,0.315833,0.143253,0.163416,0.455402,0.0365391,0.0729933,0.269528,0.269528,0.269528,0.269528,0.269528,0.269528,0.455402,0.436175,0.436175,0.436175,0.72453,0.72453,0.72453,0.72453,0.72453,0.150763
34.655,0.949402,0.464262,3,7,0,-34.252,1.01433,2.01608,0.631793,0.14033,0.167791,0.427529,0.0338303,0.118976,0.254027,0.254027,0.254027,0.254027,0.254027,0.254027,0.427529,0.429543,0.429543,0.429543,0.717186,0.717186,0.717186,0.717186,0.717186,0.15447
37.2121,0.931011,0.464262,3,15,0,-32.4273,1.13792,2.25203,0.68163,0.135246,0.187471,0.293547,0.0299757,0.140839,0.284979,0.284979,0.284979,0.284979,0.284979,0.284979,0.293547,0.417824,0.417824,0.417824,0.703946,0.703946,0.703946,0.703946,0.703946,0.170947
37.3012,0.953601,0.464262,3,7,0,-35.7057,1.23921,1.73275,0.212918,0.124293,0.201272,0.336581,0.0548684,0.0595172,0.310345,0.310345,0.310345,0.310345,0.310345,0.310345,0.336581,0.391753,0.391753,0.391753,0.673276,0.673276,0.673276,0.673276,0.673276,0.18231
37.349,0.886722,0.464262,3,15,0,-35.7885,1.14497,2.80182,0.558527,0.142718,0.185169,0.307508,0.0174051,0.122712,0.286743,0.286743,0.286743,0.286743,0.286743,0.286743,0.307508,0.434967,0.434967,0.434967,0.723199,0.723199,0.723199,0.723199,0.723199,0.169036
37.7484,0.957698,0.464262,3,7,0,-35.9925,1.18815,2.71461,0.262567,0.141572,0.173866,0.425019,0.0197075,0.0687133,0.297557,0.297557,0.297557,0.297557,0.297557,0.297557,0.425019,0.432371,0.432371,0.432371,0.720331,0.720331,0.720331,0.720331,0.720331,0.159591
36.3747,0.686752,0.464262,3,7,0,-32.0258,1.14378,2.46603,0.348994,0.146384,0.202614,0.305254,0.0243252,0.0843874,0.286445,0.286445,0.286445,0.286445,0.286445,0.286445,0.305254,0.443194,0.443194,0.443194,0.732185,0.732185,0.732185,0.732185,0.732185,0.183406
35.1529,0.935545,0.464262,3,7,0,-33.3429,1.26851,2.76501,0.522538,0.142334,0.157881,0.118725,0.0200063,0.129293,0.317683,0.317683,0.317683,0.317683,0.317683,0.317683,0.118725,0.434099,0.434099,0.434099,0.722242,0.722242,0.722242,0.722242,0.722242,0.146049
35.2265,1,0.464262,3,7,0,-32.8785,1.19973,2.11472,0.310666,0.106293,0.253644,0.4777,0.036255,0.0802341,0.300456,0.300456,0.300456,0.300456,0.300456,0.300456,0.4777,0.346344,0.346344,0.346344,0.615819,0.615819,0.615819,0.615819,0.615819,0.224032
32.2788,0.732765,0.464262,3,15,0,-28.5154,1.05021,2.57853,0.25277,0.181143,0.130981,0.272092,0.0199588,0.0587445,0.263011,0.263011,0.263011,0.263011,0.263011,0.263011,0.272092,0.515468,0.515468,0.515468,0.804127,0.804127,0.804127,0.804127,0.804127,0.122765
33.769,0.958384,0.464262,3,15,0,-28.1478,1.08828,1.99269,0.226904,0.147258,0.174846,0.228593,0.037156,0.0553278,0.272547,0.272547,0.272547,0.272547,0.272547,0.272547,0.228593,0.445137,0.445137,0.445137,0.734284,0.734284,0.734284,0.734284,0.734284,0.160413
36.1909,0.800499,0.464262,2,3,0,-32.3923,1.34113,2.30798,0.185112,0.129805,0.156305,0.282367,0.0334062,0.0567578,0.335868,0.335868,0.335868,0.335868,0.335868,0.335868,0.282367,0.405016,0.405016,0.405016,0.689088,0.689088,0.689088,0.689088,0.689088,0.144702
37.4783,1,0.464262,3,7,0,-35.2626,1.26236,2.79496,0.307649,0.146233,0.186495,0.381244,0.0193217,0.0837229,0.316142,0.316142,0.316142,0.316142,0.316142,0.316142,0.381244,0.442857,0.442857,0.442857,0.73182,0.73182,0.73182,0.73182,0.73182,0.170137
37.8868,1,0.464262,2,3,0,-37.204,1.23999,2.79527,0.33663,0.142009,0.178333,0.373437,0.0189735,0.0887607,0.31054,0.31054,0.31054,0.31054,0.31054,0.31054,0.373437,0.433363,0.433363,0.433363,0.721429,0.721429,0.721429,0.721429,0.721429,0.163336
36.0675,0.829611,0.464262,3,7,0,-33.3936,1.25086,2.20447,0.226194,0.178541,0.156549,0.363322,0.0345554,0.0634156,0.313261,0.313261,0.313261,0.313261,0.313261,0.313261,0.363322,0.510398,0.510398,0.510398,0.799485,0.799485,0.799485,0.799485,0.799485,0.14491
37.1086,0.996253,0.464262,3,7,0,-34.6822,1.24179,2.96853,0.262552,0.125544,0.162651,0.290514,0.0159782,0.0718116,0.310989,0.310989,0.310989,0.310989,0.310989,0.310989,0.290514,0.394788,0.394788,0.394788,0.676933,0.676933,0.676933,0.676933,0.676933,0.150112
35.5403,0.925229,0.464262,3,7,0,-35.0188,1.30297,1.33127,0.209894,0.13532,0.202036,0.33514,0.0861925,0.0617808,0.326313,0.326313,0.326313,0.326313,0.326313,0.326313,0.33514,0.417997,0.417997,0.417997,0.704143,0.704143,0.704143,0.704143,0.704143,0.182935
36.8382,1,0.464262,3,15,0,-34.0347,1.2421,1.49683,0.227012,0.146229,0.188028,0.298086,0.0696286,0.0631743,0.311067,0.311067,0.311067,0.311067,0.311067,0.311067,0.298086,0.442848,0.442848,0.442848,0.731811,0.731811,0.731811,0.731811,0.731811,0.171409
35.9676,0.808733,0.464262,3,7,0,-33.1852,1.10872,2.94516,0.391366,0.131324,0.163464,0.260637,0.0146034,0.0899269,0.277666,0.277666,0.277666,0.277666,0.277666,0.277666,0.260637,0.40862,0.40862,0.40862,0.69331,0.69331,0.69331,0.69331,0.69331,0.150803
36.8152,0.974181,0.464262,2,7,0,-34.9946,1.14688,2.62126,0.466806,0.125296,0.16389,0.310079,0.0208841,0.107133,0.287221,0.287221,0.287221,0.287221,0.287221,0.287221,0.310079,0.394187,0.394187,0.394187,0.676211,0.676211,0.676211,0.676211,0.676211,0.151165
35.4103,0.858899,0.464262,3,7,0,-32.346,1.09393,2.62463,0.507586,0.145832,0.209597,0.350221,0.0198531,0.109051,0.273961,0.273961,0.273961,0.273961,0.273961,0.273961,0.350221,0.441961,0.441961,0.441961,0.73085,0.73085,0.73085,0.73085,0.73085,0.189089
32.3673,0.792107,0.464262,3,7,0,-30.8398,1.08672,1.34117,0.524084,0.123666,0.1607,0.578665,0.0711799,0.111013,0.272156,0.272156,0.272156,0.272156,0.272156,0.272156,0.578665,0.390225,0.390225,0.390225,0.671427,0.671427,0.671427,0.671427,0.671427,0.148453
33.3655,1,0.464262,2,3,0,-31.9398,1.10725,1.38024,0.4758,0.123855,0.162853,0.550473,0.0697455,0.104988,0.277297,0.277297,0.277297,0.277297,0.277297,0.277297,0.550473,0.390686,0.390686,0.390686,0.671986,0.671986,0.671986,0.671986,0.671986,0.150284
34.4189,0.960872,0.464262,3,15,0,-32.0267,1.08264,1.33812,0.364963,0.152747,0.165996,0.218086,0.0711287,0.0829069,0.271134,0.271134,0.271134,0.271134,0.271134,0.271134,0.218086,0.457186,0.457186,0.457186,0.747091,0.747091,0.747091,0.747091,0.747091,0.15295
35.5321,0.978792,0.464262,4,23,0,-33.4732,1.27685,2.40335,0.264217,0.123948,0.179389,0.50354,0.0289119,0.074249,0.319772,0.319772,0.319772,0.319772,0.319772,0.319772,0.50354,0.390912,0.390912,0.390912,0.67226,0.67226,0.67226,0.67226,0.67226,0.164219
31.2088,0.678852,0.464262,2,3,0,-29.7685,1.12871,4.4737,0.233128,0.12204,0.182997,0.198048,0.00322387,0.0587806,0.28267,0.28267,0.28267,0.28267,0.28267,0.28267,0.198048,0.386245,0.386245,0.386245,0.666582,0.666582,0.666582,0.666582,0.666582,0.16723
36.0034,1,0.464262,3,7,0,-28.2875,1.06779,2.38252,0.406832,0.139331,0.171068,0.559754,0.0246869,0.0893814,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.559754,0.427261,0.427261,0.427261,0.714634,0.714634,0.714634,0.714634,0.714634,0.157235
35.0475,0.972886,0.464262,3,15,0,-33.9645,1.0472,1.25327,0.410958,0.127004,0.197572,0.343254,0.0748934,0.0883773,0.262259,0.262259,0.262259,0.262259,0.262259,0.262259,0.343254,0.398313,0.398313,0.398313,0.681152,0.681152,0.681152,0.681152,0.681152,0.179279
37.5673,0.963912,0.464262,3,7,0,-33.8069,1.20041,1.55763,0.353498,0.137732,0.188096,0.24715,0.0633223,0.0895183,0.300626,0.300626,0.300626,0.300626,0.300626,0.300626,0.24715,0.423586,0.423586,0.423586,0.710498,0.710498,0.710498,0.710498,0.710498,0.171465
36.6327,0.849461,0.464262,3,15,0,-35.7694,1.29014,2.64953,0.41879,0.146186,0.156275,0.30437,0.0228381,0.110551,0.323098,0.323098,0.323098,0.323098,0.323098,0.323098,0.30437,0.442752,0.442752,0.442752,0.731707,0.731707,0.731707,0.731707,0.731707,0.144676
32.8555,0.321451,0.464262,4,31,0,-30.5611,1.00363,1.82535,0.448656,0.153972,0.164957,0.540549,0.0405074,0.0908653,0.251346,0.251346,0.251346,0.251346,0.251346,0.251346,0.540549,0.459838,0.459838,0.459838,0.749863,0.749863,0.749863,0.749863,0.749863,0.15207
31.8911,0.931708,0.464262,3,15,0,-27.7962,1.02418,1.72983,0.669055,0.187934,0.13026,0.296938,0.0454798,0.125119,0.256493,0.256493,0.256493,0.256493,0.256493,0.256493,0.296938,0.528452,0.528452,0.528452,0.815739,0.815739,0.815739,0.815739,0.815739,0.122133
29.7034,0.885449,0.464262,3,15,0,-26.6699,1.05494,2.09471,1.70174,0.194818,0.150023,0.368058,0.0325241,0.216016,0.264196,0.264196,0.264196,0.264196,0.264196,0.264196,0.368058,0.54126,0.54126,0.54126,0.826809,0.826809,0.826809,0.826809,0.826809,0.139312
31.5683,0.991616,0.464262,2,3,0,-28.8266,1.05058,2.59608,1.44493,0.174897,0.14756,0.381044,0.0196185,0.201074,0.263103,0.263103,0.263103,0.263103,0.263103,0.263103,0.381044,0.50321,0.50321,0.50321,0.792801,0.792801,0.792801,0.792801,0.792801,0.13719
36.7053,1,0.464262,3,7,0,-30.3467,1.10052,1.89954,0.603532,0.157469,0.166303,0.354915,0.0412416,0.124886,0.275611,0.275611,0.275611,0.275611,0.275611,0.275611,0.354915,0.467342,0.467342,0.467342,0.757613,0.757613,0.757613,0.757613,0.757613,0.15321
36.0697,0.953748,0.464262,3,7,0,-33.7247,1.1453,1.16734,0.498508,0.15158,0.155608,0.308062,0.0892592,0.112598,0.286827,0.286827,0.286827,0.286827,0.286827,0.286827,0.308062,0.454645,0.454645,0.454645,0.744419,0.744419,0.744419,0.744419,0.744419,0.144106
36.6339,0.859253,0.464262,4,23,0,-33.4838,1.20939,3.89104,0.266547,0.121984,0.189863,0.328583,0.00618596,0.0708671,0.302877,0.302877,0.302877,0.302877,0.302877,0.302877,0.328583,0.386108,0.386108,0.386108,0.666415,0.666415,0.666415,0.666415,0.666415,0.172927
32.0048,0.877464,0.464262,3,7,0,-29.4699,1.01339,1.11062,0.500351,0.145593,0.173336,0.612068,0.0835869,0.0999125,0.25379,0.25379,0.25379,0.25379,0.25379,0.25379,0.612068,0.441428,0.441428,0.441428,0.73027,0.73027,0.73027,0.73027,0.73027,0.159145
35.6765,1,0.464262,3,7,0,-30.4555,1.04941,2.38508,0.325336,0.16471,0.160588,0.414625,0.0242,0.0729869,0.262812,0.262812,0.262812,0.262812,0.262812,0.262812,0.414625,0.482549,0.482549,0.482549,0.772906,0.772906,0.772906,0.772906,0.772906,0.148357
36.2253,0.938336,0.464262,3,11,0,-34.4682,1.08834,2.75493,0.234008,0.14991,0.164563,0.499062,0.0173386,0.0568686,0.272562,0.272562,0.272562,0.272562,0.272562,0.272562,0.499062,0.450991,0.450991,0.450991,0.74055,0.74055,0.74055,0.74055,0.74055,0.151736
35.7153,0.977554,0.464262,3,7,0,-34.9838,1.07701,3.31358,0.238509,0.145396,0.163675,0.465862,0.00981404,0.057235,0.269724,0.269724,0.269724,0.269724,0.269724,0.269724,0.465862,0.440989,0.440989,0.440989,0.729793,0.729793,0.729793,0.729793,0.729793,0.150982
35.3234,0.929265,0.464262,3,7,0,-33.8135,1.08962,2.35205,0.349601,0.136286,0.170922,0.629242,0.0259712,0.0805085,0.272882,0.272882,0.272882,0.272882,0.272882,0.272882,0.629242,0.420243,0.420243,0.420243,0.706705,0.706705,0.706705,0.706705,0.706705,0.157113
33.4899,0.952273,0.464262,3,15,0,-32.4445,1.01499,2.32125,0.595014,0.135969,0.189158,0.297626,0.0249492,0.113991,0.254192,0.254192,0.254192,0.254192,0.254192,0.254192,0.297626,0.419507,0.419507,0.419507,0.705867,0.705867,0.705867,0.705867,0.705867,0.172344
32.1491,0.939834,0.464262,3,7,0,-30.3469,1.01027,1.835,0.780173,0.159253,0.19252,0.494327,0.0403837,0.137049,0.25301,0.25301,0.25301,0.25301,0.25301,0.25301,0.494327,0.471129,0.471129,0.471129,0.761473,0.761473,0.761473,0.761473,0.761473,0.175122
30.7901,0.988927,0.464262,3,7,0,-29.5417,1.0037,1.99765,0.618766,0.118297,0.162533,0.313445,0.0340986,0.115978,0.251365,0.251365,0.251365,0.251365,0.251365,0.251365,0.313445,0.376988,0.376988,0.376988,0.65516,0.65516,0.65516,0.65516,0.65516,0.150012
29.6363,0.960042,0.464262,4,15,0,-27.9059,1.0073,2.68031,0.298777,0.188858,0.172586,0.581287,0.0172907,0.065154,0.252266,0.252266,0.252266,0.252266,0.252266,0.252266,0.581287,0.530192,0.530192,0.530192,0.817265,0.817265,0.817265,0.817265,0.817265,0.158514
32.4952,0.985614,0.464262,3,11,0,-27.1799,1.02775,2.7114,0.457988,0.164849,0.14526,0.660251,0.0171019,0.0945759,0.257388,0.257388,0.257388,0.257388,0.257388,0.257388,0.660251,0.482837,0.482837,0.482837,0.773191,0.773191,0.773191,0.773191,0.773191,0.135202
29.7228,0.829791,0.464262,3,11,0,-26.7162,1.03098,1.24279,0.233343,0.119607,0.223719,0.268192,0.0745097,0.0537351,0.258195,0.258195,0.258195,0.258195,0.258195,0.258195,0.268192,0.380243,0.380243,0.380243,0.659201,0.659201,0.659201,0.659201,0.659201,0.20046
30.7448,0.964739,0.464262,3,7,0,-28.5413,1.24141,1.30873,0.42991,0.119577,0.172719,0.549988,0.0839919,0.108637,0.310894,0.310894,0.310894,0.310894,0.310894,0.310894,0.549988,0.380168,0.380168,0.380168,0.659108,0.659108,0.659108,0.659108,0.659108,0.158626
36.839,1,0.464262,2,3,0,-31.21,1.1004,1.40906,0.382295,0.136827,0.185843,0.343675,0.0673444,0.0875541,0.275582,0.275582,0.275582,0.275582,0.275582,0.275582,0.343675,0.421495,0.421495,0.421495,0.708129,0.708129,0.708129,0.708129,0.708129,0.169596
35.3413,0.959548,0.464262,3,7,0,-34.3957,1.03934,1.6832,0.449711,0.123987,0.190028,0.520499,0.0483562,0.0942733,0.260289,0.260289,0.260289,0.260289,0.260289,0.260289,0.520499,0.391007,0.391007,0.391007,0.672375,0.672375,0.672375,0.672375,0.672375,0.173064
31.6386,0.766685,0.464262,4,15,0,-28.6204,1.50883,2.19126,0.176853,0.143185,0.219639,0.116086,0.0422363,0.0612513,0.377867,0.377867,0.377867,0.377867,0.377867,0.377867,0.116086,0.436023,0.436023,0.436023,0.724362,0.724362,0.724362,0.724362,0.724362,0.197192
36.283,0.992512,0.464262,3,7,0,-30.503,1.18591,2.75384,0.286473,0.133428,0.155036,0.467642,0.0189136,0.0739793,0.296995,0.296995,0.296995,0.296995,0.296995,0.296995,0.467642,0.413576,0.413576,0.413576,0.699063,0.699063,0.699063,0.699063,0.699063,0.143616
36.4119,0.984532,0.464262,3,15,0,-34.3763,1.18201,3.54533,0.301345,0.142811,0.157325,0.240252,0.00854281,0.0770173,0.296018,0.296018,0.296018,0.296018,0.296018,0.296018,0.240252,0.435178,0.435178,0.435178,0.723433,0.723433,0.723433,0.723433,0.723433,0.145573
36.1667,0.950393,0.464262,3,7,0,-34.553,1.31406,2.48109,0.277915,0.171317,0.166083,0.174064,0.027529,0.0798497,0.329089,0.329089,0.329089,0.329089,0.329089,0.329089,0.174064,0.496045,0.496045,0.496045,0.786016,0.786016,0.786016,0.786016,0.786016,0.153024
36.4173,0.742149,0.464262,2,3,0,-34.6847,1.32342,2.6612,0.250482,0.164992,0.17358,0.186221,0.0231553,0.0734373,0.331434,0.331434,0.331434,0.331434,0.331434,0.331434,0.186221,0.483133,0.483133,0.483133,0.773482,0.773482,0.773482,0.773482,0.773482,0.15935
36.3358,0.948013,0.464262,3,7,0,-34.1515,1.27865,2.87864,0.180193,0.123564,0.163182,0.234461,0.018,0.0528017,0.320222,0.320222,0.320222,0.320222,0.320222,0.320222,0.234461,0.389976,0.389976,0.389976,0.671125,0.671125,0.671125,0.671125,0.671125,0.150564
36.6927,0.982271,0.464262,3,7,0,-34.0899,1.1627,2.07913,0.224532,0.125163,0.185947,0.507768,0.0364093,0.0585601,0.291184,0.291184,0.291184,0.291184,0.291184,0.291184,0.507768,0.393865,0.393865,0.393865,0.675823,0.675823,0.675823,0.675823,0.675823,0.169682
33.706,0.72424,0.464262,4,23,0,-30.5235,1.03146,2.59106,0.560134,0.152462,0.134216,0.409426,0.0193583,0.110784,0.258317,0.258317,0.258317,0.258317,0.258317,0.258317,0.409426,0.456565,0.456565,0.456565,0.74644,0.74644,0.74644,0.74644,0.74644,0.125599
36.613,0.885589,0.464262,3,7,0,-29.8903,1.08682,2.031,0.249162,0.136017,0.183714,0.377683,0.0357111,0.0600281,0.272179,0.272179,0.272179,0.272179,0.272179,0.272179,0.377683,0.419618,0.419618,0.419618,0.705994,0.705994,0.705994,0.705994,0.705994,0.167826
35.8882,0.769846,0.464262,3,7,0,-29.7932,1.22486,3.87021,0.489315,0.159627,0.179715,0.265366,0.00639702,0.118699,0.306752,0.306752,0.306752,0.306752,0.306752,0.306752,0.265366,0.471919,0.471919,0.471919,0.762275,0.762275,0.762275,0.762275,0.762275,0.164492
37.3349,0.973863,0.464262,3,7,0,-33.2099,1.27079,2.41529,0.309938,0.137179,0.212522,0.297687,0.0284333,0.0848172,0.318254,0.318254,0.318254,0.318254,0.318254,0.318254,0.297687,0.422308,0.422308,0.422308,0.709051,0.709051,0.709051,0.709051,0.709051,0.191458
36.4524,0.803878,0.464262,4,19,0,-34.9619,1.21647,2.15607,0.361154,0.161208,0.157622,0.438295,0.035272,0.0923479,0.304649,0.304649,0.304649,0.304649,0.304649,0.304649,0.438295,0.475249,0.475249,0.475249,0.765634,0.765634,0.765634,0.765634,0.765634,0.145828
36.3106,0.80611,0.464262,3,7,0,-32.309,1.18505,1.66783,0.323199,0.154296,0.166424,0.183539,0.0559893,0.0819621,0.296781,0.296781,0.296781,0.296781,0.296781,0.296781,0.183539,0.460538,0.460538,0.460538,0.750591,0.750591,0.750591,0.750591,0.750591,0.153313
37.2157,0.962572,0.464262,3,11,0,-34.1778,1.27191,1.72052,0.411217,0.135359,0.204759,0.255841,0.0570086,0.107396,0.318533,0.318533,0.318533,0.318533,0.318533,0.318533,0.255841,0.418089,0.418089,0.418089,0.704248,0.704248,0.704248,0.704248,0.704248,0.185156
36.7802,0.87909,0.464262,3,15,0,-35.6618,1.0906,1.61407,0.357649,0.136852,0.162876,0.320863,0.0543732,0.0821243,0.273127,0.273127,0.273127,0.273127,0.273127,0.273127,0.320863,0.421553,0.421553,0.421553,0.708194,0.708194,0.708194,0.708194,0.708194,0.150303
37.6468,0.976839,0.464262,2,7,0,-35.0591,1.16674,1.70953,0.313794,0.138479,0.159647,0.320117,0.0528727,0.0786969,0.292194,0.292194,0.292194,0.292194,0.292194,0.292194,0.320117,0.425305,0.425305,0.425305,0.712437,0.712437,0.712437,0.712437,0.712437,0.147555
37.137,0.94473,0.464262,3,15,0,-35.9714,1.23476,2.23852,0.22292,0.1273,0.162299,0.364041,0.0329689,0.0617909,0.309231,0.309231,0.309231,0.309231,0.309231,0.309231,0.364041,0.399024,0.399024,0.399024,0.681999,0.681999,0.681999,0.681999,0.681999,0.149813
35.7379,0.96762,0.464262,3,7,0,-35.0035,1.30955,2.61515,0.121726,0.138308,0.19324,0.237353,0.0239926,0.0375873,0.327961,0.327961,0.327961,0.327961,0.327961,0.327961,0.237353,0.424912,0.424912,0.424912,0.711994,0.711994,0.711994,0.711994,0.711994,0.175716
34.5039,0.964495,0.464262,3,7,0,-30.8125,1.09814,2.05714,0.532672,0.192765,0.14348,0.305283,0.0351522,0.113572,0.275015,0.275015,0.275015,0.275015,0.275015,0.275015,0.305283,0.537477,0.537477,0.537477,0.823579,0.823579,0.823579,0.823579,0.823579,0.133662
37.4267,0.83029,0.464262,3,7,0,-31.6562,1.13808,2.50264,0.543266,0.144184,0.175617,0.274144,0.0233338,0.119465,0.285017,0.285017,0.285017,0.285017,0.285017,0.285017,0.274144,0.438271,0.438271,0.438271,0.726829,0.726829,0.726829,0.726829,0.726829,0.16106
33.0585,0.682789,0.464262,3,15,0,-30.3315,1.16767,3.74062,0.818571,0.124754,0.187566,0.147894,0.00694204,0.163449,0.292427,0.292427,0.292427,0.292427,0.292427,0.292427,0.147894,0.392872,0.392872,0.392872,0.674627,0.674627,0.674627,0.674627,0.674627,0.171026
35.3126,1,0.464262,3,7,0,-31.4626,1.19012,2.48757,0.508698,0.142403,0.210847,0.498062,0.0247715,0.11884,0.298051,0.298051,0.298051,0.298051,0.298051,0.298051,0.498062,0.434254,0.434254,0.434254,0.722414,0.722414,0.722414,0.722414,0.722414,0.190102
33.9968,0.946439,0.464262,3,7,0,-32.169,1.21865,2.61234,0.337354,0.0964108,0.199626,0.185503,0.0223899,0.0873906,0.305195,0.305195,0.305195,0.305195,0.305195,0.305195,0.185503,0.319987,0.319987,0.319987,0.580082,0.580082,0.580082,0.580082,0.580082,0.180963
33.9101,0.931266,0.464262,4,15,0,-28.5257,1.12558,1.50734,0.465606,0.112117,0.167393,0.450969,0.0624373,0.104931,0.281886,0.281886,0.281886,0.281886,0.281886,0.281886,0.450969,0.361395,0.361395,0.361395,0.635436,0.635436,0.635436,0.635436,0.635436,0.154133
36.7275,0.977086,0.464262,3,15,0,-33.1537,1.20458,1.62998,0.316777,0.144515,0.202701,0.281659,0.0591075,0.0819058,0.301671,0.301671,0.301671,0.301671,0.301671,0.301671,0.281659,0.439015,0.439015,0.439015,0.727642,0.727642,0.727642,0.727642,0.727642,0.183478
36.3842,0.979099,0.464262,3,7,0,-34.0731,1.10561,1.73421,0.226508,0.133846,0.157614,0.368493,0.0488811,0.056121,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.368493,0.414556,0.414556,0.414556,0.700193,0.700193,0.700193,0.700193,0.700193,0.14582
36.4823,0.998704,0.464262,3,7,0,-34.8979,1.12158,1.37623,0.305715,0.122884,0.196027,0.428412,0.0709316,0.073986,0.280885,0.280885,0.280885,0.280885,0.280885,0.280885,0.428412,0.388314,0.388314,0.388314,0.669106,0.669106,0.669106,0.669106,0.669106,0.17801
35.8009,0.977883,0.464262,3,7,0,-34.4168,1.26341,3.06753,0.304426,0.150536,0.160861,0.136423,0.0147241,0.0830413,0.316404,0.316404,0.316404,0.316404,0.316404,0.316404,0.136423,0.452363,0.452363,0.452363,0.742007,0.742007,0.742007,0.742007,0.742007,0.14859
